"","bestCostByT","temperatures"
"1",6783118452,990000
"2",6783118452,980100
"3",6714061525,970299
"4",6714061525,960596,01
"5",6714061525,950990,0499
"6",6697281610,941480,149401
"7",6697281610,932065,34790699
"8",6642840566,922744,69442792
"9",6642840566,913517,247483641
"10",6642840566,904382,075008804
"11",6642840566,895338,254258716
"12",6642840566,886384,871716129
"13",6642840566,877521,022998968
"14",6642840566,868745,812768978
"15",6642840566,860058,354641288
"16",6642840566,851457,771094875
"17",6642840566,842943,193383927
"18",6642840566,834513,761450087
"19",6642840566,826168,623835587
"20",6642840566,817906,937597231
"21",6642840566,809727,868221259
"22",6634762247,801630,589539046
"23",6634762247,793614,283643655
"24",6634762247,785678,140807219
"25",6634762247,777821,359399147
"26",6634762247,770043,145805155
"27",6634762247,762342,714347104
"28",6634762247,754719,287203633
"29",6634762247,747172,094331596
"30",6634762247,739700,37338828
"31",6634762247,732303,369654397
"32",6634762247,724980,335957853
"33",6634762247,717730,532598275
"34",6634762247,710553,227272292
"35",6634762247,703447,694999569
"36",6634762247,696413,218049573
"37",6634762247,689449,085869078
"38",6634762247,682554,595010387
"39",6634762247,675729,049060283
"40",6634762247,668971,75856968
"41",6634762247,662282,040983983
"42",6634762247,655659,220574143
"43",6634762247,649102,628368402
"44",6634762247,642611,602084718
"45",6634762247,636185,486063871
"46",6634762247,629823,631203232
"47",6518556097,623525,3948912
"48",6518556097,617290,140942288
"49",6518556097,611117,239532865
"50",6501666225,605006,067137536
"51",6501666225,598956,006466161
"52",6501666225,592966,446401499
"53",6501666225,587036,781937484
"54",6501666225,581166,414118109
"55",6501666225,575354,749976928
"56",6501666225,569601,202477159
"57",6501666225,563905,190452387
"58",6501666225,558266,138547863
"59",6501666225,552683,477162385
"60",6501666225,547156,642390761
"61",6501666225,541685,075966853
"62",6501666225,536268,225207185
"63",6501666225,530905,542955113
"64",6501666225,525596,487525562
"65",6447571915,520340,522650306
"66",6447571915,515137,117423803
"67",6447571915,509985,746249565
"68",6447571915,504885,888787069
"69",6447571915,499837,029899199
"70",6447571915,494838,659600207
"71",6447571915,489890,273004205
"72",6447571915,484991,370274163
"73",6447571915,480141,456571421
"74",6447571915,475340,042005707
"75",6447571915,470586,64158565
"76",6447571915,465880,775169793
"77",6447571915,461221,967418095
"78",6447571915,456609,747743914
"79",6447571915,452043,650266475
"80",6447571915,447523,21376381
"81",6447571915,443047,981626172
"82",6447571915,438617,501809911
"83",6447571915,434231,326791811
"84",6447571915,429889,013523893
"85",6447571915,425590,123388654
"86",6447571915,421334,222154768
"87",6447571915,417120,87993322
"88",6447571915,412949,671133888
"89",6447571915,408820,174422549
"90",6447571915,404731,972678324
"91",6447571915,400684,65295154
"92",6447571915,396677,806422025
"93",6447571915,392711,028357805
"94",6447571915,388783,918074227
"95",6447571915,384896,078893484
