"","bestCostByT","temperatures"
"1",196819513,990000
"2",196657945,980100
"3",197030559,970299
"4",197611753,960596,01
"5",197312073,950990,0499
"6",196589058,941480,149401
"7",196653619,932065,34790699
"8",196653082,922744,69442792
"9",198884681,913517,247483641
"10",196585640,904382,075008804
"11",196623806,895338,254258716
"12",196986848,886384,871716129
"13",196594372,877521,022998968
"14",197257686,868745,812768978
"15",196652543,860058,354641288
"16",199134053,851457,771094875
"17",195837214,842943,193383927
"18",196779240,834513,761450087
"19",197183706,826168,623835587
"20",197894237,817906,937597231
"21",196670227,809727,868221259
"22",196664647,801630,589539046
"23",196799640,793614,283643655
"24",196973818,785678,140807219
"25",196960035,777821,359399147
"26",196438847,770043,145805155
"27",196746661,762342,714347104
"28",197002609,754719,287203633
"29",196930300,747172,094331596
"30",196942203,739700,37338828
"31",196605474,732303,369654397
"32",197654422,724980,335957853
"33",197251573,717730,532598275
"34",196853472,710553,227272292
"35",196608767,703447,694999569
"36",196572482,696413,218049573
"37",196829122,689449,085869078
"38",196630454,682554,595010387
"39",196965090,675729,049060283
"40",196607565,668971,75856968
"41",196659089,662282,040983983
"42",196652543,655659,220574143
"43",196666944,649102,628368402
"44",197302932,642611,602084718
"45",196997079,636185,486063871
"46",196698957,629823,631203232
"47",196644392,623525,3948912
"48",196784548,617290,140942288
"49",196705774,611117,239532865
"50",196609744,605006,067137536
"51",196515585,598956,006466161
"52",196730655,592966,446401499
"53",196598693,587036,781937484
"54",196726678,581166,414118109
"55",196592088,575354,749976928
"56",196632041,569601,202477159
"57",196634182,563905,190452387
"58",197217314,558266,138547863
"59",196594828,552683,477162385
"60",196554794,547156,642390761
"61",196698896,541685,075966853
"62",197642588,536268,225207185
"63",196295146,530905,542955113
"64",195347890,525596,487525562
"65",196587626,520340,522650306
"66",196448545,515137,117423803
"67",196914319,509985,746249565
"68",196587043,504885,888787069
"69",196587001,499837,029899199
"70",195784669,494838,659600207
"71",196475116,489890,273004205
"72",196583492,484991,370274163
"73",197194426,480141,456571421
"74",195319265,475340,042005707
"75",195319265,470586,64158565
"76",195319265,465880,775169793
"77",195319265,461221,967418095
"78",196572049,456609,747743914
"79",196507427,452043,650266475
"80",195933832,447523,21376381
"81",195875675,443047,981626172
"82",195875675,438617,501809911
