"","bestCostByT","temperatures"
"1",197392666,950000
"2",196617492,902500
"3",196389482,857375
"4",196943362,814506,25
"5",196795252,773780,9375
"6",196600548,735091,890625
"7",196685168,698337,29609375
"8",196668078,663420,431289062
"9",196466936,630249,409724609
"10",196612541,598736,939238379
"11",197101422,568800,09227646
"12",196780858,540360,087662637
"13",196760134,513342,083279505
"14",196605950,487674,97911553
"15",195892468,463291,230159753
"16",195662526,440126,668651765
"17",196672241,418120,335219177
"18",196847520,397214,318458218
"19",197194310,377353,602535307
"20",196769513,358485,922408542
"21",196733560,340561,626288115
"22",196682962,323533,544973709
"23",196534396,307356,867725024
"24",196625284,291989,024338772
"25",196594828,277389,573121834
"26",196632860,263520,094465742
"27",196595587,250344,089742455
"28",196629044,237826,885255332
"29",195594672,225935,540992566
"30",195594672,214638,763942937
"31",195594672,203906,82574579
"32",195594672,193711,484458501
"33",195594672,184025,910235576
"34",195594672,174824,614723797
"35",195594672,166083,383987607
"36",195594672,157779,214788227
"37",195594672,149890,254048815
"38",195594672,142395,741346375
"39",195594672,135275,954279056
"40",195594672,128512,156565103
"41",195594672,122086,548736848
"42",195594672,115982,221300006
"43",195594672,110183,110235005
"44",193997599,104673,954723255
"45",193997599,99440,2569870922
"46",193997599,94468,2441377376
"47",193997599,89744,8319308507
"48",193997599,85257,5903343082
"49",193997599,80994,7108175927
"50",193997599,76944,9752767131
"51",193997599,73097,7265128774
"52",193997599,69442,8401872336
"53",193997599,65970,6981778719
"54",193997599,62672,1632689783
"55",193997599,59538,5551055294
"56",193997599,56561,6273502529
"57",193997599,53733,5459827403
"58",193997599,51046,8686836032
"59",193997599,48494,5252494231
"60",193997599,46069,7989869519
"61",193997599,43766,3090376043
"62",193997599,41577,9935857241
"63",193997599,39499,0939064379
"64",193997599,37524,139211116
"65",193997599,35647,9322505602
"66",193997599,33865,5356380322
"67",193997599,32172,2588561306
"68",193997599,30563,645913324
"69",193997599,29035,4636176578
"70",193997599,27583,690436775
"71",193997599,26204,5059149362
"72",193997599,24894,2806191894
"73",193997599,23649,5665882299
"74",193997599,22467,0882588184
"75",193997599,21343,7338458775
"76",193997599,20276,5471535836
"77",193997599,19262,7197959044
"78",193997599,18299,5838061092
"79",193997599,17384,6046158038
"80",193997599,16515,3743850136
"81",193997599,15689,6056657629
"82",193997599,14905,1253824747
"83",193997599,14159,869113351
"84",193997599,13451,8756576835
"85",193997599,12779,2818747993
"86",193997599,12140,3177810593
"87",193997599,11533,3018920063
"88",193997599,10956,636797406
"89",193997599,10408,8049575357
"90",193997599,9888,36470965894
"91",193997599,9393,94647417599
"92",193997599,8924,24915046719
"93",193997599,8478,03669294384
"94",193997599,8054,13485829664
"95",193997599,7651,42811538181
"96",193997599,7268,85670961272
"97",193997599,6905,41387413208
"98",193997599,6560,14318042548
"99",193997599,6232,1360214042
"100",193997599,5920,52922033399
"101",193997599,5624,50275931729
"102",193997599,5343,27762135143
"103",193997599,5076,11374028386
"104",193997599,4822,30805326967
"105",193997599,4581,19265060618
"106",193997599,4352,13301807587
"107",193997599,4134,52636717208
"108",193997599,3927,80004881348
"109",193997599,3731,4100463728
"110",193997599,3544,83954405416
"111",193997599,3367,59756685145
"112",193997599,3199,21768850888
"113",193997599,3039,25680408344
"114",193997599,2887,29396387926
"115",193997599,2742,9292656853
"116",193997599,2605,78280240104
"117",193997599,2475,49366228098
"118",193997599,2351,71897916693
"119",193997599,2234,13303020859
"120",193997599,2122,42637869816
"121",193997599,2016,30505976325
"122",193997599,1915,48980677509
"123",193997599,1819,71531643633
"124",193997599,1728,72955061452
"125",193997599,1642,29307308379
"126",193997599,1560,1784194296
"127",193997599,1482,16949845812
"128",193997599,1408,06102353521
"129",193997599,1337,65797235845
"130",193997599,1270,77507374053
"131",193997599,1207,2363200535
"132",193997599,1146,87450405083
"133",193997599,1089,53077884829
"134",193997599,1035,05423990587
"135",193997599,983,301527910579
