"","bestCostByT","temperatures"
"1",196825114,950000
"2",196785629,902500
"3",196215011,857375
"4",196626641,814506,25
"5",196596338,773780,9375
"6",196399308,735091,890625
"7",196580499,698337,29609375
"8",196996793,663420,431289062
"9",196544250,630249,409724609
"10",196614777,598736,939238379
"11",196576224,568800,09227646
"12",198371679,540360,087662637
"13",196656857,513342,083279505
"14",196586950,487674,97911553
"15",196607268,463291,230159753
"16",196590401,440126,668651765
"17",196768208,418120,335219177
"18",196602636,397214,318458218
"19",196852678,377353,602535307
"20",196323677,358485,922408542
"21",196636126,340561,626288115
"22",196751242,323533,544973709
"23",196591376,307356,867725024
"24",196803638,291989,024338772
"25",195120415,277389,573121834
"26",195120415,263520,094465742
"27",196471842,250344,089742455
"28",196606702,237826,885255332
"29",196632868,225935,540992566
"30",196511013,214638,763942937
"31",196603097,203906,82574579
"32",196631207,193711,484458501
"33",196711112,184025,910235576
"34",196048494,174824,614723797
"35",196105093,166083,383987607
"36",196604796,157779,214788227
"37",196589908,149890,254048815
"38",196631821,142395,741346375
"39",195334934,135275,954279056
"40",195334934,128512,156565103
"41",195334934,122086,548736848
"42",195334934,115982,221300006
"43",195334934,110183,110235005
"44",195334934,104673,954723255
"45",195334934,99440,2569870922
"46",195334934,94468,2441377376
"47",195334934,89744,8319308507
"48",195334934,85257,5903343082
"49",195334934,80994,7108175927
"50",195334934,76944,9752767131
"51",195334934,73097,7265128774
"52",195334934,69442,8401872336
"53",195334934,65970,6981778719
"54",195363602,62672,1632689783
"55",195363602,59538,5551055294
"56",195363602,56561,6273502529
"57",195363602,53733,5459827403
"58",195363602,51046,8686836032
"59",195363602,48494,5252494231
"60",195363602,46069,7989869519
"61",195363602,43766,3090376043
"62",195363602,41577,9935857241
"63",195363602,39499,0939064379
"64",195363602,37524,139211116
"65",195363602,35647,9322505602
"66",195363602,33865,5356380322
"67",195363602,32172,2588561306
"68",195363602,30563,645913324
"69",195363602,29035,4636176578
"70",194660195,27583,690436775
"71",194660195,26204,5059149362
"72",194660195,24894,2806191894
"73",194660195,23649,5665882299
"74",194660195,22467,0882588184
"75",194660195,21343,7338458775
"76",194660195,20276,5471535836
"77",194660195,19262,7197959044
"78",194660195,18299,5838061092
"79",194660195,17384,6046158038
"80",194660195,16515,3743850136
"81",194660195,15689,6056657629
"82",194660195,14905,1253824747
"83",194660195,14159,869113351
"84",194660195,13451,8756576835
"85",194660195,12779,2818747993
"86",194660195,12140,3177810593
"87",194660195,11533,3018920063
"88",194660195,10956,636797406
"89",194660195,10408,8049575357
"90",194660195,9888,36470965894
"91",194660195,9393,94647417599
"92",194660195,8924,24915046719
"93",194660195,8478,03669294384
"94",194660195,8054,13485829664
"95",194660195,7651,42811538181
"96",194660195,7268,85670961272
"97",194660195,6905,41387413208
"98",194660195,6560,14318042548
"99",194660195,6232,1360214042
"100",194660195,5920,52922033399
"101",194660195,5624,50275931729
"102",194660195,5343,27762135143
"103",194660195,5076,11374028386
"104",194660195,4822,30805326967
"105",194660195,4581,19265060618
"106",194660195,4352,13301807587
"107",194660195,4134,52636717208
"108",194660195,3927,80004881348
"109",194660195,3731,4100463728
"110",194660195,3544,83954405416
"111",194660195,3367,59756685145
"112",194660195,3199,21768850888
"113",194660195,3039,25680408344
"114",194660195,2887,29396387926
"115",194660195,2742,9292656853
"116",194660195,2605,78280240104
"117",194660195,2475,49366228098
"118",194660195,2351,71897916693
"119",194660195,2234,13303020859
"120",194660195,2122,42637869816
"121",194660195,2016,30505976325
"122",194660195,1915,48980677509
"123",194660195,1819,71531643633
"124",194660195,1728,72955061452
"125",194660195,1642,29307308379
"126",194660195,1560,1784194296
"127",194660195,1482,16949845812
"128",194660195,1408,06102353521
"129",194660195,1337,65797235845
"130",194660195,1270,77507374053
"131",194660195,1207,2363200535
"132",194660195,1146,87450405083
"133",194660195,1089,53077884829
"134",194660195,1035,05423990587
"135",194660195,983,301527910579
