"","bestCostByT","temperatures"
"1",148788794,950000
"2",149014681,902500
"3",148838952,857375
"4",149439439,814506,25
"5",149323696,773780,9375
"6",148688229,735091,890625
"7",148705089,698337,29609375
"8",148717956,663420,431289062
"9",148236155,630249,409724609
"10",148822819,598736,939238379
"11",148697906,568800,09227646
"12",149112459,540360,087662637
"13",149493438,513342,083279505
"14",149353368,487674,97911553
"15",148798690,463291,230159753
"16",148957491,440126,668651765
"17",148882252,418120,335219177
"18",148761181,397214,318458218
"19",148773956,377353,602535307
"20",148679809,358485,922408542
"21",148663505,340561,626288115
"22",148638093,323533,544973709
"23",147719739,307356,867725024
"24",146605785,291989,024338772
"25",146605785,277389,573121834
"26",146605785,263520,094465742
"27",146605785,250344,089742455
"28",146605785,237826,885255332
"29",146605785,225935,540992566
"30",146605785,214638,763942937
"31",146605785,203906,82574579
"32",146605785,193711,484458501
"33",146605785,184025,910235576
"34",146605785,174824,614723797
"35",146605785,166083,383987607
"36",146605785,157779,214788227
"37",146605785,149890,254048815
"38",146605785,142395,741346375
"39",146605785,135275,954279056
"40",146605785,128512,156565103
"41",146605785,122086,548736848
"42",146605785,115982,221300006
"43",146605785,110183,110235005
"44",146605785,104673,954723255
"45",146605785,99440,2569870922
"46",146605785,94468,2441377376
"47",146605785,89744,8319308507
"48",146605785,85257,5903343082
"49",146605785,80994,7108175927
"50",146605785,76944,9752767131
"51",146605785,73097,7265128774
"52",146605785,69442,8401872336
"53",146605785,65970,6981778719
"54",146605785,62672,1632689783
"55",146605785,59538,5551055294
"56",146605785,56561,6273502529
"57",146605785,53733,5459827403
"58",146605785,51046,8686836032
"59",146605785,48494,5252494231
"60",146605785,46069,7989869519
"61",146605785,43766,3090376043
"62",146605785,41577,9935857241
"63",146605785,39499,0939064379
"64",146605785,37524,139211116
"65",146605785,35647,9322505602
"66",146605785,33865,5356380322
"67",146605785,32172,2588561306
"68",146605785,30563,645913324
"69",146605785,29035,4636176578
"70",146605785,27583,690436775
"71",146605785,26204,5059149362
"72",146605785,24894,2806191894
"73",146605785,23649,5665882299
"74",146605785,22467,0882588184
"75",146605785,21343,7338458775
"76",146605785,20276,5471535836
"77",146605785,19262,7197959044
"78",146605785,18299,5838061092
"79",146605785,17384,6046158038
"80",146605785,16515,3743850136
"81",146605785,15689,6056657629
"82",146605785,14905,1253824747
"83",146605785,14159,869113351
"84",146605785,13451,8756576835
"85",146605785,12779,2818747993
"86",146605785,12140,3177810593
"87",146605785,11533,3018920063
"88",146605785,10956,636797406
"89",146605785,10408,8049575357
"90",146605785,9888,36470965894
"91",146605785,9393,94647417599
"92",146605785,8924,24915046719
"93",146605785,8478,03669294384
"94",146605785,8054,13485829664
"95",146605785,7651,42811538181
"96",146605785,7268,85670961272
"97",146605785,6905,41387413208
"98",146605785,6560,14318042548
"99",146605785,6232,1360214042
"100",146605785,5920,52922033399
"101",146605785,5624,50275931729
"102",146605785,5343,27762135143
"103",146605785,5076,11374028386
"104",146605785,4822,30805326967
"105",146605785,4581,19265060618
"106",146605785,4352,13301807587
"107",146605785,4134,52636717208
"108",146605785,3927,80004881348
"109",146605785,3731,4100463728
"110",146605785,3544,83954405416
"111",146605785,3367,59756685145
"112",146605785,3199,21768850888
"113",146605785,3039,25680408344
"114",146605785,2887,29396387926
"115",146605785,2742,9292656853
"116",146605785,2605,78280240104
"117",146605785,2475,49366228098
"118",146605785,2351,71897916693
"119",146605785,2234,13303020859
"120",146605785,2122,42637869816
"121",146605785,2016,30505976325
"122",146605785,1915,48980677509
"123",146605785,1819,71531643633
"124",146605785,1728,72955061452
"125",146605785,1642,29307308379
"126",146605785,1560,1784194296
"127",146605785,1482,16949845812
"128",146605785,1408,06102353521
"129",146605785,1337,65797235845
"130",146605785,1270,77507374053
"131",146605785,1207,2363200535
"132",146605785,1146,87450405083
"133",146605785,1089,53077884829
"134",146605785,1035,05423990587
"135",146605785,983,301527910579
