"","bestCostByT","temperatures"
"1",2581549156,990000
"2",2581549156,980100
"3",2581549156,970299
"4",2581549156,960596,01
"5",2581549156,950990,0499
"6",2581549156,941480,149401
"7",2534640777,932065,34790699
"8",2534640777,922744,69442792
"9",2534640777,913517,247483641
"10",2534640777,904382,075008804
"11",2534640777,895338,254258716
"12",2534640777,886384,871716129
"13",2534640777,877521,022998968
"14",2534640777,868745,812768978
"15",2534640777,860058,354641288
"16",2534640777,851457,771094875
"17",2534640777,842943,193383927
"18",2534640777,834513,761450087
"19",2534640777,826168,623835587
"20",2525268231,817906,937597231
"21",2525268231,809727,868221259
"22",2525268231,801630,589539046
"23",2525268231,793614,283643655
"24",2525268231,785678,140807219
"25",2525268231,777821,359399147
"26",2525268231,770043,145805155
"27",2525268231,762342,714347104
"28",2525268231,754719,287203633
"29",2525268231,747172,094331596
"30",2525268231,739700,37338828
"31",2525268231,732303,369654397
"32",2525268231,724980,335957853
"33",2525268231,717730,532598275
"34",2525268231,710553,227272292
"35",2525268231,703447,694999569
"36",2525268231,696413,218049573
"37",2525268231,689449,085869078
"38",2525268231,682554,595010387
"39",2525268231,675729,049060283
"40",2525268231,668971,75856968
"41",2525268231,662282,040983983
"42",2525268231,655659,220574143
"43",2525268231,649102,628368402
"44",2525268231,642611,602084718
"45",2525268231,636185,486063871
"46",2525268231,629823,631203232
"47",2525268231,623525,3948912
"48",2525268231,617290,140942288
"49",2525268231,611117,239532865
"50",2520850899,605006,067137536
"51",2520850899,598956,006466161
"52",2520850899,592966,446401499
"53",2489116442,587036,781937484
"54",2489116442,581166,414118109
"55",2489116442,575354,749976928
"56",2489116442,569601,202477159
"57",2489116442,563905,190452387
"58",2489116442,558266,138547863
"59",2489116442,552683,477162385
"60",2489116442,547156,642390761
"61",2489116442,541685,075966853
"62",2489116442,536268,225207185
"63",2489116442,530905,542955113
"64",2489116442,525596,487525562
"65",2412197982,520340,522650306
"66",2412197982,515137,117423803
"67",2412197982,509985,746249565
"68",2412197982,504885,888787069
"69",2412197982,499837,029899199
"70",2412197982,494838,659600207
"71",2412197982,489890,273004205
"72",2412197982,484991,370274163
"73",2412197982,480141,456571421
"74",2412197982,475340,042005707
"75",2412197982,470586,64158565
"76",2412197982,465880,775169793
"77",2412197982,461221,967418095
"78",2412197982,456609,747743914
"79",2412197982,452043,650266475
"80",2412197982,447523,21376381
"81",2412197982,443047,981626172
"82",2412197982,438617,501809911
"83",2412197982,434231,326791811
"84",2412197982,429889,013523893
"85",2412197982,425590,123388654
"86",2412197982,421334,222154768
"87",2412197982,417120,87993322
"88",2412197982,412949,671133888
"89",2412197982,408820,174422549
"90",2412197982,404731,972678324
"91",2412197982,400684,65295154
"92",2412197982,396677,806422025
"93",2412197982,392711,028357805
"94",2412197982,388783,918074227
"95",2412197982,384896,078893484
"96",2412197982,381047,118104549
"97",2412197982,377236,646923504
"98",2412197982,373464,280454269
"99",2412197982,369729,637649726
"100",2412197982,366032,341273229
"101",2412197982,362372,017860497
"102",2412197982,358748,297681892
"103",2412197982,355160,814705073
"104",2412197982,351609,206558022
"105",2412197982,348093,114492442
"106",2412197982,344612,183347517
"107",2412197982,341166,061514042
"108",2412197982,337754,400898902
"109",2412197982,334376,856889913
"110",2412197982,331033,088321014
"111",2412197982,327722,757437804
"112",2412197982,324445,529863426
"113",2412197982,321201,074564791
"114",2412197982,317989,063819143
"115",2412197982,314809,173180952
"116",2412197982,311661,081449142
"117",2412197982,308544,470634651
"118",2412197982,305459,025928305
"119",2412197982,302404,435669022
"120",2412197982,299380,391312331
"121",2412197982,296386,587399208
"122",2412197982,293422,721525216
"123",2412197982,290488,494309964
"124",2412197982,287583,609366864
"125",2412197982,284707,773273195
"126",2412197982,281860,695540463
"127",2412197982,279042,088585059
"128",2412197982,276251,667699208
"129",2412197982,273489,151022216
"130",2412197982,270754,259511994
"131",2386063131,268046,716916874
"132",2386063131,265366,249747705
"133",2386063131,262712,587250228
"134",2386063131,260085,461377726
"135",2386063131,257484,606763949
"136",2386063131,254909,760696309
"137",2386063131,252360,663089346
"138",2386063131,249837,056458453
"139",2386063131,247338,685893868
"140",2386063131,244865,299034929
"141",2386063131,242416,64604458
"142",2386063131,239992,479584134
"143",2386063131,237592,554788293
"144",2386063131,235216,62924041
"145",2386063131,232864,462948006
"146",2386063131,230535,818318526
"147",2386063131,228230,460135341
"148",2386063131,225948,155533987
"149",2386063131,223688,673978647
"150",2386063131,221451,787238861
"151",2386063131,219237,269366472
"152",2386063131,217044,896672808
"153",2386063131,214874,447706079
"154",2386063131,212725,703229019
"155",2386063131,210598,446196729
"156",2386063131,208492,461734761
"157",2386063131,206407,537117414
"158",2386063131,204343,461746239
"159",2386063131,202300,027128777
"160",2386063131,200277,026857489
"161",2386063131,198274,256588914
"162",2386063131,196291,514023025
"163",2386063131,194328,598882795
"164",2386063131,192385,312893967
"165",2386063131,190461,459765027
"166",2386063131,188556,845167377
"167",2386063131,186671,276715703
"168",2386063131,184804,563948546
"169",2386063131,182956,518309061
"170",2386063131,181126,95312597
"171",2386063131,179315,683594711
"172",2386063131,177522,526758763
"173",2386063131,175747,301491176
"174",2386063131,173989,828476264
"175",2386063131,172249,930191501
"176",2386063131,170527,430889586
"177",2386063131,168822,15658069
"178",2386063131,167133,935014884
"179",2386063131,165462,595664735
"180",2386063131,163807,969708087
"181",2386063131,162169,890011007
"182",2386063131,160548,191110896
"183",2386063131,158942,709199787
"184",2386063131,157353,28210779
"185",2386063131,155779,749286712
"186",2386063131,154221,951793845
"187",2386063131,152679,732275906
"188",2386063131,151152,934953147
"189",2386063131,149641,405603616
"190",2386063131,148144,991547579
"191",2386063131,146663,541632104
"192",2386063131,145196,906215783
"193",2386063131,143744,937153625
"194",2386063131,142307,487782088
"195",2386063131,140884,412904268
"196",2386063131,139475,568775225
"197",2386063131,138080,813087473
"198",2386063131,136700,004956598
"199",2386063131,135333,004907032
"200",2386063131,133979,674857962
"201",2386063131,132639,878109382
"202",2386063131,131313,479328288
"203",2386063131,130000,344535005
"204",2386063131,128700,341089655
"205",2386063131,127413,337678759
"206",2386063131,126139,204301971
"207",2386063131,124877,812258951
"208",2386063131,123629,034136362
"209",2386063131,122392,743794998
"210",2386063131,121168,816357048
"211",2386063131,119957,128193478
"212",2386063131,118757,556911543
"213",2386063131,117569,981342428
"214",2386063131,116394,281529003
"215",2386063131,115230,338713713
"216",2151224673,114078,035326576
"217",2151224673,112937,25497331
"218",2151224673,111807,882423577
"219",2151224673,110689,803599342
"220",2151224673,109582,905563348
"221",2151224673,108487,076507715
"222",2151224673,107402,205742637
"223",2151224673,106328,183685211
"224",2151224673,105264,901848359
"225",2151224673,104212,252829875
"226",2151224673,103170,130301577
"227",2151224673,102138,428998561
"228",2151224673,101117,044708575
"229",2151224673,100105,87426149
"230",2151224673,99104,8155188746
"231",2151224673,98113,7673636859
"232",2151224673,97132,629690049
"233",2151224673,96161,3033931485
"234",2151224673,95199,690359217
"235",2151224673,94247,6934556249
"236",2151224673,93305,2165210686
"237",2151224673,92372,1643558579
"238",2151224673,91448,4427122993
"239",2151224673,90533,9582851763
"240",2151224673,89628,6187023246
"241",2151224673,88732,3325153013
"242",2151224673,87845,0091901483
"243",2151224673,86966,5590982468
"244",2151224673,86096,8935072644
"245",2151224673,85235,9245721917
"246",2151224673,84383,5653264698
"247",2151224673,83539,7296732051
"248",2151224673,82704,332376473
"249",2151224673,81877,2890527083
"250",2151224673,81058,5161621812
"251",2151224673,80247,9310005594
"252",2151224673,79445,4516905538
"253",2151224673,78650,9971736483
"254",2151224673,77864,4872019118
"255",2151224673,77085,8423298927
"256",2151224673,76314,9839065938
"257",2151224673,75551,8340675278
"258",2151224673,74796,3157268525
"259",2151224673,74048,352569584
"260",2151224673,73307,8690438882
"261",2151224673,72574,7903534493
"262",2151224673,71849,0424499148
"263",2151224673,71130,5520254156
"264",2151224673,70419,2465051615
"265",2151224673,69715,0540401099
"266",2151224673,69017,9034997088
"267",2151224673,68327,7244647117
"268",2151224673,67644,4472200646
"269",2151224673,66968,0027478639
"270",2151224673,66298,3227203853
"271",2151224673,65635,3394931814
"272",2151224673,64978,9860982496
"273",2151224673,64329,1962372671
"274",2151224673,63685,9042748945
"275",2151224673,63049,0452321455
"276",2151224673,62418,5547798241
"277",2151224673,61794,3692320258
"278",2151224673,61176,4255397056
"279",2151224673,60564,6612843085
"280",2151224673,59959,0146714654
"281",2151224673,59359,4245247508
"282",2151224673,58765,8302795033
"283",2151224673,58178,1719767082
"284",2151224673,57596,3902569411
"285",2151224673,57020,4263543717
"286",2151224673,56450,222090828
"287",2151224673,55885,7198699197
"288",2151224673,55326,8626712205
"289",2151224673,54773,5940445083
"290",2151224673,54225,8581040632
"291",2151224673,53683,5995230226
"292",2151224673,53146,7635277924
"293",2151224673,52615,2958925145
"294",2151224673,52089,1429335893
"295",2151224673,51568,2515042534
"296",2151224673,51052,5689892109
"297",2151224673,50542,0432993188
"298",2151224673,50036,6228663256
"299",2151224673,49536,2566376623
"300",2151224673,49040,8940712857
"301",2151224673,48550,4851305729
"302",2151224673,48064,9802792671
"303",2151224673,47584,3304764745
"304",2151224673,47108,4871717097
"305",2151224673,46637,4022999926
"306",2151224673,46171,0282769927
"307",2151224673,45709,3179942228
"308",2151224673,45252,2248142805
"309",2151224673,44799,7025661377
"310",2151224673,44351,7055404764
"311",2151224673,43908,1884850716
"312",2151224673,43469,1066002209
"313",2151224673,43034,4155342187
"314",2151224673,42604,0713788765
"315",2151224673,42178,0306650877
"316",2151224673,41756,2503584368
"317",2151224673,41338,6878548525
"318",2151224673,40925,3009763039
"319",2151224673,40516,0479665409
"320",2151224673,40110,8874868755
"321",2151224673,39709,7786120067
"322",2151224673,39312,6808258867
"323",2151224673,38919,5540176278
"324",2151224673,38530,3584774515
"325",2151224673,38145,054892677
"326",2151224673,37763,6043437503
"327",2151224673,37385,9683003128
"328",2151224673,37012,1086173096
"329",2151224673,36641,9875311365
"330",2151224673,36275,5676558252
"331",2151224673,35912,8119792669
"332",2151224673,35553,6838594742
"333",2151224673,35198,1470208795
"334",2151224673,34846,1655506707
"335",2151224673,34497,703895164
"336",2151224673,34152,7268562123
"337",2151224673,33811,1995876502
"338",2151224673,33473,0875917737
"339",2151224673,33138,356715856
"340",2151224673,32806,9731486974
"341",2151224673,32478,9034172104
"342",2151224673,32154,1143830383
"343",2151224673,31832,573239208
"344",2151224673,31514,2475068159
"345",2151224673,31199,1050317477
"346",2151224673,30887,1139814302
"347",2151224673,30578,2428416159
"348",2151224673,30272,4604131998
"349",2151224673,29969,7358090678
"350",2151224673,29670,0384509771
"351",2151224673,29373,3380664673
"352",2151224673,29079,6046858027
"353",2151224673,28788,8086389446
"354",2151224673,28500,9205525552
"355",2151224673,28215,9113470296
"356",2151224673,27933,7522335593
"357",2151224673,27654,4147112237
"358",2151224673,27377,8705641115
"359",2151224673,27104,0918584704
"360",2151224673,26833,0509398857
"361",2151224673,26564,7204304868
"362",2151224673,26299,073226182
"363",2151224673,26036,0824939201
"364",2151224673,25775,7216689809
"365",2151224673,25517,9644522911
"366",2151224673,25262,7848077682
"367",2151224673,25010,1569596905
"368",2151224673,24760,0553900936
"369",2151224673,24512,4548361927
"370",2151224673,24267,3302878308
"371",2151224673,24024,6569849525
"372",2151224673,23784,4104151029
"373",2151224673,23546,5663109519
"374",2151224673,23311,1006478424
"375",2151224673,23077,989641364
"376",2151224673,22847,2097449503
"377",2151224673,22618,7376475008
"378",2151224673,22392,5502710258
"379",2151224673,22168,6247683155
"380",2151224673,21946,9385206324
"381",2151224673,21727,4691354261
"382",2151224673,21510,1944440718
"383",2151224673,21295,0924996311
"384",2151224673,21082,1415746348
"385",2151224673,20871,3201588884
"386",2151224673,20662,6069572995
"387",2151224673,20455,9808877265
"388",2151224673,20251,4210788493
"389",2151224673,20048,9068680608
"390",2151224673,19848,4177993802
"391",2151224673,19649,9336213864
"392",2151224673,19453,4342851725
"393",2151224673,19258,8999423208
"394",2151224673,19066,3109428976
"395",2151224673,18875,6478334686
"396",2151224673,18686,8913551339
"397",2151224673,18500,0224415826
"398",2151224673,18315,0222171668
"399",2151224673,18131,8719949951
"400",2151224673,17950,5532750451
"401",2151224673,17771,0477422947
"402",2151224673,17593,3372648717
"403",2151224673,17417,403892223
"404",2151224673,17243,2298533008
"405",2151224673,17070,7975547678
"406",2151224673,16900,0895792201
"407",2151224673,16731,0886834279
"408",2151224673,16563,7777965936
"409",2151224673,16398,1400186277
"410",2151224673,16234,1586184414
"411",2151224673,16071,817032257
"412",2151224673,15911,0988619344
"413",2151224673,15751,9878733151
"414",2151224673,15594,4679945819
"415",2151224673,15438,5233146361
"416",2151224673,15284,1380814897
"417",2151224673,15131,2967006748
"418",2151224673,14979,9837336681
"419",2151224673,14830,1838963314
"420",2151224673,14681,8820573681
"421",2151224673,14535,0632367944
"422",2151224673,14389,7126044265
"423",2151224673,14245,8154783822
"424",2151224673,14103,3573235984
"425",2151224673,13962,3237503624
"426",2151224673,13822,7005128588
"427",2151224673,13684,4735077302
"428",2151224673,13547,6287726529
"429",2151224673,13412,1524849264
"430",2151224673,13278,0309600771
"431",2151224673,13145,2506504763
"432",2151224673,13013,7981439716
"433",2151224673,12883,6601625318
"434",2151224673,12754,8235609065
"435",2151224673,12627,2753252975
"436",2151224673,12501,0025720445
"437",2151224673,12375,992546324
"438",2151224673,12252,2326208608
"439",2151224673,12129,7102946522
"440",2151224673,12008,4131917057
"441",2151224673,11888,3290597886
"442",2151224673,11769,4457691907
"443",2151224673,11651,7513114988
"444",2151224673,11535,2337983838
"445",2151224673,11419,8814604
"446",2151224673,11305,682645796
"447",2151224673,11192,625819338
"448",2151224673,11080,6995611447
"449",2151224673,10969,8925655332
"450",2151224673,10860,1936398779
"451",2151224673,10751,5917034791
"452",2151224673,10644,0757864443
"453",2151224673,10537,6350285799
"454",2151224673,10432,2586782941
"455",2151224673,10327,9360915111
"456",2151224673,10224,656730596
"457",2151224673,10122,4101632901
"458",2151224673,10021,1860616572
"459",2151224673,9920,97420104058
"460",2151224673,9821,76445903018
"461",2151224673,9723,54681443987
"462",2151224673,9626,31134629548
"463",2151224673,9530,04823283252
"464",2151224673,9434,7477505042
"465",2151224673,9340,40027299915
"466",2151224673,9246,99627026916
"467",2132921013,9154,52630756647
"468",2132921013,9062,98104449081
"469",2132921013,8972,3512340459
"470",2132921013,8882,62772170544
"471",2132921013,8793,80144448838
"472",2132921013,8705,8634300435
"473",2132921013,8618,80479574306
"474",2132921013,8532,61674778563
"475",2132921013,8447,29058030778
"476",2132921013,8362,8176745047
"477",2132921013,8279,18949775965
"478",2132921013,8196,39760278206
"479",2132921013,8114,43362675424
"480",2132921013,8033,28929048669
"481",2132921013,7952,95639758183
"482",2132921013,7873,42683360601
"483",2132921013,7794,69256526995
"484",2132921013,7716,74563961725
"485",2132921013,7639,57818322108
"486",2132921013,7563,18240138887
"487",2132921013,7487,55057737498
"488",2132921013,7412,67507160123
