"","costs","x"
"1",148964815,1
"2",148570575,2
"3",148570575,3
"4",148700706,4
"5",148714253,5
"6",148675665,6
"7",148749709,7
"8",149377817,8
"9",150180866,9
"10",149733312,10
"11",149050992,11
"12",149529376,12
"13",149941035,13
"14",149941035,14
"15",148792267,15
"16",148664893,16
"17",148664893,17
"18",148664893,18
"19",148664893,19
"20",148664893,20
"21",148814016,21
"22",148814016,22
"23",149070793,23
"24",149070793,24
"25",148717045,25
"26",148771974,26
"27",148771974,27
"28",148771974,28
"29",150925735,29
"30",149024024,30
"31",149825573,31
"32",149082605,32
"33",149082605,33
"34",149082605,34
"35",149700751,35
"36",148654216,36
"37",148654216,37
"38",148969721,38
"39",148994272,39
"40",148994272,40
"41",149199755,41
"42",149578283,42
"43",150819038,43
"44",148814586,44
"45",149115351,45
"46",148850309,46
"47",148850309,47
"48",148938827,48
"49",149093615,49
"50",148785916,50
"51",149008684,51
"52",149008684,52
"53",149371985,53
"54",148852830,54
"55",148700490,55
"56",148700490,56
"57",148700490,57
"58",148700490,58
"59",148700490,59
"60",148700490,60
"61",148807544,61
"62",148762748,62
"63",148657655,63
"64",148703489,64
"65",148886559,65
"66",148886559,66
"67",148886559,67
"68",148675665,68
"69",148705080,69
"70",149330565,70
"71",148742702,71
"72",148852139,72
"73",148802115,73
"74",148802115,74
"75",148802115,75
"76",148790611,76
"77",148790611,77
"78",149208016,78
"79",149316241,79
"80",149316241,80
"81",149671153,81
"82",148904295,82
"83",148904295,83
"84",148904295,84
"85",148904295,85
"86",148904295,86
"87",148474145,87
"88",148572401,88
"89",148572401,89
"90",148701124,90
"91",149773626,91
"92",149094874,92
"93",149019624,93
"94",149019624,94
"95",149019624,95
"96",148695532,96
"97",149780251,97
"98",148681398,98
"99",148715099,99
"100",148715099,100
"101",148715099,101
"102",148683863,102
"103",148842951,103
"104",148738389,104
"105",148738389,105
"106",148738389,106
"107",148738389,107
"108",148602986,108
"109",148755709,109
"110",148756726,110
"111",148756726,111
"112",148756726,112
"113",148688510,113
"114",148688510,114
"115",148693754,115
"116",149061378,116
"117",148776182,117
"118",149390385,118
"119",148725542,119
"120",148725542,120
"121",148725542,121
"122",148876433,122
"123",148863367,123
"124",148863367,124
"125",148863367,125
"126",149106584,126
"127",148992591,127
"128",148718225,128
"129",148718225,129
"130",148796077,130
"131",148859975,131
"132",148859975,132
"133",148929253,133
"134",148727893,134
"135",148727893,135
"136",148727893,136
"137",148887307,137
"138",148887307,138
"139",148144573,139
"140",148660707,140
"141",148660707,141
"142",148660707,142
"143",148660707,143
"144",148660707,144
"145",148660707,145
"146",148716113,146
"147",148689876,147
"148",148689876,148
"149",149601581,149
"150",148897751,150
"151",148809693,151
"152",148684729,152
