"","bestCostByT","temperatures"
"1",11068572024,990000
"2",11058164874,980100
"3",11058164874,970299
"4",11058164874,960596,01
"5",10950465779,950990,0499
"6",10950465779,941480,149401
"7",10950465779,932065,34790699
"8",10950465779,922744,69442792
"9",10950465779,913517,247483641
"10",10950465779,904382,075008804
"11",10950465779,895338,254258716
"12",10950465779,886384,871716129
"13",10950465779,877521,022998968
"14",10950465779,868745,812768978
"15",10950465779,860058,354641288
"16",10950465779,851457,771094875
"17",10950465779,842943,193383927
"18",10950465779,834513,761450087
"19",10950465779,826168,623835587
"20",10950465779,817906,937597231
"21",10950465779,809727,868221259
"22",10950465779,801630,589539046
"23",10950465779,793614,283643655
"24",10950465779,785678,140807219
"25",10950465779,777821,359399147
"26",10950465779,770043,145805155
"27",10950465779,762342,714347104
"28",10939244895,754719,287203633
"29",10939244895,747172,094331596
"30",10939244895,739700,37338828
"31",10939244895,732303,369654397
"32",10939244895,724980,335957853
"33",10939244895,717730,532598275
"34",10939244895,710553,227272292
"35",10939244895,703447,694999569
"36",10939244895,696413,218049573
"37",10939244895,689449,085869078
"38",10906696169,682554,595010387
"39",10906696169,675729,049060283
"40",10906696169,668971,75856968
"41",10906696169,662282,040983983
"42",10906696169,655659,220574143
"43",10906696169,649102,628368402
"44",10906696169,642611,602084718
"45",10906696169,636185,486063871
"46",10906696169,629823,631203232
"47",10906696169,623525,3948912
"48",10906696169,617290,140942288
"49",10906696169,611117,239532865
"50",10906696169,605006,067137536
"51",10906696169,598956,006466161
"52",10906696169,592966,446401499
"53",10906696169,587036,781937484
"54",10906696169,581166,414118109
"55",10906696169,575354,749976928
"56",10906696169,569601,202477159
"57",10906696169,563905,190452387
"58",10906696169,558266,138547863
"59",10906696169,552683,477162385
"60",10906696169,547156,642390761
"61",10906696169,541685,075966853
"62",10906696169,536268,225207185
"63",10906696169,530905,542955113
"64",10906696169,525596,487525562
"65",10906696169,520340,522650306
"66",10906696169,515137,117423803
"67",10906696169,509985,746249565
"68",10778202200,504885,888787069
"69",10778202200,499837,029899199
"70",10778202200,494838,659600207
"71",10778202200,489890,273004205
"72",10778202200,484991,370274163
