"","bestCostByT","temperatures"
"1",196893861,950000
"2",196543753,902500
"3",196791063,857375
"4",196470467,814506,25
"5",196572879,773780,9375
"6",198820248,735091,890625
"7",196938127,698337,29609375
"8",196604504,663420,431289062
"9",196780078,630249,409724609
"10",196695439,598736,939238379
"11",196935498,568800,09227646
"12",196636635,540360,087662637
"13",196653877,513342,083279505
"14",196639957,487674,97911553
"15",196693000,463291,230159753
"16",196648017,440126,668651765
"17",196584316,418120,335219177
"18",196671831,397214,318458218
"19",196645016,377353,602535307
"20",196637474,358485,922408542
"21",196503839,340561,626288115
"22",196606188,323533,544973709
"23",196777064,307356,867725024
"24",196584163,291989,024338772
"25",195449030,277389,573121834
"26",195449030,263520,094465742
"27",195449030,250344,089742455
"28",195449030,237826,885255332
"29",195550952,225935,540992566
"30",195550952,214638,763942937
"31",195550952,203906,82574579
"32",195550952,193711,484458501
"33",195550952,184025,910235576
"34",195550952,174824,614723797
"35",195550952,166083,383987607
"36",195550952,157779,214788227
"37",195550952,149890,254048815
"38",195550952,142395,741346375
"39",195550952,135275,954279056
"40",195550952,128512,156565103
"41",195388572,122086,548736848
"42",195388572,115982,221300006
"43",195388572,110183,110235005
"44",195388572,104673,954723255
"45",195388572,99440,2569870922
"46",195388572,94468,2441377376
"47",195388572,89744,8319308507
"48",195388572,85257,5903343082
"49",195388572,80994,7108175927
"50",195388572,76944,9752767131
"51",195388572,73097,7265128774
"52",195388572,69442,8401872336
"53",195388572,65970,6981778719
"54",195388572,62672,1632689783
"55",195388572,59538,5551055294
"56",195388572,56561,6273502529
"57",195388572,53733,5459827403
"58",195388572,51046,8686836032
"59",195388572,48494,5252494231
"60",195388572,46069,7989869519
"61",195388572,43766,3090376043
"62",195388572,41577,9935857241
"63",195388572,39499,0939064379
"64",195388572,37524,139211116
"65",195388572,35647,9322505602
"66",195388572,33865,5356380322
"67",195388572,32172,2588561306
"68",195037533,30563,645913324
"69",195037533,29035,4636176578
"70",195037533,27583,690436775
"71",195037533,26204,5059149362
"72",195037533,24894,2806191894
"73",195037533,23649,5665882299
"74",195037533,22467,0882588184
"75",195037533,21343,7338458775
"76",195037533,20276,5471535836
"77",195037533,19262,7197959044
"78",195037533,18299,5838061092
"79",195037533,17384,6046158038
"80",195037533,16515,3743850136
"81",195037533,15689,6056657629
"82",195037533,14905,1253824747
"83",195037533,14159,869113351
"84",195037533,13451,8756576835
"85",195037533,12779,2818747993
"86",195037533,12140,3177810593
"87",195037533,11533,3018920063
"88",195037533,10956,636797406
"89",195037533,10408,8049575357
"90",195037533,9888,36470965894
