"","bestCostByT","temperatures"
"1",6708097873,990000
"2",6708097873,980100
"3",6708097873,970299
"4",6708097873,960596,01
"5",6708097873,950990,0499
"6",6662537964,941480,149401
"7",6662537964,932065,34790699
"8",6662537964,922744,69442792
"9",6662537964,913517,247483641
"10",6662537964,904382,075008804
"11",6618469956,895338,254258716
"12",6618469956,886384,871716129
"13",6618469956,877521,022998968
"14",6618469956,868745,812768978
"15",6618469956,860058,354641288
"16",6618469956,851457,771094875
"17",6618469956,842943,193383927
"18",6618469956,834513,761450087
"19",6618469956,826168,623835587
"20",6618469956,817906,937597231
"21",6618469956,809727,868221259
"22",6618469956,801630,589539046
"23",6618469956,793614,283643655
"24",6619025746,785678,140807219
"25",6619025746,777821,359399147
"26",6513460371,770043,145805155
"27",6513460371,762342,714347104
"28",6513460371,754719,287203633
"29",6513460371,747172,094331596
"30",6513460371,739700,37338828
"31",6513460371,732303,369654397
"32",6513460371,724980,335957853
"33",6513460371,717730,532598275
"34",6513460371,710553,227272292
"35",6513460371,703447,694999569
"36",6513460371,696413,218049573
"37",6513460371,689449,085869078
"38",6513460371,682554,595010387
"39",6513460371,675729,049060283
"40",6513460371,668971,75856968
"41",6513460371,662282,040983983
"42",6513460371,655659,220574143
"43",6513460371,649102,628368402
"44",6513460371,642611,602084718
"45",6513460371,636185,486063871
"46",6513460371,629823,631203232
"47",6513460371,623525,3948912
"48",6513460371,617290,140942288
"49",6513460371,611117,239532865
"50",6513460371,605006,067137536
"51",6513460371,598956,006466161
"52",6513460371,592966,446401499
"53",6513460371,587036,781937484
"54",6513460371,581166,414118109
"55",6513460371,575354,749976928
"56",6513460371,569601,202477159
"57",6513460371,563905,190452387
"58",6513460371,558266,138547863
"59",6513460371,552683,477162385
"60",6513460371,547156,642390761
"61",6513460371,541685,075966853
"62",6513460371,536268,225207185
"63",6513460371,530905,542955113
"64",6513460371,525596,487525562
"65",6513460371,520340,522650306
"66",6513460371,515137,117423803
"67",6513460371,509985,746249565
"68",6513460371,504885,888787069
"69",6513460371,499837,029899199
"70",6513460371,494838,659600207
"71",6513460371,489890,273004205
"72",6513460371,484991,370274163
"73",6513460371,480141,456571421
"74",6513460371,475340,042005707
"75",6513460371,470586,64158565
"76",6513460371,465880,775169793
"77",6513460371,461221,967418095
"78",6513460371,456609,747743914
"79",6513460371,452043,650266475
"80",6513460371,447523,21376381
"81",6513460371,443047,981626172
"82",6513460371,438617,501809911
"83",6513460371,434231,326791811
"84",6513460371,429889,013523893
