"","bestCostByT","temperatures"
"1",148726313,950000
"2",148732291,902500
"3",149609106,857375
"4",149158468,814506,25
"5",148835435,773780,9375
"6",149560463,735091,890625
"7",148767324,698337,29609375
"8",148830872,663420,431289062
"9",148857352,630249,409724609
"10",148710645,598736,939238379
"11",148570742,568800,09227646
"12",148666863,540360,087662637
"13",149775345,513342,083279505
"14",148704606,487674,97911553
"15",148746483,463291,230159753
"16",148703096,440126,668651765
"17",148115558,418120,335219177
"18",148835020,397214,318458218
"19",148662418,377353,602535307
"20",148696949,358485,922408542
"21",148692103,340561,626288115
"22",148693309,323533,544973709
"23",147236123,307356,867725024
"24",147236123,291989,024338772
"25",148819131,277389,573121834
"26",148661695,263520,094465742
"27",148178803,250344,089742455
"28",148753732,237826,885255332
"29",148386949,225935,540992566
"30",148708137,214638,763942937
"31",149306703,203906,82574579
"32",148694304,193711,484458501
"33",148676240,184025,910235576
"34",148421147,174824,614723797
"35",148713616,166083,383987607
"36",148873177,157779,214788227
"37",148688292,149890,254048815
"38",146740442,142395,741346375
"39",146740442,135275,954279056
"40",146740442,128512,156565103
"41",146740442,122086,548736848
"42",146740442,115982,221300006
"43",146740442,110183,110235005
"44",146740442,104673,954723255
"45",146740442,99440,2569870922
"46",146740442,94468,2441377376
"47",146740442,89744,8319308507
"48",146740442,85257,5903343082
"49",146740442,80994,7108175927
"50",146740442,76944,9752767131
"51",146740442,73097,7265128774
"52",146740442,69442,8401872336
"53",146740442,65970,6981778719
"54",146740442,62672,1632689783
"55",146740442,59538,5551055294
"56",146740442,56561,6273502529
"57",146740442,53733,5459827403
"58",146740442,51046,8686836032
"59",146740442,48494,5252494231
"60",146740442,46069,7989869519
"61",146740442,43766,3090376043
"62",146740442,41577,9935857241
"63",146740442,39499,0939064379
"64",146740442,37524,139211116
"65",146740442,35647,9322505602
"66",146740442,33865,5356380322
"67",146740442,32172,2588561306
"68",146740442,30563,645913324
"69",146740442,29035,4636176578
"70",146740442,27583,690436775
"71",146740442,26204,5059149362
"72",146740442,24894,2806191894
"73",146740442,23649,5665882299
"74",146740442,22467,0882588184
"75",146740442,21343,7338458775
"76",146740442,20276,5471535836
"77",146740442,19262,7197959044
"78",146740442,18299,5838061092
"79",146740442,17384,6046158038
"80",146740442,16515,3743850136
"81",146740442,15689,6056657629
"82",146740442,14905,1253824747
"83",146740442,14159,869113351
"84",146740442,13451,8756576835
"85",146740442,12779,2818747993
"86",146740442,12140,3177810593
"87",146740442,11533,3018920063
"88",146740442,10956,636797406
"89",146740442,10408,8049575357
"90",146740442,9888,36470965894
"91",146740442,9393,94647417599
"92",146740442,8924,24915046719
"93",146740442,8478,03669294384
"94",146740442,8054,13485829664
"95",146740442,7651,42811538181
"96",146740442,7268,85670961272
"97",146740442,6905,41387413208
"98",146740442,6560,14318042548
"99",146740442,6232,1360214042
"100",146740442,5920,52922033399
"101",146740442,5624,50275931729
"102",146740442,5343,27762135143
"103",146740442,5076,11374028386
"104",146740442,4822,30805326967
"105",146740442,4581,19265060618
"106",146740442,4352,13301807587
"107",146740442,4134,52636717208
"108",146740442,3927,80004881348
"109",146740442,3731,4100463728
"110",146740442,3544,83954405416
"111",146740442,3367,59756685145
"112",146740442,3199,21768850888
"113",146740442,3039,25680408344
"114",146740442,2887,29396387926
"115",146740442,2742,9292656853
"116",146740442,2605,78280240104
"117",146740442,2475,49366228098
"118",146740442,2351,71897916693
"119",146740442,2234,13303020859
"120",146740442,2122,42637869816
"121",146740442,2016,30505976325
"122",146740442,1915,48980677509
"123",146740442,1819,71531643633
"124",146740442,1728,72955061452
"125",146740442,1642,29307308379
"126",145741545,1560,1784194296
"127",145741545,1482,16949845812
"128",145741545,1408,06102353521
"129",145741545,1337,65797235845
"130",145741545,1270,77507374053
"131",145741545,1207,2363200535
"132",145741545,1146,87450405083
"133",145741545,1089,53077884829
"134",145741545,1035,05423990587
"135",145741545,983,301527910579
