"","costs","x"
"1",196709978,1
"2",197407313,2
"3",198009799,3
"4",196954788,4
"5",197675445,5
"6",198095378,6
"7",197200963,7
"8",196601576,8
"9",197501593,9
"10",197783930,10
"11",198054194,11
"12",196915023,12
"13",196982749,13
"14",196982749,14
"15",199226931,15
"16",196708144,16
"17",196931565,17
"18",197028305,18
"19",196750819,19
"20",197275757,20
"21",198954050,21
"22",197047564,22
"23",196832656,23
"24",198441067,24
"25",198549141,25
"26",197400478,26
"27",196630551,27
"28",197421712,28
"29",200328891,29
"30",196594667,30
"31",197352506,31
"32",196733643,32
"33",196661718,33
"34",196587619,34
"35",197084207,35
"36",197851229,36
"37",196846480,37
"38",198229726,38
"39",196848566,39
"40",196295195,40
"41",196645992,41
"42",197179754,42
"43",196689373,43
"44",197177679,44
"45",196605092,45
"46",196782722,46
"47",197800882,47
"48",202151096,48
"49",196705108,49
"50",196721488,50
"51",197021178,51
"52",197085793,52
"53",207810388,53
"54",200922978,54
"55",196673479,55
"56",196648237,56
"57",196594828,57
"58",197854872,58
"59",196831395,59
"60",196725025,60
"61",196698510,61
"62",197293392,62
"63",196588285,63
"64",197339263,64
"65",200277654,65
"66",196596956,66
"67",197413291,67
"68",197267415,68
"69",196692771,69
"70",196716928,70
"71",197370530,71
"72",197877238,72
"73",197497774,73
"74",198417827,74
"75",197093377,75
"76",197819113,76
"77",196899930,77
"78",196614994,78
"79",197101017,79
"80",196658684,80
"81",197132565,81
"82",197240117,82
"83",196587719,83
"84",196590431,84
"85",199317114,85
"86",197214048,86
"87",198878939,87
"88",196056166,88
"89",196607656,89
"90",198967801,90
"91",197059927,91
"92",197786896,92
"93",198965487,93
"94",196818248,94
"95",196605067,95
"96",199906790,96
"97",199627530,97
"98",197704434,98
"99",196609299,99
"100",197081579,100
"101",196952797,101
"102",196838630,102
"103",197073031,103
"104",197065550,104
"105",198110188,105
"106",196514947,106
"107",198124833,107
"108",196590156,108
"109",197231887,109
"110",196939960,110
"111",200106760,111
"112",196326668,112
"113",196612942,113
"114",197439991,114
"115",196839946,115
"116",196732044,116
"117",196763877,117
"118",197470059,118
"119",196636871,119
"120",197026719,120
"121",197204146,121
"122",196733245,122
"123",196807358,123
"124",198203696,124
"125",202666187,125
"126",198708875,126
"127",196957616,127
"128",198199959,128
"129",196624881,129
"130",197900501,130
"131",197923662,131
"132",198094782,132
"133",197147412,133
"134",196719454,134
"135",196883578,135
"136",196656613,136
"137",196596014,137
"138",198267425,138
"139",197153174,139
"140",196404585,140
"141",197239001,141
"142",197984294,142
"143",197166982,143
"144",197765063,144
"145",196857036,145
"146",198643851,146
"147",196713417,147
"148",196481038,148
"149",199875693,149
"150",199875693,150
"151",197360224,151
"152",200009137,152
"153",196822683,153
"154",197432186,154
"155",196631033,155
"156",196630071,156
"157",197944077,157
"158",196683876,158
"159",196583836,159
"160",196583836,160
"161",198003595,161
"162",196634676,162
"163",198189967,163
"164",196815279,164
"165",197140834,165
"166",196828225,166
"167",196630685,167
"168",196878482,168
"169",196868604,169
"170",196868604,170
"171",197162334,171
"172",197058572,172
"173",196681332,173
"174",196727591,174
"175",196702293,175
"176",196908766,176
"177",197064466,177
"178",196918889,178
"179",197039888,179
"180",196571768,180
"181",197165077,181
"182",197101770,182
"183",198128961,183
"184",196601619,184
"185",196623097,185
"186",196643944,186
"187",196777538,187
"188",196641755,188
"189",196897128,189
"190",196736335,190
"191",199465700,191
"192",196786566,192
"193",197011994,193
"194",198344737,194
"195",196658895,195
"196",197638635,196
"197",196670417,197
"198",196778733,198
"199",197329968,199
"200",196827632,200
"201",197040432,201
"202",196366603,202
"203",196456072,203
"204",197044795,204
"205",197305868,205
"206",197777144,206
"207",198999291,207
"208",196686450,208
"209",197300110,209
"210",197552040,210
"211",197428672,211
"212",197383853,212
"213",196513490,213
"214",196755773,214
"215",198246349,215
"216",196568919,216
"217",196593335,217
"218",199384647,218
"219",197535900,219
"220",196711450,220
"221",196830085,221
"222",196604845,222
"223",196634317,223
"224",196675124,224
"225",196944326,225
"226",197771847,226
"227",196607304,227
"228",198968821,228
"229",197583516,229
"230",199246311,230
"231",196621037,231
"232",197149418,232
"233",200657325,233
"234",196512408,234
"235",196588010,235
"236",197438116,236
"237",197574101,237
"238",197358940,238
"239",197890974,239
"240",196611326,240
"241",196915583,241
"242",197040611,242
"243",196928442,243
"244",196940958,244
"245",197195480,245
"246",196589884,246
"247",197077375,247
"248",197439637,248
"249",197042900,249
"250",195980561,250
"251",196620141,251
"252",197686464,252
"253",196642306,253
"254",198776357,254
"255",197982982,255
"256",203739495,256
"257",197062485,257
"258",196931404,258
"259",196619922,259
"260",196852877,260
"261",198296351,261
"262",196738383,262
"263",196586878,263
"264",196848448,264
"265",197071872,265
"266",196672994,266
"267",196988715,267
"268",197178844,268
"269",197178844,269
"270",196977143,270
"271",196939456,271
"272",200545456,272
"273",196790654,273
"274",196617959,274
"275",196915445,275
"276",196754143,276
"277",197926013,277
"278",196654722,278
"279",196817186,279
"280",196602569,280
"281",198507376,281
"282",197946415,282
"283",197325991,283
"284",197002472,284
"285",196706139,285
"286",198964480,286
"287",197130614,287
"288",197130614,288
"289",196895372,289
"290",196697818,290
"291",198075730,291
"292",198474202,292
"293",197086130,293
"294",196742087,294
"295",196637576,295
"296",196625951,296
"297",196326161,297
"298",196559374,298
"299",198166910,299
"300",196587626,300
"301",197852141,301
"302",198587689,302
"303",199414308,303
"304",199414308,304
"305",196863812,305
"306",196655841,306
"307",199187852,307
"308",196675108,308
"309",196845430,309
"310",196957558,310
"311",196598853,311
"312",196598853,312
"313",196567035,313
"314",196567035,314
"315",199584819,315
"316",196694636,316
"317",196641300,317
"318",196579472,318
"319",197011586,319
"320",196640537,320
"321",196656694,321
"322",196462440,322
"323",196790921,323
"324",196605762,324
"325",198491560,325
"326",197190189,326
"327",196650409,327
"328",198835990,328
"329",196681175,329
"330",197133509,330
"331",196737404,331
"332",198098857,332
"333",196601271,333
"334",196756195,334
"335",195926959,335
"336",195926959,336
"337",197328720,337
"338",196844026,338
"339",199638982,339
"340",199133994,340
"341",197363604,341
"342",197127738,342
"343",196982374,343
"344",196692412,344
"345",196634312,345
"346",196783686,346
"347",196734115,347
"348",196617698,348
"349",200248098,349
"350",196809923,350
"351",196913327,351
"352",196596384,352
"353",196607046,353
"354",197257433,354
"355",197437827,355
"356",196155365,356
"357",196729047,357
"358",196705645,358
"359",196585904,359
"360",197480887,360
"361",198080074,361
"362",197451773,362
"363",197716083,363
"364",199084670,364
"365",196690226,365
"366",196628847,366
"367",196608892,367
"368",195773467,368
"369",196710600,369
"370",196417845,370
"371",196803559,371
"372",197519337,372
"373",197373439,373
"374",197653328,374
"375",198548503,375
"376",197663430,376
"377",196598348,377
"378",196722832,378
"379",196781273,379
"380",197749251,380
"381",197005524,381
"382",196588241,382
"383",199465806,383
"384",198868488,384
"385",198531506,385
"386",197008170,386
"387",196552440,387
"388",201435573,388
"389",196802042,389
"390",196973804,390
"391",196517178,391
"392",198033569,392
"393",196624993,393
"394",196597121,394
"395",197511868,395
"396",198085625,396
"397",196589884,397
"398",196595697,398
"399",196619324,399
"400",197207009,400
"401",197748015,401
"402",196891305,402
"403",196115632,403
"404",196832513,404
"405",197545635,405
"406",196697453,406
"407",197030794,407
"408",196603044,408
"409",196626288,409
"410",196615293,410
"411",196628117,411
"412",196593456,412
"413",198228060,413
"414",196617014,414
"415",196970967,415
"416",196589857,416
"417",196420863,417
"418",197195122,418
"419",196840125,419
"420",196804137,420
"421",196708631,421
"422",196649880,422
"423",196601551,423
"424",196618512,424
"425",199825942,425
"426",197910748,426
"427",196592638,427
"428",196758716,428
"429",197290152,429
"430",196942925,430
"431",196546617,431
"432",196591376,432
"433",196779101,433
"434",196779101,434
"435",197408325,435
"436",196634202,436
"437",196822408,437
"438",199167140,438
"439",197943019,439
"440",200324261,440
"441",197338453,441
"442",197270601,442
"443",196907760,443
"444",196690868,444
"445",197134921,445
"446",196726909,446
"447",200143921,447
"448",196918811,448
"449",196662668,449
"450",196977509,450
