"","costs","x"
"1",139116308,1
"2",138987118,2
"3",140056417,3
"4",140240579,4
"5",139469290,5
"6",139817742,6
"7",143172990,7
"8",138979889,8
"9",141153608,9
"10",138950353,10
"11",139538797,11
"12",138968762,12
"13",142770491,13
"14",139012131,14
"15",139871865,15
"16",139105577,16
"17",140626068,17
"18",139695882,18
"19",139528279,19
"20",141114827,20
"21",140183730,21
"22",139056951,22
"23",140170740,23
"24",149963165,24
"25",140875014,25
"26",139491728,26
"27",139158907,27
"28",139322872,28
"29",139878256,29
"30",139492555,30
"31",142905473,31
"32",138927207,32
"33",141448323,33
"34",139259066,34
"35",139061454,35
"36",141052293,36
"37",145946216,37
"38",138772398,38
"39",139411195,39
"40",139250192,40
"41",139713145,41
"42",142034317,42
"43",139766458,43
"44",139321904,44
"45",139321904,45
"46",140440031,46
"47",139127425,47
"48",139374509,48
"49",139894633,49
"50",139598954,50
"51",140415723,51
"52",139122533,52
"53",139247921,53
"54",139145834,54
"55",139273715,55
"56",139093680,56
"57",138952227,57
"58",139560743,58
"59",139269533,59
"60",139541321,60
"61",138990103,61
"62",138975217,62
"63",139225972,63
"64",140214856,64
"65",143876900,65
"66",139068940,66
"67",139792480,67
"68",139628736,68
"69",140723638,69
"70",139102006,70
"71",139896193,71
"72",139903389,72
"73",139206060,73
"74",139200135,74
"75",140098441,75
"76",139186096,76
"77",139079533,77
"78",139742022,78
"79",139161549,79
"80",139065717,80
"81",140115589,81
"82",139471777,82
"83",138995597,83
"84",143793246,84
"85",138965525,85
"86",138959680,86
"87",139750286,87
"88",139084229,88
"89",139035348,89
"90",138395075,90
"91",138945154,91
"92",140280211,92
"93",139782630,93
"94",139661335,94
"95",139757261,95
"96",140667118,96
"97",139068595,97
"98",139006795,98
"99",143471249,99
"100",144612748,100
"101",140279612,101
"102",140097562,102
"103",139255455,103
"104",139096481,104
"105",138969295,105
"106",139042338,106
"107",139159060,107
"108",139162233,108
"109",141149940,109
"110",139622553,110
"111",138972055,111
"112",139054837,112
"113",140704988,113
"114",139056552,114
"115",139239081,115
"116",139567682,116
"117",138984474,117
"118",139064967,118
"119",139680222,119
"120",138965378,120
"121",138985135,121
"122",139129321,122
"123",140364786,123
"124",138971933,124
"125",138910070,125
"126",139713083,126
"127",139365718,127
"128",139169161,128
"129",142146714,129
"130",139179707,130
"131",143064233,131
"132",139554583,132
"133",139578242,133
"134",138830256,134
"135",139527742,135
"136",139119657,136
"137",140794591,137
"138",138943098,138
"139",138973553,139
"140",138982077,140
"141",139957093,141
"142",140609351,142
"143",139351250,143
"144",139127961,144
"145",138985164,145
"146",139214775,146
"147",138974575,147
"148",138954717,148
"149",139936642,149
"150",139518761,150
"151",139208830,151
"152",140111950,152
"153",143600437,153
"154",142862356,154
"155",138970151,155
"156",139572240,156
"157",139137210,157
"158",139419180,158
"159",139799507,159
