"","bestCostByT","temperatures"
"1",2631027973,950000
"2",2631027973,902500
"3",2616751869,857375
"4",2616751869,814506,25
"5",2616751869,773780,9375
"6",2611900339,735091,890625
"7",2525174252,698337,29609375
"8",2525174252,663420,431289062
"9",2525174252,630249,409724609
"10",2525174252,598736,939238379
"11",2525174252,568800,09227646
"12",2525174252,540360,087662637
"13",2525174252,513342,083279505
"14",2525174252,487674,97911553
"15",2525174252,463291,230159753
"16",2525174252,440126,668651765
"17",2525174252,418120,335219177
"18",2525174252,397214,318458218
"19",2525174252,377353,602535307
"20",2525174252,358485,922408542
"21",2525174252,340561,626288115
"22",2525174252,323533,544973709
"23",2525174252,307356,867725024
"24",2525174252,291989,024338772
"25",2525174252,277389,573121834
"26",2525174252,263520,094465742
"27",2525174252,250344,089742455
"28",2525174252,237826,885255332
"29",2525174252,225935,540992566
"30",2525174252,214638,763942937
"31",2525174252,203906,82574579
"32",2525174252,193711,484458501
"33",2525174252,184025,910235576
"34",2525174252,174824,614723797
"35",2525174252,166083,383987607
"36",2525174252,157779,214788227
"37",2525174252,149890,254048815
"38",2525174252,142395,741346375
"39",2525174252,135275,954279056
"40",2445410028,128512,156565103
"41",2445410028,122086,548736848
"42",2445410028,115982,221300006
"43",2445410028,110183,110235005
"44",2445410028,104673,954723255
"45",2445410028,99440,2569870922
"46",2445410028,94468,2441377376
"47",2445410028,89744,8319308507
"48",2445410028,85257,5903343082
"49",2445410028,80994,7108175927
"50",2445410028,76944,9752767131
"51",2445410028,73097,7265128774
"52",2445410028,69442,8401872336
"53",2445410028,65970,6981778719
"54",2445410028,62672,1632689783
"55",2445410028,59538,5551055294
"56",2445410028,56561,6273502529
"57",2445410028,53733,5459827403
"58",2445410028,51046,8686836032
"59",2445410028,48494,5252494231
"60",2445410028,46069,7989869519
"61",2445410028,43766,3090376043
"62",2445410028,41577,9935857241
"63",2445410028,39499,0939064379
"64",2445410028,37524,139211116
"65",2445410028,35647,9322505602
"66",2445410028,33865,5356380322
"67",2445410028,32172,2588561306
"68",2445410028,30563,645913324
"69",2445410028,29035,4636176578
"70",2445410028,27583,690436775
"71",2445410028,26204,5059149362
"72",2445410028,24894,2806191894
"73",2445410028,23649,5665882299
"74",2445410028,22467,0882588184
"75",2445410028,21343,7338458775
"76",2445410028,20276,5471535836
"77",2445410028,19262,7197959044
"78",2445410028,18299,5838061092
"79",2445410028,17384,6046158038
"80",2445410028,16515,3743850136
"81",2445410028,15689,6056657629
"82",2445410028,14905,1253824747
"83",2445410028,14159,869113351
"84",2445410028,13451,8756576835
"85",2445410028,12779,2818747993
"86",2445410028,12140,3177810593
"87",2445410028,11533,3018920063
"88",2445410028,10956,636797406
"89",2445410028,10408,8049575357
"90",2445410028,9888,36470965894
