"","bestCostByT","temperatures"
"1",149117476,950000
"2",148744327,902500
"3",148249912,857375
"4",148424429,814506,25
"5",149551715,773780,9375
"6",148892132,735091,890625
"7",149345325,698337,29609375
"8",147358180,663420,431289062
"9",149457829,630249,409724609
"10",147798337,598736,939238379
"11",149589681,568800,09227646
"12",146987922,540360,087662637
"13",148986155,513342,083279505
"14",149124001,487674,97911553
"15",149217462,463291,230159753
"16",149327737,440126,668651765
"17",148813865,418120,335219177
"18",148765790,397214,318458218
"19",148827025,377353,602535307
"20",148698047,358485,922408542
"21",148735266,340561,626288115
"22",148892571,323533,544973709
"23",149354893,307356,867725024
"24",149085235,291989,024338772
"25",148561066,277389,573121834
"26",148715303,263520,094465742
"27",149235313,250344,089742455
"28",148717277,237826,885255332
"29",149025109,225935,540992566
"30",148659271,214638,763942937
"31",148433830,203906,82574579
"32",148691011,193711,484458501
"33",148713110,184025,910235576
"34",148497156,174824,614723797
"35",148572891,166083,383987607
"36",148539092,157779,214788227
"37",148238097,149890,254048815
"38",147177091,142395,741346375
"39",147177091,135275,954279056
"40",147177091,128512,156565103
"41",147177091,122086,548736848
"42",147177091,115982,221300006
"43",147177091,110183,110235005
"44",147177091,104673,954723255
"45",147177091,99440,2569870922
"46",147177091,94468,2441377376
"47",147177091,89744,8319308507
"48",147177091,85257,5903343082
"49",147177091,80994,7108175927
"50",147177091,76944,9752767131
"51",147177091,73097,7265128774
"52",147177091,69442,8401872336
"53",147177091,65970,6981778719
"54",147177091,62672,1632689783
"55",147177091,59538,5551055294
"56",147177091,56561,6273502529
"57",147177091,53733,5459827403
"58",147177091,51046,8686836032
"59",147177091,48494,5252494231
"60",147177091,46069,7989869519
"61",147177091,43766,3090376043
"62",147177091,41577,9935857241
"63",147177091,39499,0939064379
"64",147177091,37524,139211116
"65",147177091,35647,9322505602
"66",147177091,33865,5356380322
"67",147177091,32172,2588561306
"68",147177091,30563,645913324
"69",147177091,29035,4636176578
"70",147177091,27583,690436775
"71",147177091,26204,5059149362
"72",147177091,24894,2806191894
"73",147177091,23649,5665882299
"74",147177091,22467,0882588184
"75",147177091,21343,7338458775
"76",147177091,20276,5471535836
"77",147177091,19262,7197959044
"78",147177091,18299,5838061092
"79",147177091,17384,6046158038
"80",147177091,16515,3743850136
"81",147177091,15689,6056657629
"82",147177091,14905,1253824747
"83",147177091,14159,869113351
"84",147177091,13451,8756576835
"85",147177091,12779,2818747993
"86",147177091,12140,3177810593
"87",147177091,11533,3018920063
"88",147177091,10956,636797406
"89",147177091,10408,8049575357
"90",147177091,9888,36470965894
"91",147177091,9393,94647417599
"92",147177091,8924,24915046719
"93",147177091,8478,03669294384
"94",147177091,8054,13485829664
"95",147177091,7651,42811538181
"96",147177091,7268,85670961272
"97",147177091,6905,41387413208
"98",147177091,6560,14318042548
"99",147177091,6232,1360214042
"100",147177091,5920,52922033399
"101",147177091,5624,50275931729
"102",147177091,5343,27762135143
"103",147177091,5076,11374028386
"104",147177091,4822,30805326967
"105",147177091,4581,19265060618
"106",147177091,4352,13301807587
"107",147177091,4134,52636717208
"108",147177091,3927,80004881348
"109",147177091,3731,4100463728
"110",147177091,3544,83954405416
"111",147177091,3367,59756685145
"112",147177091,3199,21768850888
"113",147177091,3039,25680408344
"114",147177091,2887,29396387926
"115",147177091,2742,9292656853
"116",147177091,2605,78280240104
"117",147177091,2475,49366228098
"118",147177091,2351,71897916693
"119",147177091,2234,13303020859
"120",147177091,2122,42637869816
"121",147177091,2016,30505976325
"122",147177091,1915,48980677509
"123",147177091,1819,71531643633
"124",147177091,1728,72955061452
"125",147177091,1642,29307308379
"126",147177091,1560,1784194296
"127",147177091,1482,16949845812
"128",147177091,1408,06102353521
"129",147177091,1337,65797235845
"130",147177091,1270,77507374053
"131",147177091,1207,2363200535
"132",147177091,1146,87450405083
"133",147177091,1089,53077884829
"134",147177091,1035,05423990587
"135",147177091,983,301527910579
