"","costs","x"
"1",196784774,1
"2",196659789,2
"3",196659789,3
"4",196659789,4
"5",196697342,5
"6",193617010,6
"7",193617010,7
"8",193617010,8
"9",193617010,9
"10",193617010,10
"11",193617010,11
"12",193617010,12
"13",193617010,13
"14",193617010,14
"15",193617010,15
"16",193617010,16
"17",193617010,17
"18",193617010,18
"19",193617010,19
"20",193617010,20
"21",193617010,21
"22",193617010,22
"23",193617010,23
"24",193617010,24
"25",193617010,25
"26",193617010,26
"27",193617010,27
"28",193617010,28
"29",193617010,29
"30",193617010,30
"31",193617010,31
"32",193617010,32
"33",196166771,33
"34",196166771,34
"35",196616620,35
"36",196650532,36
"37",196807548,37
"38",195997584,38
"39",195997584,39
"40",195997584,40
"41",195997584,41
"42",195997584,42
"43",195997584,43
"44",195997584,44
"45",195997584,45
"46",196661377,46
"47",196728486,47
"48",196728486,48
"49",196614421,49
"50",196587626,50
"51",197006536,51
"52",197006536,52
"53",197006536,53
"54",196847703,54
"55",196737048,55
"56",196737048,56
"57",196938603,57
"58",196938503,58
"59",196938503,59
"60",196938503,60
"61",196781313,61
"62",196743966,62
"63",196743966,63
"64",196743966,64
"65",196946826,65
"66",196946826,66
"67",196994714,67
"68",197447144,68
"69",196500857,69
"70",196609856,70
"71",196609856,71
"72",196609856,72
"73",196674037,73
"74",196674037,74
"75",197361653,75
"76",196866171,76
"77",196590476,77
"78",196590476,78
"79",196590476,79
"80",196645205,80
"81",196645205,81
"82",196581731,82
"83",196584715,83
"84",196584715,84
"85",196584715,85
"86",196584715,86
"87",196584715,87
"88",196584715,88
"89",196584715,89
"90",197474007,90
"91",196887431,91
"92",196887431,92
"93",196387616,93
"94",196387616,94
"95",196387616,95
"96",196588249,96
"97",196604554,97
"98",196604554,98
"99",196713614,99
"100",195624523,100
"101",195624523,101
"102",197845476,102
"103",196873262,103
"104",196873262,104
"105",196873262,105
"106",196791395,106
"107",197562338,107
"108",197259816,108
"109",196730611,109
"110",196888535,110
"111",196888535,111
"112",196979695,112
"113",196809055,113
"114",196809055,114
"115",196604871,115
"116",196604871,116
"117",196604871,117
"118",196817254,118
"119",196817254,119
"120",197215132,120
"121",196235614,121
"122",196235614,122
"123",196235614,123
"124",196235614,124
"125",196235614,125
"126",196642716,126
"127",196642716,127
"128",196128583,128
"129",196128583,129
"130",197717654,130
"131",197717654,131
"132",197085488,132
"133",196372011,133
"134",196372011,134
"135",196372011,135
"136",196372011,136
"137",196372011,137
"138",196372011,138
"139",196372011,139
"140",196449280,140
"141",196449280,141
"142",197676680,142
"143",196578927,143
"144",196979681,144
"145",197430635,145
"146",197559957,146
"147",197329962,147
"148",196911230,148
"149",196757978,149
"150",197270554,150
"151",196789983,151
"152",196770624,152
"153",196787354,153
"154",196892680,154
"155",196872014,155
"156",196975862,156
"157",196876095,157
"158",196623439,158
"159",196623439,159
"160",196585231,160
"161",196585231,161
"162",196585231,162
"163",195683135,163
"164",195683135,164
"165",195683135,165
"166",196749129,166
"167",197233503,167
"168",196977964,168
"169",196669294,169
"170",196669294,170
"171",197087419,171
"172",197057610,172
"173",196669984,173
"174",196669984,174
"175",196770794,175
"176",196770794,176
"177",198076068,177
"178",196830468,178
"179",196705344,179
"180",196705344,180
"181",196809201,181
"182",196809201,182
"183",196809201,183
"184",196891574,184
"185",196662201,185
"186",196662201,186
"187",196662201,187
"188",196521594,188
"189",196521594,189
"190",196561395,190
"191",196561395,191
"192",196561395,192
"193",196561395,193
"194",196836847,194
"195",196621728,195
"196",196953804,196
"197",196065759,197
"198",196065759,198
"199",196065759,199
"200",196065759,200
"201",196065759,201
"202",196065759,202
"203",196671597,203
"204",196671597,204
"205",196713124,205
"206",196621218,206
"207",196629181,207
"208",196929638,208
"209",196679591,209
"210",196629616,210
"211",196629616,211
"212",196629616,212
"213",196629616,213
"214",196710650,214
"215",196710650,215
"216",196728002,216
"217",196728002,217
"218",196728002,218
"219",197413889,219
"220",197008980,220
"221",196673651,221
"222",198084784,222
"223",198612666,223
"224",197136798,224
"225",196617138,225
"226",196697262,226
"227",196697262,227
"228",196697262,228
"229",196697262,229
"230",196697262,230
"231",196735445,231
"232",196624908,232
"233",196624908,233
"234",196823504,234
"235",196823504,235
"236",196656656,236
"237",196606492,237
"238",197091961,238
"239",196748334,239
"240",196711939,240
"241",196711939,241
"242",196979407,242
"243",196589926,243
"244",196589926,244
"245",196643778,245
"246",196643778,246
"247",196738939,247
"248",196766626,248
"249",196766626,249
"250",197294913,250
"251",196674250,251
"252",196841086,252
"253",196841086,253
"254",196761307,254
"255",196701188,255
"256",196701188,256
"257",197252922,257
"258",197190830,258
"259",197137860,259
"260",196628395,260
"261",196614916,261
"262",196614916,262
"263",196614916,263
"264",196614916,264
"265",196614916,265
"266",196271152,266
"267",196271152,267
"268",196271152,268
"269",196614575,269
"270",196614575,270
"271",197568546,271
"272",195223426,272
"273",195223426,273
"274",195223426,274
"275",195223426,275
"276",195223426,276
"277",195223426,277
"278",195223426,278
"279",195223426,279
"280",195223426,280
"281",195223426,281
"282",195223426,282
"283",196624336,283
"284",196705911,284
"285",196609232,285
"286",196609232,286
"287",196609232,287
"288",196609232,288
"289",196609232,289
"290",196609232,290
"291",196609232,291
"292",196609232,292
"293",196650031,293
"294",196635642,294
"295",196635642,295
"296",196635642,296
"297",196659727,297
"298",197448300,298
"299",197327972,299
"300",196597545,300
"301",196771926,301
"302",196672384,302
"303",196711791,303
"304",197097682,304
"305",196732737,305
"306",196732737,306
"307",196624606,307
"308",196624606,308
