"","bestCostByT","temperatures"
"1",149376145,990000
"2",148929385,980100
"3",148713989,970299
"4",149296589,960596,01
"5",148932577,950990,0499
"6",148741525,941480,149401
"7",149405548,932065,34790699
"8",149541693,922744,69442792
"9",148969575,913517,247483641
"10",148793167,904382,075008804
"11",149288497,895338,254258716
"12",149069248,886384,871716129
"13",149159779,877521,022998968
"14",148927168,868745,812768978
"15",149230093,860058,354641288
"16",148671585,851457,771094875
"17",148544152,842943,193383927
"18",148696039,834513,761450087
"19",147729518,826168,623835587
"20",147729518,817906,937597231
"21",149523295,809727,868221259
"22",148709853,801630,589539046
"23",149470887,793614,283643655
"24",149350881,785678,140807219
"25",149472164,777821,359399147
"26",149805920,770043,145805155
"27",148983733,762342,714347104
"28",148720236,754719,287203633
"29",149936131,747172,094331596
"30",149062739,739700,37338828
"31",148788844,732303,369654397
"32",149224826,724980,335957853
"33",147814047,717730,532598275
"34",148711926,710553,227272292
"35",149341102,703447,694999569
"36",148707359,696413,218049573
"37",148713105,689449,085869078
"38",148806056,682554,595010387
"39",148709278,675729,049060283
"40",148979881,668971,75856968
"41",148706264,662282,040983983
"42",148735413,655659,220574143
"43",148747084,649102,628368402
"44",148676230,642611,602084718
"45",148837409,636185,486063871
"46",148647628,629823,631203232
"47",149191347,623525,3948912
"48",148915980,617290,140942288
"49",148917188,611117,239532865
"50",147523437,605006,067137536
"51",148583479,598956,006466161
"52",147666053,592966,446401499
"53",148744076,587036,781937484
"54",149089989,581166,414118109
"55",148704261,575354,749976928
"56",148786906,569601,202477159
"57",148739887,563905,190452387
"58",148902242,558266,138547863
"59",148777149,552683,477162385
"60",148672061,547156,642390761
"61",148809053,541685,075966853
"62",148679277,536268,225207185
"63",150335507,530905,542955113
"64",148955025,525596,487525562
"65",149227131,520340,522650306
"66",146914686,515137,117423803
"67",146914686,509985,746249565
"68",146914686,504885,888787069
"69",146914686,499837,029899199
"70",146914686,494838,659600207
"71",146914686,489890,273004205
"72",146914686,484991,370274163
"73",148750778,480141,456571421
"74",148723043,475340,042005707
"75",148958862,470586,64158565
"76",148929706,465880,775169793
"77",148776808,461221,967418095
"78",149582504,456609,747743914
"79",148857376,452043,650266475
"80",149041201,447523,21376381
"81",148989078,443047,981626172
"82",148675334,438617,501809911
"83",148766519,434231,326791811
"84",148778197,429889,013523893
"85",149687115,425590,123388654
"86",148782015,421334,222154768
"87",148694723,417120,87993322
"88",148714609,412949,671133888
"89",148683010,408820,174422549
"90",149040742,404731,972678324
"91",148693925,400684,65295154
"92",148700859,396677,806422025
"93",148845131,392711,028357805
"94",148845007,388783,918074227
"95",148831939,384896,078893484
"96",148719095,381047,118104549
"97",148575367,377236,646923504
"98",148713253,373464,280454269
"99",148951284,369729,637649726
"100",148784759,366032,341273229
"101",148688932,362372,017860497
"102",148761545,358748,297681892
"103",149570523,355160,814705073
"104",148922067,351609,206558022
"105",148712264,348093,114492442
"106",148738450,344612,183347517
"107",148830411,341166,061514042
"108",148924996,337754,400898902
"109",148764057,334376,856889913
"110",148748248,331033,088321014
"111",148361181,327722,757437804
"112",149174616,324445,529863426
"113",148901240,321201,074564791
"114",148973981,317989,063819143
"115",148668977,314809,173180952
"116",148747409,311661,081449142
"117",148692757,308544,470634651
"118",148698562,305459,025928305
"119",148770516,302404,435669022
"120",149502465,299380,391312331
"121",149458459,296386,587399208
"122",148698356,293422,721525216
"123",149205879,290488,494309964
"124",148732444,287583,609366864
"125",149069879,284707,773273195
"126",149193303,281860,695540463
"127",148828680,279042,088585059
"128",148720223,276251,667699208
"129",149190288,273489,151022216
"130",148677527,270754,259511994
"131",148717345,268046,716916874
"132",148774846,265366,249747705
"133",148201311,262712,587250228
"134",148836365,260085,461377726
"135",148846198,257484,606763949
"136",148627529,254909,760696309
"137",149227305,252360,663089346
"138",148691931,249837,056458453
"139",148789498,247338,685893868
"140",148480971,244865,299034929
"141",149767289,242416,64604458
"142",148952236,239992,479584134
"143",148882764,237592,554788293
"144",148679893,235216,62924041
"145",148692009,232864,462948006
"146",148740140,230535,818318526
"147",148665132,228230,460135341
"148",148052422,225948,155533987
"149",148052422,223688,673978647
"150",148052422,221451,787238861
"151",148052422,219237,269366472
"152",148052422,217044,896672808
"153",148052422,214874,447706079
"154",148052422,212725,703229019
"155",148052422,210598,446196729
"156",148751598,208492,461734761
"157",148683690,206407,537117414
"158",148550100,204343,461746239
"159",148777397,202300,027128777
"160",148698603,200277,026857489
"161",149381268,198274,256588914
"162",148976270,196291,514023025
"163",148682865,194328,598882795
"164",148785934,192385,312893967
"165",148969184,190461,459765027
"166",148859100,188556,845167377
"167",148739736,186671,276715703
"168",148538613,184804,563948546
"169",148714527,182956,518309061
"170",148757536,181126,95312597
"171",148701272,179315,683594711
"172",148830019,177522,526758763
"173",148735644,175747,301491176
"174",148742672,173989,828476264
"175",148742672,172249,930191501
"176",148550246,170527,430889586
"177",148654041,168822,15658069
"178",147893561,167133,935014884
"179",147893561,165462,595664735
"180",147893561,163807,969708087
"181",147893561,162169,890011007
"182",147893561,160548,191110896
"183",147893561,158942,709199787
"184",147893561,157353,28210779
"185",148686810,155779,749286712
"186",148803478,154221,951793845
"187",148682468,152679,732275906
"188",148843265,151152,934953147
"189",148760320,149641,405603616
"190",148700195,148144,991547579
"191",146730966,146663,541632104
"192",146730966,145196,906215783
"193",146730966,143744,937153625
"194",146730966,142307,487782088
"195",146730966,140884,412904268
"196",146730966,139475,568775225
"197",146730966,138080,813087473
"198",146730966,136700,004956598
"199",146730966,135333,004907032
"200",146730966,133979,674857962
"201",146730966,132639,878109382
"202",146730966,131313,479328288
"203",146730966,130000,344535005
"204",146730966,128700,341089655
"205",146730966,127413,337678759
"206",146730966,126139,204301971
"207",146730966,124877,812258951
"208",146730966,123629,034136362
"209",146730966,122392,743794998
"210",146730966,121168,816357048
"211",146730966,119957,128193478
"212",146730966,118757,556911543
"213",146730966,117569,981342428
"214",146730966,116394,281529003
"215",146730966,115230,338713713
"216",146730966,114078,035326576
"217",146730966,112937,25497331
"218",146730966,111807,882423577
"219",146730966,110689,803599342
"220",146730966,109582,905563348
"221",146730966,108487,076507715
"222",146730966,107402,205742637
"223",146730966,106328,183685211
"224",146730966,105264,901848359
"225",146730966,104212,252829875
"226",146730966,103170,130301577
"227",146730966,102138,428998561
"228",146730966,101117,044708575
"229",146730966,100105,87426149
"230",146730966,99104,8155188746
"231",146730966,98113,7673636859
"232",146730966,97132,629690049
"233",146730966,96161,3033931485
"234",146730966,95199,690359217
"235",146730966,94247,6934556249
"236",146730966,93305,2165210686
"237",146730966,92372,1643558579
"238",146730966,91448,4427122993
"239",146730966,90533,9582851763
"240",146730966,89628,6187023246
"241",146730966,88732,3325153013
"242",146730966,87845,0091901483
"243",146730966,86966,5590982468
"244",146730966,86096,8935072644
"245",146730966,85235,9245721917
