"","bestCostByT","temperatures"
"1",2632545048,990000
"2",2632545048,980100
"3",2632545048,970299
"4",2632545048,960596,01
"5",2632545048,950990,0499
"6",2632545048,941480,149401
"7",2632545048,932065,34790699
"8",2632545048,922744,69442792
"9",2632545048,913517,247483641
"10",2616022197,904382,075008804
"11",2569437621,895338,254258716
"12",2569437621,886384,871716129
"13",2569437621,877521,022998968
"14",2569437621,868745,812768978
"15",2516920613,860058,354641288
"16",2516920613,851457,771094875
"17",2516920613,842943,193383927
"18",2516920613,834513,761450087
"19",2516920613,826168,623835587
"20",2516920613,817906,937597231
"21",2516920613,809727,868221259
"22",2516920613,801630,589539046
"23",2516920613,793614,283643655
"24",2516920613,785678,140807219
"25",2516920613,777821,359399147
"26",2516920613,770043,145805155
"27",2516920613,762342,714347104
"28",2516920613,754719,287203633
"29",2516920613,747172,094331596
"30",2516920613,739700,37338828
"31",2516920613,732303,369654397
"32",2516920613,724980,335957853
"33",2516920613,717730,532598275
"34",2516920613,710553,227272292
"35",2516920613,703447,694999569
"36",2516920613,696413,218049573
"37",2516920613,689449,085869078
"38",2516920613,682554,595010387
"39",2516920613,675729,049060283
"40",2516920613,668971,75856968
"41",2516920613,662282,040983983
"42",2516920613,655659,220574143
"43",2516920613,649102,628368402
"44",2516920613,642611,602084718
"45",2516920613,636185,486063871
"46",2516920613,629823,631203232
"47",2516920613,623525,3948912
"48",2516920613,617290,140942288
"49",2516920613,611117,239532865
"50",2516920613,605006,067137536
"51",2516920613,598956,006466161
"52",2516920613,592966,446401499
"53",2516920613,587036,781937484
"54",2516920613,581166,414118109
"55",2516920613,575354,749976928
"56",2516920613,569601,202477159
"57",2516920613,563905,190452387
"58",2516920613,558266,138547863
"59",2516920613,552683,477162385
"60",2516920613,547156,642390761
"61",2516920613,541685,075966853
"62",2516920613,536268,225207185
"63",2516920613,530905,542955113
"64",2516920613,525596,487525562
"65",2516920613,520340,522650306
"66",2516920613,515137,117423803
"67",2516920613,509985,746249565
"68",2516920613,504885,888787069
"69",2516920613,499837,029899199
"70",2516920613,494838,659600207
"71",2465590277,489890,273004205
"72",2465590277,484991,370274163
"73",2465590277,480141,456571421
"74",2465590277,475340,042005707
"75",2465590277,470586,64158565
"76",2465590277,465880,775169793
"77",2465590277,461221,967418095
"78",2465590277,456609,747743914
"79",2465590277,452043,650266475
"80",2465590277,447523,21376381
"81",2465590277,443047,981626172
"82",2465590277,438617,501809911
"83",2465590277,434231,326791811
"84",2465590277,429889,013523893
"85",2465590277,425590,123388654
"86",2465590277,421334,222154768
"87",2465590277,417120,87993322
"88",2465590277,412949,671133888
"89",2465590277,408820,174422549
"90",2465590277,404731,972678324
"91",2465590277,400684,65295154
"92",2465590277,396677,806422025
"93",2465590277,392711,028357805
"94",2465590277,388783,918074227
"95",2465590277,384896,078893484
"96",2465590277,381047,118104549
"97",2465590277,377236,646923504
"98",2465590277,373464,280454269
"99",2465590277,369729,637649726
"100",2465590277,366032,341273229
"101",2465590277,362372,017860497
"102",2465590277,358748,297681892
"103",2465590277,355160,814705073
"104",2465590277,351609,206558022
"105",2465590277,348093,114492442
"106",2465590277,344612,183347517
"107",2465590277,341166,061514042
"108",2465590277,337754,400898902
"109",2465590277,334376,856889913
"110",2465590277,331033,088321014
"111",2465590277,327722,757437804
"112",2321692975,324445,529863426
"113",2321692975,321201,074564791
"114",2321692975,317989,063819143
"115",2321692975,314809,173180952
"116",2321692975,311661,081449142
"117",2321692975,308544,470634651
"118",2321692975,305459,025928305
"119",2321692975,302404,435669022
"120",2321692975,299380,391312331
"121",2321692975,296386,587399208
"122",2321692975,293422,721525216
"123",2321692975,290488,494309964
"124",2321692975,287583,609366864
"125",2321692975,284707,773273195
"126",2321692975,281860,695540463
"127",2321692975,279042,088585059
"128",2321692975,276251,667699208
"129",2321692975,273489,151022216
"130",2321692975,270754,259511994
"131",2321692975,268046,716916874
"132",2321692975,265366,249747705
"133",2321692975,262712,587250228
"134",2321692975,260085,461377726
"135",2321692975,257484,606763949
"136",2321692975,254909,760696309
"137",2321692975,252360,663089346
"138",2321692975,249837,056458453
"139",2321692975,247338,685893868
"140",2321692975,244865,299034929
"141",2321692975,242416,64604458
"142",2321692975,239992,479584134
"143",2321692975,237592,554788293
"144",2321692975,235216,62924041
"145",2321692975,232864,462948006
"146",2321692975,230535,818318526
"147",2321692975,228230,460135341
"148",2321692975,225948,155533987
"149",2321692975,223688,673978647
"150",2321692975,221451,787238861
"151",2321692975,219237,269366472
"152",2321692975,217044,896672808
"153",2321692975,214874,447706079
"154",2321692975,212725,703229019
"155",2321692975,210598,446196729
"156",2321692975,208492,461734761
"157",2321692975,206407,537117414
"158",2321692975,204343,461746239
"159",2321692975,202300,027128777
"160",2321692975,200277,026857489
"161",2321692975,198274,256588914
"162",2321692975,196291,514023025
"163",2321692975,194328,598882795
"164",2321692975,192385,312893967
"165",2321692975,190461,459765027
"166",2321692975,188556,845167377
"167",2321692975,186671,276715703
"168",2321692975,184804,563948546
"169",2321692975,182956,518309061
"170",2321692975,181126,95312597
"171",2321692975,179315,683594711
"172",2321692975,177522,526758763
"173",2321692975,175747,301491176
"174",2321692975,173989,828476264
"175",2321692975,172249,930191501
"176",2321692975,170527,430889586
"177",2321692975,168822,15658069
"178",2321692975,167133,935014884
"179",2321692975,165462,595664735
"180",2321692975,163807,969708087
"181",2321692975,162169,890011007
"182",2321692975,160548,191110896
"183",2321692975,158942,709199787
"184",2321692975,157353,28210779
"185",2321692975,155779,749286712
"186",2321692975,154221,951793845
"187",2321692975,152679,732275906
"188",2321692975,151152,934953147
"189",2321692975,149641,405603616
"190",2321692975,148144,991547579
"191",2321692975,146663,541632104
"192",2321692975,145196,906215783
"193",2321692975,143744,937153625
"194",2321692975,142307,487782088
"195",2321692975,140884,412904268
"196",2321692975,139475,568775225
"197",2321692975,138080,813087473
"198",2321692975,136700,004956598
"199",2321692975,135333,004907032
"200",2321692975,133979,674857962
"201",2321692975,132639,878109382
"202",2321692975,131313,479328288
"203",2321692975,130000,344535005
"204",2321692975,128700,341089655
"205",2321692975,127413,337678759
