"","costs","x"
"1",138995885,1
"2",139204623,2
"3",138939941,3
"4",139491585,4
"5",138941837,5
"6",138939235,6
"7",139659075,7
"8",139501954,8
"9",139274245,9
"10",140128742,10
"11",139108738,11
"12",140342963,12
"13",138963932,13
"14",139775863,14
"15",139994712,15
"16",139994712,16
"17",139385368,17
"18",139327203,18
"19",139910099,19
"20",140249573,20
"21",140538346,21
"22",141332033,22
"23",141332033,23
"24",140929176,24
"25",139389264,25
"26",140791830,26
"27",139585152,27
"28",139256365,28
"29",139036016,29
"30",139306875,30
"31",140114113,31
"32",138990630,32
"33",138955819,33
"34",140162073,34
"35",138936551,35
"36",139532555,36
"37",138923921,37
"38",139971906,38
"39",139747392,39
"40",139019361,40
"41",139110673,41
"42",140378631,42
"43",138941837,43
"44",139336286,44
"45",139539205,45
"46",139350261,46
"47",139322928,47
"48",138917547,48
"49",138949970,49
"50",139032590,50
"51",139451161,51
"52",139839662,52
"53",138993499,53
"54",140133791,54
"55",139144419,55
"56",138942101,56
"57",138967667,57
"58",139878571,58
"59",138961512,59
"60",143050328,60
"61",138961628,61
"62",140842545,62
"63",139124863,63
"64",139054200,64
"65",138961349,65
"66",141477979,66
"67",139731318,67
"68",138973553,68
"69",139228945,69
"70",140581465,70
"71",139121991,71
"72",138944089,72
"73",139134816,73
"74",139134022,74
"75",138962284,75
"76",138778517,76
"77",138946058,77
"78",139286213,78
"79",139253186,79
"80",142255910,80
"81",139235800,81
"82",139572639,82
"83",138967859,83
"84",139572293,84
"85",139730061,85
"86",139172338,86
"87",139846564,87
"88",139403207,88
"89",139486619,89
"90",139881174,90
"91",144760741,91
"92",140489031,92
"93",140213421,93
"94",138999680,94
"95",141466431,95
"96",139545304,96
"97",139025242,97
"98",139025242,98
"99",140430782,99
"100",139961354,100
"101",140009076,101
"102",140969624,102
"103",139199202,103
"104",138981683,104
"105",142022583,105
"106",139345941,106
"107",139008061,107
"108",139554765,108
"109",138956432,109
"110",141547632,110
"111",138962617,111
"112",139175952,112
"113",138971513,113
"114",140399546,114
"115",145143517,115
"116",138973975,116
"117",139068769,117
"118",139039607,118
"119",139130717,119
"120",139062721,120
"121",141884634,121
"122",139064189,122
"123",139601901,123
"124",140060783,124
"125",138966163,125
"126",140149017,126
"127",139133498,127
"128",138979949,128
"129",140311164,129
"130",141774959,130
"131",139042463,131
"132",144878699,132
"133",139474194,133
"134",139360051,134
"135",138989567,135
"136",139329013,136
"137",138953901,137
"138",138988261,138
"139",145671446,139
"140",139613281,140
"141",139121555,141
"142",140966241,142
"143",139121978,143
"144",139966626,144
"145",139557835,145
"146",139973991,146
"147",138971213,147
"148",138917654,148
"149",138966608,149
"150",141426921,150
"151",139000573,151
"152",138933769,152
"153",140015333,153
"154",139014904,154
"155",138941958,155
"156",139178215,156
"157",141920837,157
"158",139051268,158
"159",141068046,159
"160",139099669,160
"161",139012599,161
"162",138954971,162
"163",138634597,163
"164",139125614,164
"165",139805753,165
"166",138910622,166
"167",138964669,167
"168",139034994,168
"169",143097298,169
"170",141299340,170
"171",139133497,171
"172",145895395,172
"173",139275646,173
"174",140219981,174
"175",140082474,175
"176",138951335,176
"177",139098938,177
"178",138946421,178
"179",139449686,179
"180",140233245,180
"181",141180197,181
"182",138951901,182
"183",139705144,183
"184",140188819,184
"185",140119649,185
"186",139640437,186
"187",139146788,187
"188",139399517,188
"189",139110035,189
"190",139399055,190
"191",145699374,191
"192",139974507,192
"193",139631412,193
"194",139155956,194
"195",138979172,195
"196",139575642,196
"197",139507905,197
"198",140646803,198
"199",141481956,199
"200",139012574,200
"201",140009287,201
"202",139284200,202
"203",139077460,203
"204",139277254,204
"205",138936551,205
"206",142205058,206
"207",138954948,207
"208",138950766,208
"209",139142142,209
"210",139855337,210
"211",138949130,211
"212",145001550,212
"213",139316118,213
"214",139393090,214
"215",148406937,215
"216",140317997,216
"217",140160066,217
"218",139014468,218
"219",139093352,219
"220",140355449,220
"221",139551447,221
"222",138936551,222
"223",139580705,223
"224",139581442,224
"225",140442374,225
"226",140397431,226
"227",140017595,227
"228",138248913,228
"229",139477135,229
"230",139574631,230
"231",139023673,231
"232",139335487,232
"233",138936551,233
"234",138936551,234
"235",139239165,235
"236",140353409,236
"237",139276204,237
"238",139801194,238
"239",140211567,239
"240",139117164,240
"241",138965418,241
"242",139086179,242
"243",138984551,243
"244",138972632,244
"245",139073705,245
"246",139073481,246
"247",139073481,247
"248",139049560,248
"249",139049560,249
"250",139313834,250
"251",138942679,251
"252",139060067,252
"253",143709681,253
"254",138950898,254
"255",140030015,255
"256",138975431,256
"257",140506334,257
"258",138974621,258
"259",139311515,259
"260",140007485,260
"261",139278469,261
"262",139341207,262
"263",141175154,263
"264",138957964,264
"265",139286604,265
"266",139389050,266
"267",139431583,267
"268",139823464,268
"269",138975137,269
"270",139810015,270
"271",140036028,271
"272",138139462,272
"273",139310041,273
"274",139310041,274
"275",141096372,275
"276",138939941,276
"277",139501530,277
"278",139102023,278
"279",142172833,279
"280",142258606,280
"281",139769898,281
"282",139097087,282
"283",138945034,283
"284",139422365,284
"285",138991890,285
"286",138964893,286
"287",138942943,287
"288",139041388,288
"289",138835447,289
"290",139186411,290
"291",139064673,291
"292",139044557,292
"293",139317375,293
"294",139168571,294
"295",138999364,295
"296",138947081,296
"297",138939941,297
"298",139019333,298
"299",142130331,299
"300",139573064,300
"301",139033919,301
"302",139117371,302
"303",139849258,303
"304",139036989,304
"305",139699498,305
"306",138968277,306
"307",139719678,307
"308",139071417,308
"309",138702335,309
"310",139623992,310
"311",139073169,311
"312",139690509,312
"313",139442973,313
"314",139902696,314
"315",139135609,315
"316",139214518,316
"317",138907937,317
"318",139811853,318
"319",139000961,319
"320",138888009,320
"321",138888009,321
"322",139106916,322
"323",140271502,323
"324",140049225,324
"325",139010921,325
"326",139010921,326
"327",139087175,327
"328",138949919,328
"329",139071172,329
"330",139914868,330
"331",139914868,331
"332",139013437,332
"333",139098613,333
"334",138951840,334
"335",140352849,335
"336",139042529,336
"337",139159095,337
"338",138952101,338
"339",139582049,339
"340",139182933,340
"341",139554116,341
"342",139445329,342
"343",140388407,343
"344",139512632,344
"345",138967777,345
"346",139413875,346
"347",138919119,347
"348",140162617,348
"349",140195103,349
"350",139075641,350
"351",139075641,351
"352",139084202,352
"353",139403490,353
"354",139165266,354
"355",139165266,355
"356",139716648,356
"357",139018369,357
"358",140592106,358
"359",138975443,359
