tail,head,low,cap,cost,flow
1,232,0,150000,2355,0
1,223,0,150000,1252,0
1,212,0,150000,6180,0
1,166,0,150000,9177,0
1,157,0,150000,6102,0
1,156,0,150000,683,286
1,216,0,150000,6530,0
2,176,0,150000,5734,0
2,235,0,150000,5935,0
2,277,0,150000,1857,0
2,173,0,150000,319,2167
2,219,0,150000,7677,0
2,258,0,150000,1947,0
2,266,0,150000,3967,0
2,293,0,150000,1769,0
2,247,0,150000,4676,0
2,222,0,150000,660,0
2,249,0,150000,4015,0
2,199,0,150000,880,0
2,292,0,150000,2342,0
2,236,0,150000,168,271
2,217,0,150000,4609,0
2,189,0,150000,6503,0
2,278,0,150000,7435,0
2,223,0,150000,7645,0
2,220,0,150000,5309,0
2,280,0,150000,7581,0
2,281,0,150000,9414,0
2,240,0,150000,6258,0
2,250,0,150000,5228,0
2,269,0,150000,2515,0
2,167,0,150000,3737,0
2,185,0,150000,4137,0
2,166,0,150000,4668,0
2,273,0,150000,1080,0
2,242,0,150000,7606,0
2,182,0,150000,2522,0
2,260,0,150000,4422,0
2,255,0,150000,7828,0
2,234,0,150000,5428,0
2,288,0,150000,5461,0
3,296,0,150000,895,1168
3,169,0,150000,8750,0
3,242,0,150000,4955,0
3,291,0,150000,6396,0
3,194,0,150000,9780,0
3,173,0,150000,8676,0
4,169,0,150000,9346,0
4,195,0,150000,6898,0
4,231,0,150000,5638,0
4,189,0,150000,2244,0
4,278,0,150000,4398,0
4,255,0,150000,6177,0
4,297,0,150000,1464,204
4,164,0,150000,3814,0
4,272,0,150000,6367,0
4,296,0,150000,414,0
4,236,0,150000,9920,0
4,211,0,150000,980,685
4,286,0,150000,4319,0
4,209,0,150000,7539,0
4,230,0,150000,7506,0
4,163,0,150000,3509,0
4,276,0,150000,4571,0
4,172,0,150000,5867,0
4,177,0,150000,7606,0
4,299,0,150000,8200,0
4,274,0,150000,4221,0
4,258,0,150000,8476,0
4,235,0,150000,2010,338
4,291,0,150000,1240,0
4,155,0,150000,5271,0
4,219,0,150000,6068,0
4,221,0,150000,9337,0
4,159,0,150000,1525,0
4,206,0,150000,1654,0
4,280,0,150000,8426,0
4,215,0,150000,3765,0
4,254,0,150000,8577,0
4,229,0,150000,5422,0
4,182,0,150000,229,157
4,251,0,150000,7226,0
5,210,0,150000,9168,0
5,179,0,150000,6058,0
5,231,0,150000,6104,0
5,283,0,150000,2533,0
5,239,0,150000,212,0
5,211,0,150000,6448,0
5,252,0,150000,5103,0
5,185,0,150000,343,297
5,292,0,150000,3097,0
5,163,0,150000,3374,0
5,225,0,150000,2339,0
5,235,0,150000,1309,0
6,210,0,150000,1609,0
6,239,0,150000,4862,0
6,223,0,150000,8022,0
6,166,0,150000,6418,0
6,201,0,150000,5458,0
6,258,0,150000,7837,0
