tail,head,low,cap,cost,flow
1,7286,0,1,40,1
1,5046,0,1,32,0
1,5003,0,1,97,0
1,9572,0,1,95,0
1,5231,0,1,60,0
1,9025,0,1,73,0
1,8745,0,1,92,0
1,7503,0,1,14,0
2,8995,0,1,83,0
2,7682,0,1,42,0
2,9167,0,1,54,0
2,6524,0,1,38,1
2,8515,0,1,67,0
2,6822,0,1,6,0
3,8655,0,1,82,0
3,5864,0,1,27,1
3,7317,0,1,6,0
3,7448,0,1,95,0
3,9978,0,1,34,0
4,8374,0,1,39,0
4,5919,0,1,24,1
4,9012,0,1,81,0
4,6837,0,1,25,0
4,6031,0,1,100,0
5,6318,0,1,80,0
5,7837,0,1,29,1
6,6236,0,1,9,0
6,9906,0,1,81,0
6,7642,0,1,27,1
6,5486,0,1,11,0
6,5057,0,1,58,0
6,9997,0,1,57,0
6,6586,0,1,66,0
6,6941,0,1,76,0
6,9420,0,1,62,0
7,9221,0,1,24,0
7,8487,0,1,1,0
7,7094,0,1,92,0
7,5883,0,1,83,0
7,9689,0,1,85,0
7,5070,0,1,94,0
7,9169,0,1,11,0
7,7225,0,1,28,0
7,5518,0,1,89,1
7,9397,0,1,12,0
8,6777,0,1,50,1
8,9254,0,1,2,0
8,6204,0,1,51,0
8,6993,0,1,96,0
9,7474,0,1,79,0
9,9406,0,1,26,1
9,9458,0,1,74,0
9,6520,0,1,65,0
9,9490,0,1,14,0
9,7234,0,1,83,0
10,6462,0,1,93,0
10,8082,0,1,12,1
10,7463,0,1,68,0
11,7221,0,1,76,0
11,6237,0,1,25,0
11,5520,0,1,94,0
11,6979,0,1,47,0
11,6371,0,1,11,1
11,8231,0,1,25,0
11,5564,0,1,92,0
11,6501,0,1,45,0
11,5558,0,1,2,0
11,5209,0,1,58,0
12,6101,0,1,41,0
12,9892,0,1,80,0
12,7187,0,1,13,1
12,9611,0,1,4,0
12,9758,0,1,78,0
12,8425,0,1,94,0
12,9615,0,1,89,0
13,9536,0,1,18,1
13,8149,0,1,59,0
14,5343,0,1,61,0
14,7342,0,1,4,1
14,7430,0,1,45,0
14,5042,0,1,38,0
15,9953,0,1,77,0
15,9791,0,1,67,0
15,8721,0,1,85,0
15,7634,0,1,7,1
15,7198,0,1,41,0
15,6541,0,1,57,0
15,9444,0,1,75,0
15,8287,0,1,31,0
15,6088,0,1,11,0
15,7931,0,1,47,0
16,6594,0,1,40,0
16,9840,0,1,39,0
16,9885,0,1,9,1
16,5885,0,1,37,0
16,9177,0,1,8,0
16,7670,0,1,19,0
16,6739,0,1,58,0
16,5341,0,1,80,0
16,8940,0,1,52,0
17,9008,0,1,32,1
17,6005,0,1,29,0
17,9903,0,1,19,0
17,9932,0,1,55,0
17,9196,0,1,52,0
17,7025,0,1,54,0
17,7938,0,1,52,0
17,8225,0,1,89,0
17,7007,0,1,48,0
18,7006,0,1,67,0
18,7614,0,1,33,1
18,6462,0,1,76,0
19,6243,0,1,86,0
19,9154,0,1,34,0
19,9644,0,1,35,0
19,9615,0,1,3,0
19,8678,0,1,30,0
19,5979,0,1,26,1
19,8782,0,1,49,0
19,9448,0,1,71,0
20,6378,0,1,78,0
20,7639,0,1,27,1
20,8596,0,1,13,0
20,9516,0,1,32,0
20,7725,0,1,46,0
20,6516,0,1,30,0
20,5966,0,1,36,0
21,6312,0,1,9,1
21,8263,0,1,45,0
21,9607,0,1,65,0
22,7945,0,1,46,1
22,7324,0,1,43,0
23,8449,0,1,73,0
23,6965,0,1,31,0
23,5540,0,1,57,0
23,6879,0,1,36,0
23,8091,0,1,43,0
23,7813,0,1,10,1
24,5199,0,1,88,0
24,9058,0,1,78,1
25,5702,0,1,30,1
25,7680,0,1,76,0
26,8776,0,1,88,0
26,5530,0,1,89,0
26,7325,0,1,54,0
26,8946,0,1,44,0
26,8558,0,1,77,0
26,7072,0,1,81,0
26,7033,0,1,76,0
