tail,head,low,cap,cost,flow
1,4502,0,1000000,2246,0
1,6954,0,75050,9172,0
1,7058,0,83991,3903,1664
1,289,0,58622,2244,0
1,7803,0,75451,2893,0
1,2914,0,145757,7456,0
1,9681,0,49881,3657,0
1,4244,0,143899,3066,0
1,1659,0,124273,5755,622
179,6296,0,30000,8342,0
179,8157,0,55750,6821,0
186,8144,0,30000,10000,0
186,5566,0,1000000,435,0
359,437,0,30000,2357,0
359,1755,0,103437,5712,0
359,7970,0,118596,1396,1655
359,2825,0,140425,4622,0
359,5388,0,50918,5202,0
359,2870,0,95957,4325,0
359,2874,0,76839,5805,0
401,423,0,30000,3119,0
401,7813,0,64449,1795,0
401,7604,0,144282,3923,0
401,6276,0,44082,5913,0
401,1415,0,1000000,2479,0
401,810,0,140201,8602,0
401,2417,0,47215,1685,0
401,7965,0,1000000,8252,0
401,4101,0,47116,1,0
401,877,0,38395,971,0
401,9384,0,124780,103,0
401,1432,0,40696,8351,0
401,9416,0,1000000,5708,0
423,6815,0,30000,1837,0
423,955,0,71336,8752,0
423,1647,0,94709,3030,0
423,7246,0,1000000,3027,0
437,7391,0,30000,180,0
437,1016,0,37683,4192,0
437,1066,0,93862,7487,0
726,4134,0,30000,9653,0
726,5420,0,52881,8479,0
726,6716,0,112204,1091,0
726,9856,0,1000000,2193,0
726,4279,0,46003,7231,0
898,9581,0,30000,7675,0
898,8561,0,1000000,8031,0
898,9342,0,41141,7029,0
898,2285,0,31727,9170,0
1082,4541,0,30000,5921,0
1082,5617,0,74323,5973,0
1082,7480,0,1000000,171,0
1106,401,0,30000,7904,0
1106,742,0,1000000,8474,0
1106,6332,0,48796,7716,0
1106,2766,0,39427,8945,0
1106,563,0,134340,3093,0
1106,3947,0,49462,6309,0
1106,6468,0,109928,8289,0
1106,106,0,32313,4375,0
1106,9174,0,75213,6514,0
1106,7036,0,63790,4762,0
1106,9726,0,142731,2911,0
1106,9565,0,42168,3225,0
1106,3055,0,145354,9911,0
1402,4085,0,30000,10000,0
1402,4535,0,104241,3176,0
1402,6012,0,35630,9079,0
1402,8342,0,37422,3372,0
1402,1366,0,76387,107,0
1402,4851,0,127448,9831,0
1402,2771,0,52255,6768,0
1402,3932,0,109257,8614,0
1402,835,0,76764,7889,0
1554,2672,0,1000000,10000,0
1554,3046,0,140830,5370,0
1554,7764,0,1000000,8218,0
1554,3772,0,56992,7902,0
1554,115,0,120965,6493,0
1554,1905,0,65441,8017,0
1554,6708,0,110731,988,0
1554,1450,0,104711,7181,0
1554,5272,0,1000000,2203,0
1554,9983,0,47816,4868,4427
1554,5596,0,35210,420,8280
1762,4075,0,30000,10000,0
1762,5349,0,1000000,8436,0
1762,2807,0,1000000,7857,0
1762,4100,0,1000000,9139,0
1762,3535,0,1000000,1080,315
1795,7305,0,1000000,6055,0
1795,1952,0,1000000,4914,0
1795,5526,0,110705,767,0
1795,351,0,1000000,4556,0
1795,3413,0,61710,7437,0
1795,5962,0,107045,2565,0
1795,1940,0,127293,5396,0
1865,8142,0,1000000,2165,0
1865,1120,0,1000000,9070,0
1865,979,0,52402,6803,0
1865,3770,0,1000000,7784,0
1865,8953,0,1000000,633,0
1865,9166,0,1000000,7629,0
1865,3328,0,1000000,5612,0
1865,6803,0,1000000,6789,0
1865,5881,0,119679,7680,0
1921,7604,0,30000,2248,0
1921,3674,0,40435,5287,0
1921,4633,0,39000,4411,0
1921,7894,0,136680,7131,0
1921,6693,0,132921,8292,0
