tail,head,low,cap,cost,flow
1,4502,0,1000000,2246,0
1,6954,0,12318,9172,0
1,7058,0,10985,3903,2286
179,6296,0,2286,10000,0
179,6492,0,738,1776,0
179,7444,0,10364,8725,0
179,6783,0,1000000,4463,0
186,8144,0,2286,4190,0
186,3212,0,1320,2675,0
359,437,0,1000000,3470,0
359,2450,0,1000000,5425,0
359,1057,0,1162,4252,0
359,5539,0,1000000,4291,0
359,8692,0,4059,2149,0
359,3285,0,1000000,2775,0
401,423,0,2286,5712,0
401,6133,0,1000000,1396,0
423,6815,0,1000000,10000,0
423,8910,0,7333,3822,0
423,360,0,9750,809,0
437,7391,0,2286,10000,0
437,3184,0,8078,432,0
437,3522,0,10415,73,0
726,4134,0,1000000,2029,0
726,8692,0,2143,1372,0
726,1210,0,2667,6684,0
726,8879,0,1000000,4635,0
898,9581,0,2286,10000,0
898,4178,0,1000000,1685,0
898,1764,0,1000000,8252,0
898,8725,0,10682,1,0
898,9573,0,10641,971,0
898,1304,0,2430,103,0
898,9871,0,11155,8351,0
1082,4541,0,2286,5708,0
1082,4017,0,6708,1688,0
1082,7749,0,2543,1148,0
1082,8214,0,3053,9822,0
1106,401,0,1000000,10000,0
1106,1483,0,7741,6747,0
1106,5739,0,1000000,4192,0
1106,8339,0,14966,7487,0
1106,8685,0,3621,884,0
1106,2761,0,8156,8479,0
1106,6043,0,13973,1091,0
1402,4085,0,1000000,2193,5852
1402,8602,0,3282,5364,349
1554,2672,0,2286,3775,0
1554,7953,0,3634,7305,0
1554,3200,0,14736,9115,0
1554,4445,0,10903,6336,0
1554,9511,0,8329,1242,0
1762,4075,0,1000000,2802,0
1762,7777,0,8220,7904,0
1762,9361,0,8213,8474,0
1762,3796,0,11595,7716,0
1762,1256,0,5974,8945,0
1795,7305,0,2286,6438,0
1795,7638,0,1500,6309,0
1795,7929,0,6207,8289,0
1795,6555,0,9395,4375,0
1795,2515,0,8777,6514,0
1795,8817,0,13010,4762,0
1865,8142,0,2286,10000,0
1865,8395,0,8967,6373,0
1865,4893,0,10996,2193,0
1921,7604,0,2286,8713,0
1921,4534,0,3645,3176,0
1921,6011,0,11484,9079,0
1956,6333,0,1000000,2388,0
1956,1462,0,5353,107,0
1956,8942,0,5136,9831,0
1956,3473,0,10485,6768,0
1956,365,0,8192,8614,0
1956,470,0,11443,7889,0
1956,1157,0,3398,1806,0
1960,2749,0,2286,5370,0
1960,8031,0,14969,2378,0
