tail,head,low,cap,cost,flow
1,2124,0,20000000,172,0
1,15022,0,20000000,283,0
1,10088,0,20000000,824,62286
1,13570,0,20000000,111,0
1,612,0,20000000,350,0
1,4343,0,20000000,189,0
23,22388,0,20000000,405,0
23,4067,0,20000000,475,0
36,22536,0,20000000,751,0
36,7462,0,20000000,544,0
36,6858,0,20000000,705,0
38,7928,0,20000000,637,0
38,13304,0,20000000,543,0
38,11373,0,20000000,221,0
38,5947,0,20000000,62,0
38,20082,0,20000000,505,0
38,18088,0,20000000,94,0
46,7196,0,20000000,273,0
46,9738,0,20000000,682,0
46,3413,0,20000000,462,0
46,21455,0,20000000,876,0
51,18388,0,20000000,35,0
51,11010,0,20000000,777,0
51,2486,0,20000000,410,0
51,15094,0,20000000,938,0
51,1701,0,20000000,580,0
51,1867,0,20000000,463,0
52,20702,0,20000000,669,0
52,24493,0,20000000,545,0
52,24238,0,20000000,898,0
52,3775,0,20000000,845,0
62,7554,0,20000000,595,0
62,24884,0,20000000,880,0
62,19765,0,20000000,706,0
62,766,0,20000000,929,0
62,20541,0,20000000,881,0
62,4381,0,20000000,44,0
62,13896,0,20000000,443,0
66,10172,0,20000000,281,0
66,17453,0,20000000,331,0
66,21157,0,20000000,704,0
79,17304,0,20000000,403,0
79,21259,0,20000000,551,0
79,6517,0,20000000,5,0
79,6035,0,20000000,507,0
79,10913,0,20000000,8,0
89,1189,0,20000000,183,0
89,21322,0,20000000,959,0
89,22522,0,20000000,27,0
89,17028,0,20000000,890,0
89,22302,0,20000000,168,0
108,8828,0,20000000,719,0
108,1678,0,20000000,382,0
108,365,0,20000000,671,0
108,13593,0,20000000,834,0
108,12343,0,20000000,491,0
132,21076,0,20000000,579,0
132,16083,0,20000000,546,0
132,8700,0,20000000,614,0
132,9103,0,20000000,7,0
138,15205,0,20000000,69,0
138,3452,0,20000000,369,0
138,17749,0,20000000,717,0
138,24871,0,20000000,339,0
138,12020,0,20000000,930,0
138,9685,0,20000000,706,0
139,17125,0,20000000,220,0
139,11389,0,20000000,891,0
139,21993,0,20000000,344,0
139,5979,0,20000000,242,0
139,18481,0,20000000,849,0
141,964,0,20000000,672,0
141,18333,0,20000000,568,0
141,15703,0,20000000,800,0
141,6283,0,20000000,386,0
141,1478,0,20000000,899,0
141,16197,0,20000000,279,0
141,3703,0,20000000,401,0
142,17096,0,20000000,43,0
142,21832,0,20000000,570,0
142,5084,0,20000000,795,0
142,6910,0,20000000,929,0
142,20741,0,20000000,163,0
143,24684,0,20000000,940,0
143,6170,0,20000000,498,0
143,10724,0,20000000,538,0
143,24717,0,20000000,674,0
143,6076,0,20000000,310,0
143,10051,0,20000000,223,0
161,19409,0,20000000,439,0
161,24108,0,20000000,637,0
161,14712,0,20000000,673,0
161,20951,0,20000000,28,0
161,11586,0,20000000,318,0
161,10546,0,20000000,407,0
163,18912,0,20000000,212,0
163,15115,0,20000000,888,0
163,1885,0,20000000,508,0
164,8074,0,20000000,531,0
164,9707,0,20000000,174,0
164,21322,0,20000000,607,0
165,15559,0,20000000,400,0
165,20145,0,20000000,675,0
165,16802,0,20000000,729,0
165,24356,0,20000000,428,0
165,22729,0,20000000,678,0
168,24493,0,20000000,640,0
168,9539,0,20000000,901,0
168,4832,0,20000000,685,0
185,16401,0,20000000,35,0
185,57,0,20000000,44,0
185,8329,0,20000000,684,0
185,19349,0,20000000,470,0
185,7196,0,20000000,667,0
200,4274,0,20000000,807,0
200,1855,0,20000000,412,0
209,1780,0,20000000,644,0
209,3750,0,20000000,790,0
209,17246,0,20000000,488,0
209,10114,0,20000000,858,0
209,20572,0,20000000,339,0
209,10788,0,20000000,354,0
209,15917,0,20000000,302,0
215,17700,0,20000000,476,0
215,5288,0,20000000,874,0
215,16299,0,20000000,295,0
215,5161,0,20000000,210,0
220,5072,0,20000000,903,0
220,5645,0,20000000,483,0
220,15314,0,20000000,9,0
220,20372,0,20000000,895,0
220,18023,0,20000000,902,0
252,4078,0,20000000,610,0
252,1552,0,20000000,214,0
252,16834,0,20000000,855,0
252,9516,0,20000000,383,0
269,20127,0,20000000,761,0
269,2111,0,20000000,90,0
269,544,0,20000000,232,0
269,16159,0,20000000,413,0
269,3463,0,20000000,92,0
272,4304,0,20000000,293,0
272,1518,0,20000000,284,0
272,6500,0,20000000,596,0
272,13407,0,20000000,847,0
272,19728,0,20000000,50,0
272,7772,0,20000000,423,0
275,21705,0,20000000,129,0
275,5184,0,20000000,315,0
275,911,0,20000000,231,0
276,2636,0,20000000,791,0
276,24409,0,20000000,988,0
276,5096,0,20000000,216,0
276,3198,0,20000000,509,0
277,19165,0,20000000,277,0
277,2978,0,20000000,5,0
277,8505,0,20000000,348,0
277,22483,0,20000000,815,0
278,23890,0,20000000,132,0
278,18638,0,20000000,113,0
300,1716,0,20000000,331,0
300,15986,0,20000000,305,0
322,22322,0,20000000,327,0
322,18024,0,20000000,968,0
322,21995,0,20000000,158,0
323,14015,0,20000000,803,0
323,1633,0,20000000,505,0
323,22403,0,20000000,172,0
323,16898,0,20000000,770,0
323,4911,0,20000000,649,0
323,489,0,20000000,874,0
323,19643,0,20000000,622,0
336,11600,0,20000000,64,0
336,17961,0,20000000,778,0
336,13784,0,20000000,529,0
336,14234,0,20000000,838,0
336,15614,0,20000000,677,0
336,20119,0,20000000,806,0
336,17144,0,20000000,861,0
