tail,head,low,cap,cost,flow
1,1385,0,2000000,2218,0
1,1035,0,2000000,3500,1877
1,2123,0,2000000,6333,0
1,1459,0,2000000,104,0
1,460,0,2000000,8091,0
1,2822,0,2000000,4643,1831
1,431,0,2000000,6919,0
1,1422,0,2000000,1538,9669
1,1359,0,2000000,6145,0
1,2460,0,2000000,1757,107
1,2282,0,2000000,7426,0
1,1633,0,2000000,9061,0
1,2336,0,2000000,5446,0
1,1680,0,2000000,7934,0
1,1582,0,2000000,1770,8640
1,1223,0,2000000,7036,0
1,1850,0,2000000,3447,1151
257,1604,0,2000000,4016,0
257,2811,0,2000000,7342,0
257,2014,0,2000000,8063,0
257,114,0,2000000,8308,0
257,1587,0,2000000,4211,0
257,1884,0,2000000,9148,0
257,128,0,2000000,1153,0
257,636,0,2000000,9496,0
257,2923,0,2000000,7401,0
257,2845,0,2000000,4477,0
257,1440,0,2000000,1136,0
257,2198,0,2000000,3145,0
257,416,0,2000000,3857,0
257,426,0,2000000,4303,0
257,2359,0,2000000,1690,0
257,2293,0,2000000,1262,1604
257,1541,0,2000000,7874,0
257,2995,0,2000000,4796,0
338,2599,0,2000000,1334,0
338,768,0,2000000,1601,0
338,446,0,2000000,4500,0
338,704,0,2000000,6333,0
338,617,0,2000000,2443,0
338,1003,0,2000000,6087,0
338,1153,0,2000000,3103,0
394,2755,0,2000000,7043,0
394,1091,0,2000000,2262,0
394,755,0,2000000,7857,0
394,342,0,2000000,7737,0
394,177,0,2000000,6041,0
394,1588,0,2000000,6651,0
394,1788,0,2000000,1769,0
394,1806,0,2000000,8749,0
442,338,0,2000000,5645,0
442,1224,0,2000000,2931,0
442,2167,0,2000000,7120,0
442,1230,0,2000000,4142,0
442,1849,0,2000000,2935,0
442,2805,0,2000000,6674,0
442,1626,0,2000000,5358,0
442,2901,0,2000000,5304,0
442,2448,0,2000000,4885,0
442,171,0,2000000,9569,0
442,2897,0,2000000,2590,0
442,1524,0,2000000,763,0
442,2096,0,2000000,6845,0
442,2388,0,2000000,4873,0
442,2221,0,2000000,782,0
442,232,0,2000000,7887,0
442,2839,0,2000000,5186,0
442,1003,0,2000000,6114,0
442,2520,0,2000000,2864,0
442,301,0,2000000,7547,0
442,2610,0,2000000,6968,0
442,1876,0,2000000,164,0
442,2357,0,2000000,5269,0
442,2626,0,2000000,926,0
524,394,0,2000000,1654,0
524,2237,0,2000000,993,0
524,554,0,2000000,450,0
524,1975,0,2000000,239,6100
524,2472,0,2000000,4863,0
524,1625,0,2000000,6706,0
524,2764,0,2000000,6898,0
524,1319,0,2000000,3870,0
524,1565,0,2000000,1070,0
524,1696,0,2000000,8776,0
524,272,0,2000000,1287,0
524,1817,0,2000000,168,2517
524,2403,0,2000000,9426,0
524,872,0,2000000,8333,0
524,551,0,2000000,3490,0
717,2881,0,2000000,6170,0
717,2729,0,2000000,3777,0
717,1286,0,2000000,3836,0
717,2109,0,2000000,6208,0
717,2959,0,2000000,8275,0
717,2865,0,2000000,864,14505
717,1764,0,2000000,6982,0
717,2311,0,2000000,9002,0
717,1261,0,2000000,1954,0
717,1320,0,2000000,3968,0
717,1831,0,2000000,9821,0
717,2067,0,2000000,1961,0
717,774,0,2000000,1617,0
717,914,0,2000000,6549,0
717,1183,0,2000000,9310,0
768,524,0,2000000,1712,0
768,336,0,2000000,2236,0
768,532,0,2000000,9456,0
768,1375,0,2000000,4554,0
768,2496,0,2000000,1530,0
768,966,0,2000000,3774,0
768,2300,0,2000000,5143,0
768,2691,0,2000000,9134,0
768,872,0,2000000,4805,0
768,2286,0,2000000,9339,0
768,731,0,2000000,3437,0
1091,1947,0,2000000,9208,0
1091,716,0,2000000,3582,0
1091,2806,0,2000000,6813,0
1091,2875,0,2000000,9253,0
1091,1931,0,2000000,8683,0
1091,2401,0,2000000,2594,0
1091,2980,0,2000000,3857,0
1091,1196,0,2000000,4829,0
1091,538,0,2000000,3127,0
1091,1072,0,2000000,9562,0
1091,806,0,2000000,1881,0
1091,2890,0,2000000,3339,0
1091,1821,0,2000000,3673,0
1091,1893,0,2000000,6753,0
1091,348,0,2000000,3318,0
1091,1037,0,2000000,9425,0
1091,2563,0,2000000,960,0
1091,2038,0,2000000,6664,0
1091,2298,0,2000000,1091,0
1091,2653,0,2000000,1146,208
1091,702,0,2000000,2079,0
1091,1389,0,2000000,7846,0
1110,2309,0,2000000,6890,0
1110,1307,0,2000000,1327,0
1110,1505,0,2000000,7897,0
1110,2717,0,2000000,9828,0
1110,207,0,2000000,419,0
1110,2099,0,2000000,8290,0
1110,1683,0,2000000,931,0
1110,1651,0,2000000,6964,0
1110,1424,0,2000000,7599,0
1110,517,0,2000000,2098,0
1110,368,0,2000000,8629,0
