tail,head,low,cap,cost,flow
1,1838,0,50000,430,0
1,1359,0,50000,658,0
1,1786,0,50000,326,0
1,1480,0,50000,374,0
1,1123,0,50000,679,0
1,1470,0,50000,134,0
1,1090,0,50000,431,0
1,1771,0,50000,824,0
1,1268,0,50000,780,0
1,1544,0,50000,402,0
1,1695,0,50000,998,0
1,1540,0,50000,443,0
1,1716,0,50000,912,0
1,1514,0,50000,506,0
1,1954,0,50000,592,0
1,1876,0,50000,115,0
1,1565,0,50000,928,0
1,1787,0,50000,240,0
1,1033,0,50000,234,0
1,1255,0,50000,815,0
1,1278,0,50000,968,0
1,1681,0,50000,360,0
1,1441,0,50000,348,0
1,1656,0,50000,860,0
1,1056,0,50000,63,0
1,1546,0,50000,161,0
1,1328,0,50000,195,0
1,1494,0,50000,127,0
1,1327,0,50000,864,0
1,1102,0,50000,904,0
1,1576,0,50000,849,0
1,1522,0,50000,875,0
1,1183,0,50000,819,0
1,1972,0,50000,649,0
1,1795,0,50000,555,0
1,1458,0,50000,844,0
1,1873,0,50000,230,0
1,1427,0,50000,347,0
1,1732,0,50000,621,0
1,1309,0,50000,322,0
1,1316,0,50000,454,0
1,1519,0,50000,84,0
1,1010,0,50000,462,0
1,1842,0,50000,174,0
1,1370,0,50000,419,0
1,1093,0,50000,167,0
1,1208,0,50000,980,0
1,1668,0,50000,865,0
1,1742,0,50000,248,0
1,1791,0,50000,791,0
1,1422,0,50000,361,0
1,1492,0,50000,817,0
1,1941,0,50000,887,0
1,1729,0,50000,293,0
1,1338,0,50000,175,0
1,1845,0,50000,814,0
1,1739,0,50000,761,0
1,1326,0,50000,130,0
1,1948,0,50000,334,0
1,1379,0,50000,989,0
1,1127,0,50000,790,0
1,1881,0,50000,211,0
1,1823,0,50000,524,0
1,1503,0,50000,824,0
1,1674,0,50000,831,0
1,1060,0,50000,242,0
1,1248,0,50000,162,0
1,1009,0,50000,658,0
1,1110,0,50000,451,0
1,1282,0,50000,287,0
1,1827,0,50000,920,0
1,1793,0,50000,447,0
1,1463,0,50000,930,0
1,1560,0,50000,209,0
1,1361,0,50000,749,0
1,1683,0,50000,734,0
1,1702,0,50000,181,0
1,1318,0,50000,325,0
1,1092,0,50000,74,0
1,1024,0,50000,163,0
1,1209,0,50000,518,0
1,1170,0,50000,993,0
1,1551,0,50000,561,0
1,1526,0,50000,486,0
1,1562,0,50000,580,0
1,1478,0,50000,790,0
1,1270,0,50000,30,0
1,1315,0,50000,218,0
1,1671,0,50000,87,0
1,1262,0,50000,168,0
1,1747,0,50000,612,0
1,1885,0,50000,836,0
1,1430,0,50000,883,0
1,1049,0,50000,850,0
1,1384,0,50000,81,0
1,1516,0,50000,970,0
1,1230,0,50000,147,0
1,1895,0,50000,4,0
1,1647,0,50000,641,0
1,1643,0,50000,426,0
1,1014,0,50000,454,0
1,1147,0,50000,46,0
1,1360,0,50000,61,0
1,1121,0,50000,125,0
1,1431,0,50000,84,0
1,1613,0,50000,356,0
1,1073,0,50000,929,0
1,1386,0,50000,812,0
1,1051,0,50000,153,0
1,1420,0,50000,545,0
1,1545,0,50000,169,0
1,1991,0,50000,414,0
1,1180,0,50000,672,0
1,1840,0,50000,442,0
1,1199,0,50000,897,0
1,1440,0,50000,10,0
1,1631,0,50000,852,0
1,1924,0,50000,511,0
1,1219,0,50000,165,0
1,1195,0,50000,8,0
1,1992,0,50000,915,0
1,1084,0,50000,237,0
1,1366,0,50000,989,0
1,1825,0,50000,240,0
1,1816,0,50000,703,0
1,1707,0,50000,300,0
1,1391,0,50000,36,0
1,1215,0,50000,295,0
1,1456,0,50000,47,0
1,1292,0,50000,879,0
1,1120,0,50000,876,0
1,1990,0,50000,735,0
1,1896,0,50000,62,0
1,1579,0,50000,343,0
1,1624,0,50000,699,0
1,1119,0,50000,528,0
1,1872,0,50000,351,0
1,1264,0,50000,160,0
1,1305,0,50000,820,0
1,1839,0,50000,350,0
1,1603,0,50000,490,0
1,1830,0,50000,418,0
1,1568,0,50000,398,0
1,1994,0,50000,266,0
1,1477,0,50000,979,0
1,1642,0,50000,290,0
1,1007,0,50000,228,0
1,1143,0,50000,334,0
1,1497,0,50000,278,0
1,1245,0,50000,69,0
1,1425,0,50000,518,0
1,1661,0,50000,252,0
1,1807,0,50000,25,0
1,1235,0,50000,690,0
1,1108,0,50000,138,0
1,1139,0,50000,449,0
1,1720,0,50000,992,0
1,1499,0,50000,724,0
1,1243,0,50000,579,0
1,1944,0,50000,401,0
1,1891,0,50000,512,0
1,1087,0,50000,89,0
1,1874,0,50000,39,0
1,1469,0,50000,125,0
1,1288,0,50000,40,0
1,1111,0,50000,17,0
1,1646,0,50000,846,0
1,1498,0,50000,795,0
1,1286,0,50000,49,0
1,1800,0,50000,361,0
1,1287,0,50000,463,0
1,1765,0,50000,703,0
1,1769,0,50000,933,0
1,1641,0,50000,453,0
1,1065,0,50000,501,0
1,1445,0,50000,476,0
1,1527,0,50000,780,0
1,1274,0,50000,436,0
1,1679,0,50000,330,0
1,1566,0,50000,784,0
1,1684,0,50000,390,0
1,1960,0,50000,868,0
1,1651,0,50000,61,0
1,1968,0,50000,477,0
1,1320,0,50000,105,0
1,1704,0,50000,12,8
1,1387,0,50000,797,0
1,1201,0,50000,602,0
1,1764,0,50000,643,0
1,1486,0,50000,119,0
1,1444,0,50000,425,0
1,1349,0,50000,603,0
1,1138,0,50000,720,0
1,1382,0,50000,912,0
1,1639,0,50000,893,0
1,1202,0,50000,941,0
1,1575,0,50000,755,0
1,1171,0,50000,372,0
1,1101,0,50000,10,19
1,1083,0,50000,363,0
1,1246,0,50000,364,0
1,1630,0,50000,388,0
1,1020,0,50000,257,0
1,1303,0,50000,413,0
1,1186,0,50000,203,0
1,1697,0,50000,479,0
1,1484,0,50000,646,0
1,1937,0,50000,641,0
1,1434,0,50000,618,0
1,1212,0,50000,602,0
1,1416,0,50000,969,0
1,1356,0,50000,84,0
1,1637,0,50000,676,0
1,1299,0,50000,852,0
1,1776,0,50000,690,0
1,1055,0,50000,417,0
1,1281,0,50000,5,0
1,1703,0,50000,129,0
1,1184,0,50000,579,0
1,1229,0,50000,544,0
1,1057,0,50000,449,0
1,1118,0,50000,787,0
1,1601,0,50000,671,0
1,1465,0,50000,591,0
1,1188,0,50000,601,0
1,1501,0,50000,233,0
1,1863,0,50000,296,0
1,1563,0,50000,727,0
1,1710,0,50000,761,0
1,1581,0,50000,950,0
1,1692,0,50000,913,0
1,1585,0,50000,836,0
1,1284,0,50000,195,0
1,1659,0,50000,972,0
1,1908,0,50000,808,0
1,1815,0,50000,794,0
1,1295,0,50000,427,0
1,1847,0,50000,861,0
1,1855,0,50000,95,0
1,1324,0,50000,247,0
1,1136,0,50000,390,0
1,1018,0,50000,230,0
1,1616,0,50000,607,0
1,1207,0,50000,536,0
1,1273,0,50000,900,0
1,1731,0,50000,48,0
1,1213,0,50000,866,0
1,1719,0,50000,45,0
1,1553,0,50000,860,0
1,1346,0,50000,524,0
1,1599,0,50000,242,0
1,1426,0,50000,924,0
1,1439,0,50000,806,0
1,1525,0,50000,600,0
1,1820,0,50000,433,0
1,1405,0,50000,822,0
1,1860,0,50000,906,0
1,1880,0,50000,758,0
1,1131,0,50000,482,0
1,1956,0,50000,309,0
1,1857,0,50000,140,0
1,1471,0,50000,541,0
1,1507,0,50000,888,0
1,1569,0,50000,396,0
1,1396,0,50000,450,0
1,1380,0,50000,164,0
1,1358,0,50000,982,0
1,1409,0,50000,592,0
1,1580,0,50000,85,0
1,1367,0,50000,246,0
1,1573,0,50000,337,0
1,1045,0,50000,42,9
1,1442,0,50000,879,0
1,1493,0,50000,851,0
1,1984,0,50000,869,0
1,1483,0,50000,713,0
2,1138,0,50000,160,0
2,1401,0,50000,239,0
2,1718,0,50000,978,0
2,1951,0,50000,864,0
2,1871,0,50000,239,0
2,1220,0,50000,119,0
2,1008,0,50000,484,0
2,1937,0,50000,265,0
2,1739,0,50000,158,0
2,1061,0,50000,778,0
2,1799,0,50000,651,0
2,1898,0,50000,148,0
2,1693,0,50000,264,0
2,1656,0,50000,43,0
2,1402,0,50000,721,0
2,1463,0,50000,107,0
2,1696,0,50000,58,0
2,1995,0,50000,166,0
2,1929,0,50000,67,0
2,1938,0,50000,740,0
2,1816,0,50000,21,21
2,1555,0,50000,635,0
2,1260,0,50000,86,0
2,1036,0,50000,74,0
2,1826,0,50000,960,0
2,1276,0,50000,157,0
2,1531,0,50000,107,0
2,1742,0,50000,386,0
2,1284,0,50000,702,0
2,1832,0,50000,633,0
2,1904,0,50000,750,0
2,1469,0,50000,315,0
2,1457,0,50000,362,0
2,1665,0,50000,459,0
2,1979,0,50000,137,0
2,1129,0,50000,15,0
2,1698,0,50000,340,0
2,1235,0,50000,298,0
2,1919,0,50000,25,0
2,1079,0,50000,16,0
2,1372,0,50000,926,0
2,1147,0,50000,367,0
2,1324,0,50000,1000,0
2,1491,0,50000,114,0
2,1473,0,50000,509,0
2,1830,0,50000,100,0
2,1321,0,50000,75,0
2,1625,0,50000,705,0
2,1272,0,50000,775,0
2,1784,0,50000,215,0
2,1598,0,50000,312,0
3,1862,0,50000,207,0
3,1950,0,50000,760,0
3,1722,0,50000,129,0
3,1602,0,50000,86,23
3,1668,0,50000,352,0
3,1150,0,50000,707,0
3,1300,0,50000,547,0
3,1130,0,50000,167,0
3,1665,0,50000,387,0
3,1683,0,50000,697,0
4,1576,0,50000,714,0
4,1941,0,50000,580,0
4,1485,0,50000,979,0
4,1265,0,50000,44,0
4,1663,0,50000,402,0
4,1502,0,50000,896,0
4,1810,0,50000,376,0
4,1330,0,50000,247,0
4,1087,0,50000,487,0
4,1572,0,50000,403,0
4,1196,0,50000,5,31
4,1416,0,50000,704,0
4,1655,0,50000,406,0
4,1051,0,50000,885,0
4,1816,0,50000,529,0
4,1133,0,50000,93,0
4,1401,0,50000,619,0
4,1300,0,50000,690,0
4,1775,0,50000,365,0
4,1143,0,50000,245,0
4,1314,0,50000,82,0
4,1891,0,50000,864,0
4,1752,0,50000,432,0
4,1252,0,50000,804,0
4,1247,0,50000,233,0
4,1845,0,50000,44,0
4,1135,0,50000,289,0
4,1641,0,50000,133,0
4,1327,0,50000,136,0
4,1156,0,50000,275,0
4,1145,0,50000,271,0
4,1325,0,50000,958,0
4,1483,0,50000,705,0
4,1261,0,50000,576,0
4,1945,0,50000,456,0
4,1422,0,50000,973,0
4,1662,0,50000,298,0
4,1207,0,50000,125,0
4,1046,0,50000,596,0
4,1774,0,50000,748,0
4,1936,0,50000,207,0
4,1623,0,50000,55,0
4,1745,0,50000,444,0
4,1132,0,50000,209,0
4,1408,0,50000,399,0
4,1726,0,50000,715,0
4,1942,0,50000,958,0
4,1806,0,50000,114,0
4,1240,0,50000,263,0
4,1234,0,50000,430,0
4,1283,0,50000,681,0
4,1492,0,50000,299,0
4,1332,0,50000,324,0
4,1216,0,50000,396,0
4,1148,0,50000,471,0
4,1256,0,50000,50,0
4,1360,0,50000,898,0
4,1736,0,50000,48,0
4,1563,0,50000,960,0
4,1407,0,50000,808,0
4,1320,0,50000,892,0
4,1390,0,50000,745,0
4,1737,0,50000,567,0
4,1042,0,50000,38,0
4,1964,0,50000,638,0
4,1250,0,50000,77,0
4,1999,0,50000,672,0
4,1403,0,50000,422,0
4,1482,0,50000,272,0
4,1039,0,50000,289,0
4,1609,0,50000,593,0
4,1170,0,50000,273,0
4,1962,0,50000,555,0
4,1084,0,50000,610,0
4,1524,0,50000,824,0
4,1380,0,50000,776,0
4,1092,0,50000,611,0
4,1984,0,50000,67,0
4,1226,0,50000,410,0
4,1661,0,50000,887,0
4,1162,0,50000,650,0
4,1608,0,50000,840,0
4,1638,0,50000,16,0
4,1473,0,50000,36,0
4,1421,0,50000,951,0
4,1095,0,50000,851,0
4,1589,0,50000,837,0
4,1895,0,50000,780,0
4,1134,0,50000,541,0
4,1905,0,50000,168,0
4,1471,0,50000,518,0
4,1821,0,50000,357,0
4,1909,0,50000,423,0
4,1264,0,50000,295,0
4,1602,0,50000,556,0
4,1123,0,50000,760,0
4,1069,0,50000,38,0
4,1003,0,50000,3,40
4,1666,0,50000,587,0
4,1235,0,50000,749,0
4,1405,0,50000,951,0
4,1166,0,50000,172,0
4,1144,0,50000,79,0
4,1150,0,50000,260,0
4,1024,0,50000,185,0
4,1928,0,50000,677,0
4,1453,0,50000,834,0
4,1665,0,50000,112,0
4,1525,0,50000,624,0
4,1903,0,50000,148,0
4,1753,0,50000,631,0
4,1674,0,50000,1,88
4,1965,0,50000,175,0
4,1673,0,50000,513,0
4,1577,0,50000,59,0
4,1254,0,50000,160,0
4,1195,0,50000,438,0
4,1899,0,50000,963,0
4,1187,0,50000,673,0
4,1781,0,50000,421,0
4,1983,0,50000,839,0
4,1465,0,50000,274,0
4,1307,0,50000,906,0
4,1731,0,50000,934,0
4,1791,0,50000,475,0
4,1114,0,50000,793,0
4,1830,0,50000,502,0
4,1436,0,50000,432,0
4,1861,0,50000,157,0
4,1634,0,50000,663,0
4,1956,0,50000,351,0
4,1579,0,50000,390,0
4,1165,0,50000,721,0
4,1782,0,50000,521,0
4,1063,0,50000,638,0
4,1015,0,50000,452,0
4,1010,0,50000,621,0
4,1463,0,50000,667,0
4,1950,0,50000,888,0
4,1355,0,50000,990,0
4,1273,0,50000,885,0
4,1544,0,50000,413,0
4,1479,0,50000,751,0
4,1837,0,50000,573,0
4,1115,0,50000,534,0
4,1322,0,50000,928,0
4,1152,0,50000,456,0
4,1887,0,50000,958,0
4,1203,0,50000,269,0
4,1716,0,50000,18,0
4,1459,0,50000,509,0
4,1798,0,50000,882,0
4,1914,0,50000,285,0
4,1382,0,50000,213,0
4,1161,0,50000,2,12
4,1489,0,50000,715,0
4,1059,0,50000,569,0
4,1898,0,50000,912,0
4,1528,0,50000,965,0
4,1461,0,50000,91,0
4,1977,0,50000,1000,0
4,1467,0,50000,802,0
4,1334,0,50000,27,0
4,1849,0,50000,881,0
4,1080,0,50000,45,0
4,1900,0,50000,760,0
4,1458,0,50000,437,0
4,1787,0,50000,412,0
4,1395,0,50000,768,0
4,1722,0,50000,766,0
4,1632,0,50000,440,0
4,1758,0,50000,494,0
