tail,head,low,cap,cost,flow
1,4502,0,30000,2246,172
1,6954,0,429,9172,0
1,7058,0,1305,3903,8
1,289,0,790,2244,0
1,7803,0,246,2893,0
1,2914,0,796,7456,0
1,9681,0,1381,3657,0
1,4244,0,1433,3066,0
1,1659,0,1271,5755,106
179,6296,0,286,8342,0
179,8157,0,1028,6821,0
186,8144,0,286,10000,0
186,5566,0,30000,435,0
359,437,0,286,2357,0
359,1755,0,231,5712,0
359,7970,0,731,1396,12
359,2825,0,1469,4622,0
359,5388,0,128,5202,0
359,2870,0,1400,4325,0
359,2874,0,565,5805,0
401,423,0,286,3119,0
401,7813,0,1093,1795,0
401,7604,0,1471,3923,0
401,6276,0,1367,5913,0
401,1415,0,30000,2479,0
401,810,0,1240,8602,0
401,2417,0,867,1685,0
401,7965,0,30000,8252,0
401,4101,0,228,1,0
401,877,0,1153,971,0
401,9384,0,861,103,0
401,1432,0,156,8351,0
401,9416,0,30000,5708,0
423,6815,0,286,1837,0
423,955,0,351,8752,0
423,1647,0,263,3030,0
423,7246,0,30000,3027,0
437,7391,0,286,180,0
437,1016,0,1139,4192,0
437,1066,0,491,7487,0
726,4134,0,286,9653,0
726,5420,0,412,8479,0
726,6716,0,814,1091,0
726,9856,0,30000,2193,0
726,4279,0,93,7231,0
898,9581,0,286,7675,0
898,8561,0,30000,8031,0
898,9342,0,662,7029,0
898,2285,0,294,9170,0
1082,4541,0,286,5921,0
1082,5617,0,978,5973,0
1082,7480,0,30000,171,0
1106,401,0,286,7904,0
1106,742,0,30000,8474,0
1106,6332,0,1262,7716,0
1106,2766,0,1248,8945,0
1106,563,0,89,3093,0
1106,3947,0,502,6309,0
1106,6468,0,574,8289,0
1106,106,0,898,4375,0
1106,9174,0,1448,6514,0
1106,7036,0,519,4762,0
1106,9726,0,947,2911,0
1106,9565,0,1333,3225,0
1106,3055,0,1025,9911,0
1402,4085,0,286,10000,0
1402,4535,0,1467,3176,0
1402,6012,0,716,9079,0
1402,8342,0,610,3372,0
1402,1366,0,178,107,0
1402,4851,0,406,9831,0
1402,2771,0,335,6768,0
1402,3932,0,758,8614,0
1402,835,0,341,7889,0
1554,2672,0,30000,10000,0
1554,3046,0,573,5370,0
1554,7764,0,30000,8218,0
1554,3772,0,1028,7902,0
1554,115,0,155,6493,0
1554,1905,0,637,8017,0
1554,6708,0,1288,988,129
1554,1450,0,1166,7181,0
1554,5272,0,30000,2203,0
1554,9983,0,1168,4868,81
1554,5596,0,1232,420,0
1762,4075,0,286,10000,0
1762,5349,0,30000,8436,0
1762,2807,0,30000,7857,0
1762,4100,0,30000,9139,0
1762,3535,0,30000,1080,23
1795,7305,0,30000,6055,0
1795,1952,0,30000,4914,0
1795,5526,0,447,767,0
1795,351,0,30000,4556,0
1795,3413,0,883,7437,0
1795,5962,0,1238,2565,0
1795,1940,0,1252,5396,0
1865,8142,0,30000,2165,0
1865,1120,0,30000,9070,0
1865,979,0,867,6803,0
1865,3770,0,30000,7784,0
1865,8953,0,30000,633,0
1865,9166,0,30000,7629,0
1865,3328,0,30000,5612,0
1865,6803,0,30000,6789,0
1865,5881,0,296,7680,0
1921,7604,0,286,2248,0
1921,3674,0,75,5287,0
1921,4633,0,1015,4411,0
1921,7894,0,717,7131,0
1921,6693,0,369,8292,0
1921,5693,0,30000,5516,0
1921,9271,0,1285,8555,0
1921,4998,0,227,5844,0
1956,6333,0,286,647,0
1956,3339,0,286,2842,0
1956,5628,0,529,1449,0
1956,7409,0,1070,4079,0
1956,6454,0,85,7579,0
1956,5925,0,686,5453,0
1960,2749,0,286,7696,0
1960,6532,0,30000,4684,0
1960,7657,0,30000,1924,0
1960,9278,0,262,5426,0
1960,7181,0,30000,4636,0
1960,3088,0,30000,142,0
1960,6507,0,30000,5168,0
1960,5114,0,1317,1035,0
1960,333,0,495,3097,0
1964,1106,0,286,8572,0
1964,4851,0,1127,4475,0
1964,864,0,890,6258,0
1964,9822,0,709,6010,0
1964,5218,0,30000,1268,0
1964,9984,0,826,1263,0
1964,3333,0,742,6009,0
1964,5269,0,1016,9850,0
1964,3763,0,1323,8161,0
1964,3837,0,943,7336,0
1964,593,0,1287,3002,0
1964,5603,0,30000,8231,0
1964,8288,0,63,5502,0
2126,5509,0,30000,10000,0
2126,5749,0,164,9774,0
2126,7172,0,307,7866,0
2138,6217,0,286,8372,0
2138,2232,0,739,1765,0
2138,1740,0,154,6523,0
2138,9706,0,884,244,0
2138,6375,0,1105,1079,0
2138,3479,0,30000,9232,0
2198,8626,0,286,3760,0
2198,4620,0,82,5608,0
2198,7701,0,30000,4422,0
2198,6117,0,278,5829,0
2363,8089,0,30000,10000,0
2363,9136,0,127,7207,0
2363,8031,0,298,8357,0
2363,7080,0,30000,9654,0
2438,3552,0,30000,7023,0
2438,1263,0,378,2391,0
