tail,head,low,cap,cost,flow
1,4502,0,30000,2246,97
1,6954,0,429,9172,0
1,7058,0,1305,3903,0
1,289,0,790,2244,189
1,7803,0,246,2893,0
1,2914,0,796,7456,0
1,9681,0,1381,3657,0
1,4244,0,1433,3066,0
1,1659,0,1271,5755,0
179,6296,0,286,8342,0
179,8157,0,1028,6821,0
179,4334,0,259,4291,0
179,8872,0,834,2149,0
179,3408,0,30000,2775,0
179,1164,0,571,2401,0
186,8144,0,286,1396,0
186,9992,0,294,7429,0
186,5254,0,1457,5624,0
359,437,0,286,10000,0
359,5640,0,565,5805,0
359,8972,0,176,3204,0
359,7972,0,1093,1795,0
359,9599,0,1471,3923,0
359,6119,0,1367,5913,0
401,423,0,286,2479,0
401,5879,0,1049,6682,0
401,6749,0,30000,1685,0
423,6815,0,286,8252,0
423,278,0,569,3064,0
423,5268,0,944,715,0
423,4308,0,836,3903,0
423,7933,0,30000,8351,0
423,6327,0,30000,5708,0
423,5849,0,989,7383,0
437,7391,0,30000,10000,0
437,7864,0,544,1913,0
437,3548,0,1386,3027,0
437,1783,0,30000,180,0
726,4134,0,286,5160,0
726,4013,0,30000,4260,0
726,4926,0,30000,8810,0
726,5366,0,334,5584,0
898,9581,0,286,8479,0
898,233,0,715,7200,0
898,4029,0,30000,4037,0
898,2702,0,1386,5364,0
898,7171,0,1411,8718,0
898,9086,0,223,7305,0
898,6818,0,996,9115,0
898,4414,0,1211,6336,0
898,8902,0,1280,1242,0
1082,4541,0,30000,2802,0
1082,7777,0,802,7904,0
1082,9361,0,995,8474,0
1106,401,0,286,4200,0
1106,5833,0,1248,8945,0
1106,9336,0,89,3093,0
1106,785,0,502,6309,0
1106,2232,0,574,8289,0
1402,4085,0,286,3639,0
1402,5408,0,1448,6514,0
1402,5381,0,519,4762,0
1402,8399,0,947,2911,0
1402,2220,0,1333,3225,0
1402,7992,0,1025,9911,0
1402,4747,0,1490,713,0
1402,8136,0,30000,3176,0
1554,2672,0,286,6206,0
1554,1156,0,610,3372,0
1554,1401,0,178,107,0
1554,949,0,406,9831,0
1554,3220,0,335,6768,0
1554,1555,0,758,8614,0
1554,585,0,341,7889,0
1554,1093,0,322,1806,0
1762,4075,0,286,5370,0
1762,8031,0,1488,2378,0
1762,2908,0,701,433,0
1762,3466,0,30000,867,0
1762,2219,0,324,8402,0
1762,6517,0,701,1269,0
1762,8767,0,199,3706,0
1762,7494,0,141,2005,0
1795,7305,0,286,6950,0
1795,2127,0,1385,8730,0
1795,5116,0,1052,8436,0
1795,1082,0,30000,7857,0
1795,9570,0,30000,9139,0
1795,4850,0,30000,1080,0
1865,8142,0,30000,6055,0
1865,1952,0,30000,4914,0
1865,5526,0,447,767,0
1921,7604,0,30000,4556,0
1921,3021,0,30000,7437,0
1921,8213,0,1238,2565,0
1921,3004,0,1252,5396,0
1956,6333,0,30000,2165,0
1956,1120,0,30000,9070,0
1956,979,0,867,6803,0
1956,3770,0,30000,7784,0
1956,8953,0,30000,633,0
1960,2749,0,286,7629,0
1960,7084,0,74,6593,0
1960,9526,0,834,5761,0
1960,6566,0,786,2248,0
1960,5242,0,883,3435,0
1960,4979,0,200,6583,0
1960,3349,0,1319,9815,0
1964,1106,0,286,10000,0
1964,122,0,30000,9304,0
1964,113,0,450,9065,0
1964,7128,0,235,7464,0
1964,397,0,1288,2994,0
1964,3160,0,894,3561,0
1964,7468,0,221,3477,0
1964,6112,0,916,9618,0
1964,6067,0,1489,2437,0
2126,5509,0,286,9212,0
2126,3305,0,1435,8386,0
2126,5114,0,1426,5295,0
2126,8420,0,1392,1924,0
2126,1386,0,262,5426,0
2126,9900,0,30000,4636,0
2126,7134,0,30000,142,0
2126,5127,0,30000,5168,0
2138,6217,0,286,3284,0
2138,7223,0,495,3097,0
2138,4769,0,182,6380,0
2138,4726,0,1127,4475,0
2198,8626,0,286,10000,0
2198,6945,0,1068,6544,0
2198,7701,0,756,1268,0
2198,6087,0,826,1263,0
2198,1863,0,742,6009,0
2198,2749,0,1016,9850,0
2198,5593,0,1323,8161,0
2363,8089,0,286,8175,0
2363,1007,0,1287,3002,0
2363,5646,0,30000,8231,0
2363,3889,0,63,5502,0
2363,4744,0,436,3389,0
2363,8139,0,856,3779,0
2363,8227,0,1057,5603,0
2363,2167,0,454,9289,0
2363,5605,0,971,5605,0
2438,3552,0,286,6523,0
2438,7557,0,103,2596,0
2438,9254,0,30000,1079,0
2446,1402,0,30000,9232,0
2446,4926,0,191,2205,115
2672,1082,0,286,10000,0
2672,5424,0,30000,4422,0
2672,9838,0,278,5829,0
2672,2295,0,1395,112,0
2672,4732,0,1406,7531,0
2672,5832,0,303,6387,0
2672,5902,0,520,288,0
2672,1116,0,732,1334,0
2672,2455,0,30000,115,0
2749,726,0,286,10000,0
2749,2674,0,1131,6597,0
2781,7401,0,286,6446,0
2781,3270,0,1144,3456,0
2781,6967,0,1217,441,0
2781,6778,0,1446,3423,0
2781,5910,0,841,1302,0
2781,7496,0,30000,5360,0
2868,1762,0,286,1255,0
2868,6950,0,1320,2529,0
2868,3526,0,1047,9225,0
2868,7045,0,959,3004,0
2868,8017,0,1348,7600,0
2884,1554,0,286,10000,0
2884,817,0,301,9772,0
2884,5216,0,154,7501,0
3007,6713,0,286,4677,0
3007,8985,0,609,5821,0
3207,1795,0,286,786,0
3207,131,0,810,2004,0
3207,9964,0,555,8964,0
3469,6496,0,286,1297,0
3469,1173,0,1278,9666,0
3482,1964,0,286,4770,0
3482,1967,0,1323,8963,0
3482,987,0,586,647,0
3482,8679,0,428,5064,0
3482,9550,0,30000,5052,0
3482,1637,0,876,5507,0
3511,4372,0,30000,2814,0
3511,1939,0,30000,3864,0
3511,8172,0,102,493,0
3511,4391,0,776,4629,0
3511,3194,0,639,1648,0
3532,7376,0,286,1251,7
3532,4454,0,30000,3271,0
3532,2742,0,30000,5952,0
3532,2801,0,1417,2254,0
3532,6446,0,468,2894,0
3532,4412,0,1296,2697,0
3532,8538,0,30000,6881,0
3552,4971,0,30000,750,0
3552,9912,0,547,5375,0
3552,598,0,30000,9619,0
3552,4411,0,674,174,0
3552,7084,0,1444,3892,0
3848,7701,0,286,10000,0
3848,6866,0,1455,1619,0
3848,8607,0,1180,3260,0
3848,6702,0,620,69,0
3848,3224,0,1151,9070,0
3848,1358,0,1056,7664,0
3848,6710,0,1382,65,0
3848,2487,0,65,5660,0
3848,7493,0,702,1284,0
4075,8615,0,286,10000,0
4075,9480,0,492,8958,0
4075,3605,0,30000,9870,0
4075,381,0,900,875,0
4075,1551,0,848,8157,0
4075,9095,0,30000,9558,0
4075,9879,0,30000,1162,0
4075,8743,0,1219,9464,0
4075,9093,0,274,4534,0
4085,1956,0,30000,10000,0
4085,2874,0,768,1701,0
4085,4339,0,1056,4986,0
4085,2507,0,30000,1995,0
4085,7240,0,30000,5104,0
4085,2232,0,288,5458,0
4085,5608,0,30000,7403,0
4085,9926,0,30000,6492,0
4134,3511,0,286,2558,0
4134,3955,0,1001,8763,0
4372,7054,0,286,10000,0
4372,3382,0,250,1238,0
4372,6807,0,434,6907,0
4372,6674,0,125,2225,0
4372,2029,0,190,8140,0
4372,6206,0,169,6507,0
4372,2709,0,1461,8811,0
4502,5279,0,286,6869,0
4502,2285,0,30000,6628,0
4502,6367,0,30000,1198,97
4502,3438,0,1370,6672,0
4502,4791,0,36,5572,0
4502,7318,0,303,7549,0
4541,2446,0,286,5370,0
4541,1449,0,302,7992,0
4541,4379,0,1405,6567,0
4541,9217,0,30000,4677,0
4570,5764,0,286,10000,0
4570,2420,0,1155,628,0
4659,9699,0,286,10000,0
4659,6861,0,527,9252,0
4897,1865,0,286,10000,0
4897,1173,0,1497,6248,0
4897,583,0,1258,842,244
4971,1921,0,286,6695,0
4971,9917,0,481,6115,0
4971,6318,0,30000,2765,0
4971,7854,0,100,403,0
4971,771,0,786,8282,0
4971,6139,0,107,6296,0
4971,7988,0,406,5238,0
4971,9681,0,913,9860,0
4972,4897,0,30000,10000,0
4972,4528,0,665,441,0
5226,186,0,286,10000,0
5226,9878,0,408,192,234
5226,6033,0,621,1856,0
5226,7900,0,30000,3732,0
5226,5845,0,30000,4883,0
5226,4584,0,724,3322,0
5226,1514,0,1271,7654,0
5226,6205,0,602,4856,0
5279,9621,0,286,5563,0
5279,7535,0,597,6006,0
5509,6961,0,286,10000,0
5509,1048,0,227,8139,0
5509,1778,0,353,962,0
5509,3307,0,758,9697,0
5509,1156,0,60,3152,0
5509,4073,0,1364,508,0
5509,6325,0,1052,4982,0
5509,4207,0,201,178,0
5509,9951,0,30000,7273,0
5764,6171,0,286,10000,0
5764,1355,0,1443,694,0
5764,545,0,431,8330,0
5764,9453,0,1244,3798,0
5764,9737,0,226,6003,0
5833,8481,0,286,7324,0
5833,6615,0,30000,5880,0
5833,147,0,877,6661,0
5833,7987,0,1239,4067,0
6171,2438,0,286,10000,0
6171,8777,0,30000,2033,0
6171,9252,0,1234,9950,0
6171,9249,0,990,7048,0
6171,5316,0,636,4460,0
6171,3901,0,1221,1901,0
6217,7557,0,286,9238,0
6217,9404,0,1278,5873,0
6296,2868,0,286,9766,0
6296,5739,0,338,3540,0
6296,7725,0,327,9366,0
6296,7249,0,880,4854,0
6296,8469,0,884,3530,58
6296,9270,0,811,2935,0
6296,8773,0,730,2510,0
6296,3856,0,1113,2499,0
6296,706,0,705,6456,0
6333,3207,0,30000,1672,0
6333,520,0,478,448,0
6333,1825,0,459,1131,0
6333,1967,0,452,6009,0
6333,4451,0,230,4984,0
6333,4338,0,30000,2764,0
6434,9997,0,286,4634,286
6434,4805,0,70,9027,0
6434,5840,0,471,3706,0
6496,4659,0,286,7135,0
6496,9329,0,1148,5826,0
6496,5657,0,82,5357,0
6496,4617,0,677,7654,0
6496,151,0,43,6756,0
6496,9326,0,1239,8142,0
6496,5560,0,30000,5733,0
6496,7185,0,572,4453,0
6496,5562,0,828,4456,0
6603,4570,0,286,1866,0
6603,2738,0,30000,7635,0
6603,326,0,517,9666,0
6603,6617,0,1279,4594,0
6603,1969,0,1225,3235,0
6603,1791,0,724,2705,0
6603,9862,0,1018,1754,0
6713,8917,0,286,10000,0
6713,6936,0,944,3185,0
6713,8467,0,969,2319,0
6713,1995,0,30000,2441,0
6713,3376,0,741,9643,0
6713,2816,0,46,5409,0
6713,2292,0,30000,5599,0
6713,9964,0,1021,3422,0
6713,7600,0,882,8974,0
6815,8733,0,286,10000,0
6815,1168,0,85,1610,0
6815,3287,0,135,2544,0
6815,5047,0,437,4329,0
6815,7309,0,1110,9263,0
6815,8744,0,667,3945,0
6815,1686,0,635,2526,0
6815,1982,0,30000,9367,0
6815,4485,0,181,1772,0
6956,2198,0,286,2064,0
6956,5196,0,984,3401,0
6956,7642,0,1282,7470,0
6956,2379,0,1236,5536,0
6956,4198,0,170,6583,0
6956,2343,0,316,2400,0
6956,5050,0,731,7354,0
6961,3469,0,286,312,0
6961,7790,0,30000,221,0
6961,8116,0,1259,3244,0
7054,7802,0,286,8754,0
7054,4369,0,30000,5222,0
7054,6475,0,1350,5259,0
7054,1010,0,30000,8601,0
7054,4924,0,30000,7188,0
7054,6270,0,121,3841,0
7054,2334,0,1331,3372,0
7305,8646,0,286,2386,0
7305,1062,0,209,2653,0
7376,359,0,286,10000,0
7376,5888,0,847,5764,0
7376,7092,0,1349,7359,0
7376,9904,0,1104,7457,7
7376,618,0,977,6930,0
7391,9528,0,286,2221,0
7391,8432,0,1342,6542,0
7391,3224,0,506,1181,0
7391,3188,0,1431,9819,0
7391,3778,0,248,710,0
7401,5226,0,286,10000,0
7401,845,0,697,1531,0
7401,7345,0,178,3096,0
7401,3594,0,30000,4160,0
7401,5623,0,875,4905,0
7401,7833,0,1418,5555,0
7401,1352,0,186,55,0
7401,5883,0,30000,6962,0
7557,4972,0,286,6048,0
7557,4128,0,995,5828,0
7557,6678,0,760,8718,0
7557,3658,0,1084,9069,0
7557,1018,0,185,527,0
7604,2126,0,286,10000,0
7604,4311,0,30000,1573,0
7604,3333,0,30000,1839,0
7604,8156,0,30000,7840,0
7604,1171,0,30000,6990,0
7700,8846,0,286,1690,0
7700,1333,0,1221,7696,0
7700,4055,0,30000,378,0
7700,5540,0,1475,6874,0
7700,5266,0,801,7274,0
7701,9523,0,286,4616,0
7701,4627,0,957,2980,0
7802,7700,0,286,9602,0
7802,5343,0,625,4107,0
7802,9028,0,1190,931,0
7802,8385,0,841,5005,0
7802,590,0,30000,5878,0
7802,940,0,156,1195,0
8009,5833,0,286,2477,0
8009,7005,0,679,9861,0
8089,2884,0,286,10000,0
8089,6078,0,505,7015,0
8089,5120,0,1155,1850,0
8089,1071,0,655,2063,0
8089,3782,0,786,8874,0
8089,8557,0,208,1679,0
8089,9490,0,30000,9074,0
8089,3786,0,30000,4118,0
8089,1336,0,599,7132,0
8142,179,0,30000,10000,0
8142,1337,0,105,6057,0
8142,6965,0,30000,8882,0
8144,6956,0,286,8910,0
8144,742,0,437,846,0
8144,5504,0,30000,1301,0
8144,9871,0,518,8882,0
8144,6659,0,471,1313,0
8144,1716,0,1059,9888,0
8144,9795,0,482,6712,0
8481,9673,0,286,7211,0
8481,6303,0,1317,7615,0
8489,8009,0,30000,316,0
8489,9972,0,286,10000,0
8489,4965,0,30000,6842,0
8489,346,0,30000,9119,0
8489,9595,0,341,5455,0
8489,204,0,893,9070,0
8489,3975,0,30000,1236,0
8489,389,0,30000,6500,0
8615,9588,0,286,3472,0
8615,8232,0,88,6727,0
8615,3771,0,844,8431,0
8615,9182,0,1025,3452,0
8615,6242,0,30000,2650,0
8615,8719,0,101,823,0
8615,6234,0,1419,5351,0
8615,3544,0,71,5383,0
8626,8489,0,286,10000,0
8626,6808,0,968,2247,0
8626,2768,0,1074,8164,0
8626,8592,0,1378,485,0
8626,3461,0,572,4610,0
8626,8452,0,1145,9146,0
8646,3482,0,286,6465,0
8646,8634,0,859,2584,0
8646,3806,0,710,9733,0
8646,823,0,1050,1204,0
8646,6843,0,1366,8830,0
8646,7740,0,131,5185,0
8733,1960,0,286,10000,0
8733,3091,0,168,8317,0
8733,4853,0,829,7831,0
8733,8367,0,309,4210,0
8733,2483,0,1374,9958,0
8733,3318,0,480,1758,0
8733,5784,0,30000,1536,0
8733,3711,0,85,4936,0
8733,5053,0,845,9850,0
8846,6434,0,286,10000,0
8846,7078,0,651,2903,0
8846,6948,0,30000,7039,0
8846,1868,0,30000,5832,0
8846,7747,0,327,6721,0
8846,7569,0,795,8383,0
8846,1341,0,144,6835,0
8846,9078,0,210,2872,0
8917,2138,0,30000,10000,0
8917,8081,0,1310,1905,0
