tail,head,low,cap,cost,flow
1,232,0,150000,2355,0
1,223,0,150000,1252,0
1,212,0,150000,6180,0
1,166,0,150000,9177,0
1,157,0,150000,6102,0
1,156,0,150000,683,0
1,216,0,150000,6530,0
1,241,0,150000,9358,0
1,205,0,150000,6320,0
1,265,0,150000,6596,0
1,210,0,150000,9266,0
1,206,0,150000,7392,0
1,260,0,150000,1857,0
1,248,0,150000,319,0
1,195,0,150000,7677,0
1,246,0,150000,1947,0
1,275,0,150000,3967,0
1,204,0,150000,1769,0
1,276,0,150000,4676,0
1,219,0,150000,660,286
1,168,0,150000,4015,0
1,233,0,150000,880,0
1,269,0,150000,2342,0
1,231,0,150000,168,0
1,161,0,150000,4609,0
2,175,0,150000,743,1233
2,236,0,150000,1917,226
2,256,0,150000,9414,0
2,266,0,150000,6258,0
2,159,0,150000,5228,0
2,200,0,150000,2515,0
2,294,0,150000,3737,0
2,201,0,150000,4137,0
2,284,0,150000,4668,0
2,224,0,150000,1080,388
2,246,0,150000,7606,0
2,154,0,150000,2522,0
2,237,0,150000,4422,0
2,182,0,150000,7828,0
2,198,0,150000,5428,0
2,161,0,150000,5461,0
2,291,0,150000,9594,0
2,269,0,150000,7359,0
2,272,0,150000,1298,591
2,205,0,150000,5824,0
2,158,0,150000,5060,0
2,253,0,150000,4955,0
2,233,0,150000,6396,0
3,213,0,150000,9326,0
3,245,0,150000,7174,0
3,181,0,150000,6965,0
3,202,0,150000,1633,0
3,238,0,150000,5638,0
3,183,0,150000,2244,0
3,161,0,150000,4398,0
3,250,0,150000,6177,0
3,189,0,150000,1464,0
3,230,0,150000,3814,0
3,205,0,150000,6367,0
3,271,0,150000,414,0
3,264,0,150000,9920,0
3,204,0,150000,980,0
3,162,0,150000,4319,0
3,228,0,150000,7539,0
3,246,0,150000,7506,0
3,232,0,150000,3509,0
3,225,0,150000,4571,0
3,194,0,150000,5867,0
3,223,0,150000,7606,0
3,184,0,150000,8200,0
3,242,0,150000,4221,0
3,171,0,150000,8476,0
3,292,0,150000,2010,0
3,224,0,150000,1240,0
3,175,0,150000,5271,0
3,279,0,150000,6068,0
3,237,0,150000,9337,0
3,176,0,150000,1525,0
3,185,0,150000,1654,0
3,170,0,150000,8426,0
3,294,0,150000,3765,0
3,179,0,150000,8577,0
3,248,0,150000,5422,0
3,270,0,150000,229,761
3,196,0,150000,7226,0
3,287,0,150000,5775,0
3,240,0,150000,2089,0
3,186,0,150000,5677,0
3,214,0,150000,5773,0
3,267,0,150000,690,331
3,255,0,150000,6104,0
3,210,0,150000,2533,0
3,209,0,150000,212,76
3,262,0,150000,6448,0
3,163,0,150000,5103,0
3,167,0,150000,343,0
3,159,0,150000,3097,0
3,201,0,150000,3374,0
3,217,0,150000,2339,0
3,282,0,150000,1309,0
