tail,head,low,cap,cost,flow
1,6671,0,163,407,0
1,5272,0,414,644,104
1,10586,0,145,581,59
1,15122,0,61,678,0
1549,1821,0,163,14,0
1549,14497,0,148,124,0
1549,6833,0,121,30,0
1549,6206,0,129,101,0
1549,1623,0,142,229,0
1549,2952,0,277,239,0
1549,2846,0,136,711,0
1576,17811,0,163,484,0
1576,9491,0,351,694,0
1576,16232,0,142,127,0
1576,5299,0,382,691,0
1576,13142,0,297,676,0
1821,12816,0,163,824,0
1821,12545,0,297,543,0
1821,14571,0,331,983,0
1821,12220,0,479,886,0
1821,9695,0,36,913,0
1821,14560,0,222,639,0
1821,7864,0,28,77,0
1821,19087,0,354,995,0
1821,6660,0,234,758,0
1844,7524,0,163,1000,0
1844,4687,0,22,994,0
1844,7909,0,222,475,0
1844,10274,0,250,92,0
1844,6920,0,239,24,0
1844,12776,0,378,401,0
1844,5945,0,291,620,0
1844,18797,0,309,430,0
1867,3748,0,163,17,0
1867,14939,0,383,495,0
1867,6781,0,3,731,0
2026,2076,0,163,994,0
2026,1883,0,256,551,0
2026,15090,0,458,170,0
2026,10666,0,369,430,0
2076,8720,0,163,356,0
2076,6544,0,171,399,0
2076,1293,0,374,565,0
2076,1322,0,191,407,0
2076,19117,0,454,203,0
2076,7868,0,53,886,0
2076,8382,0,248,798,0
2076,14439,0,120,259,0
2076,8392,0,190,764,0
2076,8230,0,202,507,0
2617,17394,0,163,657,0
2617,17197,0,14,354,0
2617,750,0,436,240,0
2617,10290,0,393,948,0
2617,2153,0,400,549,0
2617,19115,0,225,190,0
2617,19555,0,70,994,0
2617,8270,0,327,554,0
3748,17191,0,163,180,0
3748,6453,0,5,627,0
3748,6179,0,355,214,0
3748,4699,0,421,175,0
3748,17327,0,34,318,0
3748,8749,0,165,765,0
3748,5565,0,62,142,0
3748,3175,0,304,422,0
3755,1576,0,163,179,0
3755,9277,0,175,164,0
3806,13010,0,163,921,0
3806,1001,0,140,722,0
3806,12923,0,311,615,0
3806,1829,0,176,359,0
3806,1353,0,208,833,0
3806,5036,0,67,901,0
3806,17933,0,48,161,0
3806,5495,0,355,256,0
3806,17870,0,235,996,0
3806,8035,0,174,963,0
3806,10495,0,170,363,0
3806,8022,0,99,536,0
3921,11750,0,163,699,0
3921,1442,0,155,347,0
4083,4613,0,163,791,0
4083,4309,0,228,728,0
4083,19912,0,397,441,50
4083,9127,0,49,595,0
4083,16168,0,39,509,0
4083,2195,0,171,706,0
4083,1442,0,199,569,0
4083,19009,0,342,207,0
4083,6231,0,80,781,0
4083,14292,0,351,318,0
4083,16276,0,171,552,0
4083,8579,0,422,457,0
4083,12347,0,147,974,0
4613,16981,0,163,166,0
4613,2461,0,189,213,0
4787,10140,0,163,595,0
4787,19854,0,36,422,0
4787,4492,0,368,567,0
4787,13255,0,273,207,0
4787,7782,0,67,800,0
4787,9313,0,409,734,0
4787,19167,0,348,807,0
4979,17458,0,163,8,0
4979,14110,0,477,661,0
4979,19665,0,349,856,0
4979,5969,0,75,81,0
4979,13777,0,143,969,0
4979,13560,0,26,846,0
4979,16097,0,213,952,0
4979,15360,0,42,154,0
4979,16387,0,219,663,0
4979,18945,0,408,303,0
4979,15418,0,132,616,0
4979,8455,0,477,852,0
4979,13728,0,11,875,0
5580,2617,0,163,550,0
5580,6354,0,342,38,0
5580,18498,0,411,185,0
5580,2710,0,392,920,0
5580,15309,0,152,958,0
5580,2898,0,258,35,0
5580,16315,0,452,273,0
5580,19021,0,415,535,0
5580,4046,0,144,377,0
6671,3806,0,163,999,0
6671,10498,0,297,969,0
6671,12608,0,351,947,0
7524,12755,0,163,664,0
7524,2240,0,448,163,0
7524,4872,0,96,42,0
7524,4886,0,458,523,0
7524,12750,0,312,604,0
7524,19914,0,155,272,0
7524,6740,0,199,538,0
7524,4350,0,479,632,0
7614,1549,0,163,858,0
7614,3774,0,194,639,0
7614,12651,0,78,692,0
7614,4630,0,84,507,0
7614,13995,0,454,488,0
7614,2229,0,101,198,0
7614,3939,0,207,59,0
7614,1218,0,496,486,0
7614,17433,0,493,888,0
7614,7058,0,93,54,9
7614,4303,0,241,912,0
8335,14133,0,163,324,0
8335,10888,0,366,585,0
8335,771,0,65,434,0
8335,16594,0,264,406,0
8335,15338,0,426,159,0
8335,9463,0,49,71,0
8335,12388,0,457,573,0
8720,17870,0,163,65,0
8720,5558,0,451,961,0
8720,9100,0,212,109,0
8720,6906,0,227,478,0
8720,7369,0,317,698,0
8720,7291,0,255,186,0
8720,7649,0,309,940,0
8720,9515,0,52,381,0
8720,12726,0,344,1000,0
8720,5166,0,71,248,0
9962,3755,0,163,348,0
9962,19798,0,163,231,0
9962,12180,0,377,255,0
9962,10992,0,183,327,0
9962,18388,0,11,42,0
9962,7593,0,70,857,0
9962,14675,0,13,278,0
9962,14524,0,73,86,0
9962,14559,0,26,90,26
10140,4979,0,163,96,0
10140,9050,0,34,962,0
10140,11441,0,101,960,0
10140,15111,0,382,253,0
10140,4460,0,222,121,0
10868,1844,0,163,1000,0
10868,14273,0,426,276,0
10868,6405,0,147,900,0
10868,12372,0,271,617,0
10868,13755,0,459,237,0
10868,13688,0,177,882,0
10868,14896,0,27,968,0
10868,17619,0,478,299,0
10868,12394,0,104,681,0
10868,7477,0,224,871,0
11537,10868,0,163,78,0
11537,6599,0,88,558,0
11537,13756,0,500,652,0
11750,4083,0,163,669,0
11750,10697,0,322,298,0
11750,11932,0,42,297,0
11750,5761,0,166,611,0
11750,12122,0,412,969,0
11750,7597,0,364,49,0
11750,3026,0,203,676,0
11899,4787,0,163,493,0
11899,9687,0,230,607,0
11899,6905,0,451,427,0
11899,12157,0,160,24,0
11899,7908,0,161,675,0
11899,4461,0,320,726,0
12073,5580,0,163,3,0
12073,13217,0,344,725,0
12073,6519,0,334,491,0
12073,5806,0,118,264,0
12073,3766,0,101,196,0
12073,13890,0,282,848,0
12073,6916,0,401,510,0
12073,11387,0,286,920,0
12073,18827,0,420,295,0
12237,7614,0,163,144,0
