tail,head,low,cap,cost,flow
1,331,0,200000,2515,286
1,325,0,200000,3737,0
1,300,0,200000,3231,0
1,278,0,200000,5830,0
1,266,0,200000,3012,0
1,399,0,200000,7388,0
2,249,0,200000,5428,0
2,357,0,200000,5461,0
2,332,0,200000,9833,0
2,329,0,200000,8672,0
2,252,0,200000,2267,0
2,335,0,200000,6226,0
2,283,0,200000,105,700
2,305,0,200000,9465,0
2,318,0,200000,8013,0
2,383,0,200000,7574,0
2,237,0,200000,4419,0
2,360,0,200000,8439,0
2,327,0,200000,3913,0
2,317,0,200000,1178,0
2,316,0,200000,7345,0
2,350,0,200000,2235,0
2,397,0,200000,3744,0
2,373,0,200000,6059,0
2,228,0,200000,9253,0
2,251,0,200000,8232,0
2,226,0,200000,8814,0
2,319,0,200000,1118,0
2,254,0,200000,6098,0
2,202,0,200000,6215,0
2,279,0,200000,2849,0
2,343,0,200000,8566,0
2,310,0,200000,9007,0
2,328,0,200000,5179,0
2,277,0,200000,1271,0
2,307,0,200000,4668,0
2,312,0,200000,9239,0
2,346,0,200000,30,0
2,306,0,200000,6110,0
2,330,0,200000,6116,0
2,340,0,200000,4863,0
2,247,0,200000,9993,0
2,362,0,200000,8757,0
2,381,0,200000,2005,0
2,396,0,200000,1047,0
2,367,0,200000,6741,0
2,262,0,200000,7422,0
2,276,0,200000,1784,0
2,234,0,200000,2266,0
2,366,0,200000,981,969
2,294,0,200000,2551,0
2,250,0,200000,8750,0
2,399,0,200000,7669,0
2,331,0,200000,8240,0
2,352,0,200000,7510,0
2,201,0,200000,2238,0
2,209,0,200000,8285,0
2,297,0,200000,4762,0
3,368,0,200000,2533,0
3,375,0,200000,212,0
3,293,0,200000,5478,0
3,254,0,200000,9450,0
3,344,0,200000,643,0
3,299,0,200000,8033,0
3,374,0,200000,2747,0
3,231,0,200000,6434,0
3,354,0,200000,5810,0
3,268,0,200000,9844,0
3,292,0,200000,777,0
3,355,0,200000,1229,0
3,348,0,200000,8416,0
3,397,0,200000,7034,0
3,265,0,200000,378,0
3,230,0,200000,6040,0
3,352,0,200000,9191,0
3,208,0,200000,8813,0
3,281,0,200000,4844,0
3,283,0,200000,8000,0
3,235,0,200000,3538,0
3,212,0,200000,8,0
3,362,0,200000,4877,0
3,222,0,200000,683,0
3,357,0,200000,9692,0
3,347,0,200000,5685,0
3,346,0,200000,9779,0
3,342,0,200000,9661,0
3,272,0,200000,2217,0
3,243,0,200000,3628,0
3,335,0,200000,8167,0
3,300,0,200000,759,0
3,329,0,200000,4301,0
3,398,0,200000,4544,0
3,297,0,200000,941,0
3,327,0,200000,8334,0
3,391,0,200000,4588,0
3,236,0,200000,201,0
3,363,0,200000,1080,0
3,290,0,200000,8985,0
3,306,0,200000,5560,0
3,313,0,200000,299,0
3,316,0,200000,5456,0
3,296,0,200000,6838,0
3,315,0,200000,9122,0
3,218,0,200000,7135,0
3,248,0,200000,7479,0
3,369,0,200000,2545,0
3,318,0,200000,7042,0
3,294,0,200000,9682,0
3,360,0,200000,3034,0
3,301,0,200000,7033,0
3,220,0,200000,8586,0
3,385,0,200000,9284,0
3,372,0,200000,5762,0
3,377,0,200000,1004,0
3,383,0,200000,8476,0
3,310,0,200000,4350,0
3,332,0,200000,6150,0
3,202,0,200000,4248,0
3,214,0,200000,2561,0
3,288,0,200000,2299,0
3,388,0,200000,8888,0
3,339,0,200000,3929,0
3,311,0,200000,6494,0
3,210,0,200000,6045,0
3,263,0,200000,5090,0
3,232,0,200000,3181,0
3,358,0,200000,854,0
3,321,0,200000,3211,0
3,224,0,200000,1616,0
3,326,0,200000,5574,0
3,253,0,200000,201,1513
3,246,0,200000,2262,0
3,227,0,200000,8627,0
3,314,0,200000,8617,0
3,257,0,200000,1283,0
3,393,0,200000,7004,0
3,307,0,200000,5006,0
3,247,0,200000,1207,0
3,337,0,200000,5381,0
3,394,0,200000,24,0
3,289,0,200000,1455,0
3,323,0,200000,7746,0
3,244,0,200000,1668,0
3,250,0,200000,8480,0
3,221,0,200000,2274,0
3,303,0,200000,6446,0
3,270,0,200000,2279,0
3,378,0,200000,8379,0
3,312,0,200000,7227,0
3,271,0,200000,3192,0
3,274,0,200000,4355,0
3,331,0,200000,6889,0
3,341,0,200000,2243,0
3,226,0,200000,2410,0
3,384,0,200000,871,0
3,322,0,200000,6416,0
3,386,0,200000,1100,0
3,278,0,200000,5580,0
3,206,0,200000,2678,0
3,260,0,200000,3998,0
3,356,0,200000,1783,0
3,280,0,200000,8486,0
3,240,0,200000,170,0
3,324,0,200000,4220,0
3,291,0,200000,5591,0
3,359,0,200000,4889,0
3,261,0,200000,6813,0
3,390,0,200000,4114,0
3,382,0,200000,9833,0
3,317,0,200000,838,0
3,295,0,200000,3073,0
3,325,0,200000,8222,0
3,266,0,200000,6825,0
3,207,0,200000,3958,0
3,201,0,200000,650,0
3,334,0,200000,7999,0
3,203,0,200000,4601,0
3,381,0,200000,7895,0
3,338,0,200000,7195,0
3,349,0,200000,4077,0
3,209,0,200000,4440,0
3,239,0,200000,9468,0
3,215,0,200000,9385,0
3,395,0,200000,9727,0
3,343,0,200000,2667,0
3,279,0,200000,592,0
3,233,0,200000,551,0
3,216,0,200000,8639,0
3,205,0,200000,3212,0
3,204,0,200000,7720,0
3,336,0,200000,8932,0
3,371,0,200000,6457,0
3,219,0,200000,6743,0
3,353,0,200000,3525,0
3,304,0,200000,8301,0
3,373,0,200000,590,0
3,262,0,200000,9423,0
3,351,0,200000,9156,0
3,380,0,200000,4543,0
3,308,0,200000,6053,0
3,211,0,200000,9565,0
3,320,0,200000,8244,0
3,370,0,200000,1318,0
3,309,0,200000,2498,0
3,249,0,200000,9796,0
3,333,0,200000,4925,0
3,213,0,200000,2433,0
3,228,0,200000,177,0
3,345,0,200000,8673,0
3,259,0,200000,9534,0
3,302,0,200000,3335,0
3,284,0,200000,6381,0
3,252,0,200000,585,0
3,340,0,200000,5076,0
3,269,0,200000,9866,0
3,251,0,200000,7354,0
3,376,0,200000,1801,0
3,287,0,200000,6457,0
3,286,0,200000,8519,0
3,256,0,200000,8843,0
3,223,0,200000,8660,0
3,364,0,200000,1549,0
3,229,0,200000,6629,0
3,387,0,200000,7165,0
3,282,0,200000,5440,0
3,305,0,200000,5031,0
3,399,0,200000,2905,0
4,337,0,200000,3259,0
4,354,0,200000,7410,0
4,210,0,200000,1649,0
4,289,0,200000,1035,126
4,338,0,200000,535,58
4,395,0,200000,3407,0
4,290,0,200000,1094,0
4,226,0,200000,675,0
4,392,0,200000,7797,0
4,215,0,200000,8468,0
4,235,0,200000,2557,0
4,374,0,200000,853,0
4,329,0,200000,2196,0
4,269,0,200000,4535,0
4,221,0,200000,9807,0
4,264,0,200000,9182,0
4,316,0,200000,680,0
4,233,0,200000,9667,0
4,396,0,200000,1756,0
4,361,0,200000,736,0
4,363,0,200000,3870,0
4,266,0,200000,3545,0
4,237,0,200000,5194,0
4,353,0,200000,354,11
4,205,0,200000,4392,0
4,256,0,200000,9561,0
5,247,0,200000,535,0
5,297,0,200000,7895,0
5,234,0,200000,2794,0
5,206,0,200000,5477,0
5,359,0,200000,5925,0
5,397,0,200000,1852,0
5,350,0,200000,745,0
5,259,0,200000,396,0
5,255,0,200000,2588,0
5,261,0,200000,3603,0
5,339,0,200000,3745,0
5,227,0,200000,7871,0
5,271,0,200000,2414,0
5,238,0,200000,3887,0
