tail,head,low,cap,cost,flow
1,671,0,200000,5900,0
1,629,0,200000,2182,0
1,993,0,200000,9423,0
1,864,0,200000,9156,0
1,901,0,200000,4543,0
1,910,0,200000,6053,0
1,929,0,200000,9565,0
1,687,0,200000,8244,0
1,833,0,200000,1318,0
1,752,0,200000,2498,0
1,991,0,200000,9796,0
1,871,0,200000,4925,0
1,504,0,200000,2433,0
1,987,0,200000,177,363
1,829,0,200000,8673,0
1,851,0,200000,9534,0
1,544,0,200000,3335,0
1,511,0,200000,6381,0
1,811,0,200000,585,0
1,586,0,200000,5076,0
1,548,0,200000,9866,0
1,926,0,200000,7354,0
1,988,0,200000,1801,0
1,563,0,200000,6457,0
1,867,0,200000,8519,0
1,624,0,200000,8843,0
1,600,0,200000,8660,0
1,950,0,200000,1549,0
1,831,0,200000,6629,0
1,672,0,200000,7165,0
1,692,0,200000,5440,0
1,818,0,200000,5031,0
2,536,0,200000,5733,0
2,963,0,200000,3259,0
2,722,0,200000,2498,0
2,828,0,200000,1649,0
2,925,0,200000,1035,0
2,688,0,200000,535,0
2,788,0,200000,3407,0
2,830,0,200000,1094,0
2,763,0,200000,675,0
2,753,0,200000,7797,0
2,656,0,200000,8468,0
2,741,0,200000,2557,0
2,952,0,200000,853,0
2,521,0,200000,2196,0
2,816,0,200000,4535,0
2,685,0,200000,9807,0
2,823,0,200000,9182,0
2,882,0,200000,680,0
2,530,0,200000,9667,0
2,515,0,200000,1756,0
2,894,0,200000,736,0
2,682,0,200000,3870,0
2,798,0,200000,3545,0
2,839,0,200000,5194,0
2,637,0,200000,354,0
2,770,0,200000,4392,0
2,628,0,200000,9561,0
2,615,0,200000,549,0
2,860,0,200000,7645,0
2,603,0,200000,6435,0
2,764,0,200000,4720,0
2,754,0,200000,3814,0
2,550,0,200000,2794,0
2,538,0,200000,5477,0
2,765,0,200000,5925,0
2,554,0,200000,1852,0
2,585,0,200000,745,0
2,989,0,200000,396,0
2,613,0,200000,2588,0
2,942,0,200000,3603,0
2,731,0,200000,3745,0
2,514,0,200000,7871,0
2,508,0,200000,2414,0
2,897,0,200000,3887,0
2,697,0,200000,8762,0
