tail,head,low,cap,cost,flow
1,507,0,200000,3211,0
1,484,0,200000,1616,0
1,723,0,200000,4912,0
1,727,0,200000,9351,0
1,500,0,200000,5018,0
1,409,0,200000,6210,0
1,464,0,200000,1858,0
1,724,0,200000,2148,0
1,566,0,200000,4424,0
1,714,0,200000,8310,0
1,635,0,200000,7491,0
1,612,0,200000,3439,0
1,666,0,200000,7269,0
1,515,0,200000,150,54
1,468,0,200000,8713,0
1,641,0,200000,3970,0
1,490,0,200000,9146,0
1,417,0,200000,5181,0
1,785,0,200000,2854,0
1,787,0,200000,2177,0
1,611,0,200000,5688,0
1,529,0,200000,7526,0
1,452,0,200000,2712,0
1,699,0,200000,552,0
1,687,0,200000,9060,0
1,429,0,200000,248,232
1,511,0,200000,5144,0
1,791,0,200000,3864,0
1,697,0,200000,6005,0
1,732,0,200000,4245,0
1,766,0,200000,8330,0
1,796,0,200000,7421,0
1,493,0,200000,142,0
1,479,0,200000,3420,0
1,463,0,200000,6522,0
1,775,0,200000,5961,0
1,431,0,200000,5736,0
1,634,0,200000,6672,0
1,414,0,200000,8484,0
1,650,0,200000,1326,0
1,462,0,200000,523,0
1,599,0,200000,7262,0
1,753,0,200000,8173,0
1,750,0,200000,2495,0
1,423,0,200000,4604,0
1,765,0,200000,2949,0
1,401,0,200000,9903,0
1,481,0,200000,8139,0
1,447,0,200000,7591,0
1,786,0,200000,5914,0
1,573,0,200000,5669,0
1,744,0,200000,3590,0
1,604,0,200000,8891,0
1,782,0,200000,233,0
1,437,0,200000,1580,0
1,557,0,200000,8646,0
1,669,0,200000,8767,0
1,763,0,200000,9266,0
1,773,0,200000,9129,0
1,520,0,200000,6915,0
1,584,0,200000,5789,0
1,562,0,200000,1965,0
1,454,0,200000,7619,0
1,777,0,200000,6171,0
1,506,0,200000,2529,0
1,588,0,200000,5969,0
1,572,0,200000,9793,0
1,698,0,200000,6016,0
1,597,0,200000,1860,0
1,774,0,200000,9386,0
1,719,0,200000,2673,0
1,548,0,200000,2918,0
1,486,0,200000,7903,0
1,674,0,200000,7213,0
1,715,0,200000,4253,0
1,496,0,200000,8909,0
1,564,0,200000,6735,0
1,494,0,200000,9549,0
1,625,0,200000,7045,0
1,659,0,200000,2554,0
1,654,0,200000,4064,0
1,718,0,200000,5104,0
1,671,0,200000,4292,0
1,583,0,200000,1842,0
1,554,0,200000,7362,0
1,655,0,200000,7603,0
1,533,0,200000,6257,0
2,614,0,200000,6457,0
2,420,0,200000,8519,0
2,515,0,200000,7750,0
2,580,0,200000,4963,0
2,698,0,200000,3733,0
2,764,0,200000,932,0
2,689,0,200000,9891,0
2,408,0,200000,2035,0
2,693,0,200000,3536,0
2,503,0,200000,3537,0
2,533,0,200000,3991,0
2,639,0,200000,3108,0
2,569,0,200000,7287,0
2,600,0,200000,8800,0
2,675,0,200000,6,0
2,613,0,200000,2172,0
2,510,0,200000,6305,0
2,789,0,200000,6420,0
2,476,0,200000,9177,0
2,746,0,200000,2425,0
2,419,0,200000,7990,0
2,522,0,200000,2564,0
2,769,0,200000,2509,0
2,541,0,200000,4673,0
2,784,0,200000,6121,0
2,786,0,200000,8447,0
2,692,0,200000,6134,0
2,745,0,200000,8659,0
2,584,0,200000,6884,0
2,771,0,200000,1567,0
2,763,0,200000,8015,0
2,432,0,200000,4746,0
2,654,0,200000,8069,0
2,566,0,200000,1385,0
2,682,0,200000,9557,0
2,738,0,200000,633,0
2,454,0,200000,2255,0
2,460,0,200000,850,0
2,647,0,200000,4047,0
2,444,0,200000,1551,0
2,630,0,200000,5449,0
2,582,0,200000,103,0
2,517,0,200000,4043,0
2,679,0,200000,8749,0
2,628,0,200000,4714,0
2,559,0,200000,4855,0
2,739,0,200000,9136,0
2,555,0,200000,9771,0
2,619,0,200000,8472,0
2,713,0,200000,299,0
2,524,0,200000,1446,0
2,472,0,200000,4952,0
2,665,0,200000,4478,0
2,681,0,200000,5954,0
2,762,0,200000,279,0
2,413,0,200000,6788,0
2,531,0,200000,578,595
2,509,0,200000,2459,0
2,506,0,200000,3437,0
2,579,0,200000,9595,0
2,556,0,200000,1333,0
2,457,0,200000,2642,0
2,609,0,200000,9111,0
2,748,0,200000,6797,0
2,636,0,200000,2513,0
2,429,0,200000,7332,0
2,631,0,200000,3842,0
2,756,0,200000,473,0
2,499,0,200000,8075,0
2,551,0,200000,924,0
2,594,0,200000,4585,0
2,788,0,200000,9616,0
2,404,0,200000,2078,0
2,405,0,200000,79,74
2,606,0,200000,2130,0
2,673,0,200000,4907,0
2,433,0,200000,8288,0
2,568,0,200000,3806,0
3,710,0,200000,2658,0
3,479,0,200000,3666,0
3,703,0,200000,9911,0
3,552,0,200000,3948,0
3,569,0,200000,9522,0
3,774,0,200000,5662,0
3,621,0,200000,6135,0
3,787,0,200000,5329,0
3,769,0,200000,8364,0
3,557,0,200000,6544,0
3,437,0,200000,283,9
3,418,0,200000,8369,0
3,578,0,200000,3491,0
3,571,0,200000,6481,0
3,423,0,200000,946,0
3,623,0,200000,9861,0
3,761,0,200000,4976,0
3,602,0,200000,5071,0
3,634,0,200000,5611,0
3,589,0,200000,7122,0
3,724,0,200000,3037,0
3,771,0,200000,9758,0
3,628,0,200000,3594,0
3,730,0,200000,1261,0
3,655,0,200000,2514,0
3,792,0,200000,2271,0
3,514,0,200000,7316,0
3,770,0,200000,6092,0
3,450,0,200000,7868,0
3,587,0,200000,8309,0
3,419,0,200000,5131,0
3,606,0,200000,1045,0
3,491,0,200000,845,0
3,595,0,200000,5820,0
3,706,0,200000,6085,0
3,401,0,200000,7898,0
3,470,0,200000,8265,0
3,529,0,200000,6460,0
3,540,0,200000,5099,0
3,597,0,200000,8779,0
3,600,0,200000,62,312
3,582,0,200000,8929,0
3,604,0,200000,3220,0
3,789,0,200000,5562,0
3,561,0,200000,5705,0
3,425,0,200000,830,0
3,447,0,200000,5730,0
3,735,0,200000,7717,0
3,684,0,200000,4126,0
3,643,0,200000,3714,0
3,596,0,200000,225,52
3,729,0,200000,3369,0
3,576,0,200000,3660,0
3,791,0,200000,2367,0
3,760,0,200000,2469,0
3,481,0,200000,9779,0
3,580,0,200000,1489,0
3,402,0,200000,9672,0
3,698,0,200000,4600,0
3,416,0,200000,3328,0
3,406,0,200000,5374,0
3,492,0,200000,7902,0
4,711,0,200000,8217,0
4,600,0,200000,5372,0
4,695,0,200000,7505,0
4,701,0,200000,9585,0
4,618,0,200000,8457,0
4,557,0,200000,120,0
4,628,0,200000,6338,0
4,474,0,200000,1884,0
4,452,0,200000,6991,0
4,749,0,200000,4564,0
4,560,0,200000,2539,0
4,647,0,200000,7896,0
4,426,0,200000,3690,0
4,555,0,200000,8270,0
4,473,0,200000,2276,0
4,714,0,200000,2689,0
4,755,0,200000,1825,0
4,722,0,200000,6986,0
4,424,0,200000,2235,0
4,692,0,200000,2706,0
