# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000      107.031     1345.297
       1.001       99.900      126.250     1365.309
       2.003      100.800      126.785     1365.309
       3.004       99.800      126.895     1365.438
       4.006       99.800      127.047     1365.438
       5.007       99.900      127.098     1365.438
       6.009       99.800      127.188     1365.438
       7.010       99.900      127.195     1365.438
       8.011      100.900      127.207     1365.438
       9.013       99.900      127.207     1365.438
      10.013       98.900      127.340     1365.566
      11.015       99.800      127.590     1365.828
      12.016      100.900      127.594     1365.828
      13.018       99.900      127.602     1365.828
      14.019       99.800      127.641     1365.828
      15.020       99.900      127.648     1365.828
      16.021       99.900      127.648     1365.828
      17.022       99.900      127.652     1365.828
      18.024      100.800      127.660     1365.828
      19.024       98.900      127.695     1365.957
      20.026      100.800      127.695     1365.957
      21.027       99.900      127.695     1365.957
      22.029       99.800      127.695     1365.957
      23.030       99.800      127.695     1365.957
      24.032       99.800      127.695     1365.957
      25.033       99.900      127.695     1365.957
      26.035       99.800      127.695     1365.957
      27.036      100.900      127.695     1365.957
      28.037       99.800      127.695     1365.957
      29.039       98.800      127.695     1365.957
      30.041      100.800      127.695     1365.957
      31.042       99.800      127.695     1365.957
      32.044       99.800      127.695     1365.957
      33.045      100.800      127.695     1365.957
      34.046       98.900      127.695     1365.957
      35.047       99.900      127.695     1365.957
      36.048      100.900      127.695     1365.957
      37.050       99.800      127.695     1365.957
      38.051       99.800      127.695     1365.957
      39.053       99.800      127.699     1365.957
      40.054       99.900      127.699     1365.957
      41.056       99.800      127.699     1365.957
      42.057       99.800      127.699     1365.957
      43.059      100.800      127.699     1365.957
      44.060       98.900      127.699     1365.957
      45.062      100.800      127.699     1365.957
      46.063       99.800      127.699     1365.957
      47.064       99.900      127.699     1365.957
      48.066       99.900      127.699     1365.957
      49.067      100.800      127.699     1365.957
      50.068       99.900      127.699     1365.957
      51.070       98.900      127.707     1365.957
      52.071       99.800      127.707     1365.957
      53.072      100.900      127.707     1365.957
      54.073       99.900      127.707     1365.957
      55.075      100.800      127.707     1365.957
      56.076       98.800      127.707     1365.957
      57.077       99.900      127.707     1365.957
      58.079      100.800      127.707     1365.957
      59.080       98.800      127.707     1365.957
      60.082      100.800      127.707     1365.957
      61.083       99.900      127.707     1365.957
      62.084       99.900      127.707     1365.957
      63.085      100.900      127.707     1365.957
      64.087       98.800      127.707     1365.957
      65.088      100.900      127.707     1365.957
      66.089       99.900      127.707     1365.957
      67.091       99.800      127.707     1365.957
      68.093       99.900      127.707     1365.957
      69.094       99.800      127.707     1365.957
      70.096       99.800      127.707     1365.957
      71.096       99.900      127.707     1365.957
      72.098       99.900      127.707     1365.957
      73.099      100.800      127.707     1365.957
      74.100       99.900      127.707     1365.957
      75.101       99.900      127.707     1365.957
      76.102       99.900      127.707     1365.957
      77.103       99.900      127.707     1365.957
      78.105       99.800      127.707     1365.957
      79.107       99.800      127.707     1365.957
      80.108      100.800      127.707     1365.957
      81.109       98.900      127.707     1365.957
      82.110      100.900      127.707     1365.957
      83.111       99.900      127.707     1365.957
      84.112       99.900      127.707     1365.957
      85.113       99.900      127.707     1365.957
      86.114       99.900      127.707     1365.957
      87.115       99.900      127.707     1365.957
      88.117      100.800      127.707     1365.957
      89.118       98.900      127.707     1365.957
      90.119      100.900      127.707     1365.957
      91.120       98.900      127.707     1365.957
      92.122      100.900      127.707     1365.957
      93.123       99.800      127.707     1365.957
      94.124       99.900      127.707     1365.957
      95.125       99.800      127.707     1365.957
      96.126      100.900      127.707     1365.957
      97.128       98.800      127.707     1365.957
      98.130       99.800      127.707     1365.957
      99.131       99.800      127.707     1365.957
     100.133      100.800      127.707     1365.957
     101.135       99.800      127.707     1365.957
     102.136       99.800      127.707     1365.957
     103.138      100.800      127.707     1365.957
     104.139       98.800      127.707     1365.957
     105.141      100.800      127.707     1365.957
     106.142       98.900      127.707     1365.957
     107.143      100.900      127.707     1365.957
     108.144       99.900      127.707     1365.957
     109.146       99.800      127.707     1365.957
     110.147       99.900      127.707     1365.957
     111.149       99.800      127.707     1365.957
     112.149       99.900      127.707     1365.957
     113.150       99.900      127.707     1365.957
     114.151      100.900      127.707     1365.957
     115.152       98.900      127.707     1365.957
     116.153      100.900      127.707     1365.957
     117.155       99.800      127.707     1365.957
     118.156       99.900      127.707     1365.957
     119.157       99.900      127.707     1365.957
     120.158       99.900      127.707     1365.957
     121.159       99.900      127.707     1365.957
     122.160       99.900      127.707     1365.957
     123.161       99.900      127.707     1365.957
     124.162      100.900      127.707     1365.957
     125.164       99.800      127.707     1365.957
     126.165       99.800      127.707     1365.957
     127.167       99.900      127.707     1365.957
     128.167       99.900      127.707     1365.957
     129.168       99.900      127.707     1365.957
     130.169       99.900      127.707     1365.957
     131.171       99.900      127.707     1365.957
     132.172      100.800      127.707     1365.957
     133.174       98.900      127.707     1365.957
     134.175      100.800      127.707     1365.957
     135.177       98.900      127.707     1365.957
     136.178      100.800      127.707     1365.957
     137.180      100.900      127.707     1365.957
     138.181       98.800      127.707     1365.957
     139.182      100.900      127.707     1365.957
     140.183       98.900      127.707     1365.957
     141.185       99.900      127.707     1365.957
     142.186       99.800      127.723     1365.957
     143.187      100.900      127.723     1365.957
     144.189       99.800      127.723     1365.957
     145.190       99.800      127.723     1365.957
     146.191      100.900      127.723     1365.957
     147.192       98.900      127.723     1365.957
     148.194       99.900      127.723     1365.957
     149.195      100.800      127.723     1365.957
     150.197       99.800      127.723     1365.957
     151.199       98.800      127.723     1365.957
     152.200      100.900      127.723     1365.957
     153.200       99.900      127.723     1365.957
     154.202      100.900      127.723     1365.957
     155.202       98.900      127.723     1365.957
     156.203       99.900      127.723     1365.957
     157.204       99.900      127.723     1365.957
     158.205       99.900      127.723     1365.957
     159.206      100.900      127.723     1365.957
     160.208       99.800      127.723     1365.957
     161.209       99.800      127.723     1365.957
     162.210       98.900      127.723     1365.957
     163.212      100.800      127.723     1365.957
     164.213       99.900      127.723     1365.957
     165.215       99.900      127.723     1365.957
     166.216      100.800      127.723     1365.957
     167.218       99.900      127.723     1365.957
     168.219       99.900      127.723     1365.957
     169.220       99.900      127.723     1365.957
     170.222       99.900      127.723     1365.957
     171.223       99.900      127.723     1365.957
     172.225       99.900      127.723     1365.957
     173.226       99.900      127.723     1365.957
     174.228       99.800      127.723     1365.957
     175.229      100.800      127.723     1365.957
     176.230       99.900      127.723     1365.957
     177.231       99.900      127.723     1365.957
     178.233       98.900      127.723     1365.957
     179.234      100.800      127.723     1365.957
     180.236       99.800      127.723     1365.957
     181.238       99.800      127.723     1365.957
     182.239       99.800      127.723     1365.957
     183.241      100.800      127.723     1365.957
     184.242       99.800      127.723     1365.957
     185.244       99.800      127.723     1365.957
     186.246       99.800      127.723     1365.957
     187.247       99.800      127.723     1365.957
     188.249       99.800      127.723     1365.957
     189.251       99.800      127.723     1365.957
     190.252       99.900      127.723     1365.957
     191.254       99.800      127.723     1365.957
     192.255      100.800      127.723     1365.957
     193.257       99.800      127.723     1365.957
     194.257       99.900      127.723     1365.957
     195.259       99.800      127.723     1365.957
     196.261       99.800      127.723     1365.957
     197.262      100.800      127.730     1365.957
     198.264       99.800      127.730     1365.957
     199.265       99.800      127.730     1365.957
     200.266       99.900      127.730     1365.957
     201.268       99.800      127.730     1365.957
     202.269       99.800      127.730     1365.957
     203.271      100.900      127.730     1365.957
     204.272       99.800      127.730     1365.957
     205.274       99.800      127.730     1365.957
     206.274       99.900      127.730     1365.957
     207.275       99.900      127.730     1365.957
     208.277       99.800      127.730     1365.957
     209.278      100.800      127.730     1365.957
     210.280       98.800      127.730     1365.957
     211.282      100.800      127.730     1365.957
     212.283       99.800      127.730     1365.957
     213.285       99.800      127.730     1365.957
     214.286       99.900      127.730     1365.957
     215.288       99.800      127.730     1365.957
     216.289       99.800      127.730     1365.957
     217.291       99.900      127.730     1365.957
     218.292      100.800      127.730     1365.957
     219.294       98.800      127.730     1365.957
     220.295      100.800      127.730     1365.957
     221.297       99.800      127.730     1365.957
     222.298       99.900      127.730     1365.957
     223.300      100.800      127.730     1365.957
     224.301       99.800      127.730     1365.957
     225.303       99.900      127.730     1365.957
     226.304       99.800      127.730     1365.957
     227.305       99.900      127.730     1365.957
     228.306       98.900      127.730     1365.957
     229.307      100.900      127.730     1365.957
     230.308       99.900      127.730     1365.957
     231.310       99.800      127.734     1365.957
     232.311       99.900      127.734     1365.957
     233.312       99.900      127.734     1365.957
     234.314      100.800      127.734     1365.957
     235.315       99.800      127.734     1365.957
     236.317       99.800      127.734     1365.957
     237.318       99.900      127.734     1365.957
     238.319       99.800      127.734     1365.957
     239.320       99.900      127.734     1365.957
     240.321       99.900      127.734     1365.957
     241.323       99.800      127.734     1365.957
     242.324       99.900      127.738     1365.957
     243.325       99.900      127.738     1365.957
     244.326       99.900      127.738     1365.957
     245.327      100.900      127.738     1365.957
     246.329       99.800      127.738     1365.957
     247.330       99.800      127.738     1365.957
     248.332       99.900      127.738     1365.957
     249.333       99.900      127.738     1365.957
     250.335      100.800      127.738     1365.957
     251.336       99.900      127.738     1365.957
     252.337       99.900      127.738     1365.957
     253.338       98.900      127.738     1365.957
     254.340      100.900      127.738     1365.957
     255.340       99.900      127.738     1365.957
     256.341      100.900      127.738     1365.957
     257.343       99.900      127.738     1365.957
     258.343       98.900      127.738     1365.957
     259.345       99.800      127.738     1365.957
     260.346      100.900      127.738     1365.957
     261.347       99.900      127.738     1365.957
     262.348       99.900      127.738     1365.957
     263.349       99.900      127.738     1365.957
     264.350       99.900      127.738     1365.957
     265.351       99.900      127.738     1365.957
     266.352      100.900      127.738     1365.957
     267.352       98.900      127.738     1365.957
     268.354       99.800      127.738     1365.957
     269.355       99.800      127.738     1365.957
     270.357      100.800      127.738     1365.957
     271.358       99.900      127.738     1365.957
     272.360       99.900      127.738     1365.957
     273.361       99.900      127.738     1365.957
     274.363       99.900      127.738     1365.957
     275.363       99.900      127.738     1365.957
     276.365       99.900      127.738     1365.957
     277.366       99.800      127.738     1365.957
     278.367      100.900      127.738     1365.957
     279.369       99.900      127.738     1365.957
     280.369       98.900      127.738     1365.957
     281.370       99.900      127.738     1365.957
     282.371      100.900      127.738     1365.957
     283.372       99.900      127.738     1365.957
     284.374       99.800      127.738     1365.957
     285.375       99.900      127.738     1365.957
     286.377      100.900      127.738     1365.957
     287.378       99.900      127.738     1365.957
     288.379       99.900      127.738     1365.957
     289.380       99.900      127.738     1365.957
     290.381       99.900      127.738     1365.957
     291.382       99.900      127.738     1365.957
     292.384       99.900      127.738     1365.957
     293.385       99.900      127.738     1365.957
     294.386       99.900      127.738     1365.957
     295.388       99.900      127.738     1365.957
     296.388       99.900      127.738     1365.957
     297.390       99.900      127.738     1365.957
     298.390      100.900      127.738     1365.957
     299.391       99.900      127.738     1365.957
     300.393       99.900      127.738     1365.957
     301.394       99.900      127.738     1365.957
     302.396       99.900      127.738     1365.957
     303.397       99.900      127.738     1365.957
     304.398      100.900      127.738     1365.957
     305.400       99.900      127.738     1365.957
     306.400       99.900      127.738     1365.957
     307.402       99.800      127.738     1365.957
     308.404       99.800      127.738     1365.957
     309.405       99.900      127.738     1365.957
     310.406       99.900      127.738     1365.957
     311.407       99.900      127.738     1365.957
     312.409       99.900      127.738     1365.957
     313.409       99.900      127.738     1365.957
     314.411      100.900      127.738     1365.957
     315.412       99.900      127.738     1365.957
     316.413       99.900      127.738     1365.957
     317.415       99.900      127.738     1365.957
     318.415       99.900      127.738     1365.957
     319.416       99.900      127.738     1365.957
     320.417       99.900      127.738     1365.957
     321.418       99.900      127.738     1365.957
     322.419      100.900      127.738     1365.957
     323.421       99.900      127.738     1365.957
     324.421       99.900      127.738     1365.957
     325.423       99.900      127.738     1365.957
     326.424       99.900      127.738     1365.957
     327.426      100.900      127.738     1365.957
     328.427       99.900      127.738     1365.957
     329.428       99.900      127.738     1365.957
     330.430       99.900      127.738     1365.957
     331.431       99.900      127.738     1365.957
     332.433       99.900      127.738     1365.957
     333.433       99.900      127.738     1365.957
     334.434       99.900      127.738     1365.957
     335.436       99.900      127.738     1365.957
     336.437       99.900      127.738     1365.957
     337.438       99.900      127.738     1365.957
     338.440       99.900      127.738     1365.957
     339.441       99.800      127.738     1365.957
     340.443      100.800      127.738     1365.957
     341.443       99.900      127.738     1365.957
     342.445       99.900      127.738     1365.957
     343.446       99.800      127.738     1365.957
     344.448       99.900      127.738     1365.957
     345.448       99.900      127.742     1365.957
     346.449       99.900      127.742     1365.957
     347.450       99.900      127.742     1365.957
     348.451       99.900      127.742     1365.957
     349.452      100.900      127.742     1365.957
     350.453       99.900      127.742     1365.957
     351.454       99.900      127.742     1365.957
     352.456       99.900      127.742     1365.957
     353.457       99.800      127.742     1365.957
     354.459       99.800      127.742     1365.957
     355.460       99.800      127.742     1365.957
     356.462      100.800      127.746     1365.957
     357.463       99.900      127.746     1365.957
     358.464       99.900      127.746     1365.957
     359.466       99.800      127.746     1365.957
     360.467       99.900      127.746     1365.957
     361.469       99.900      127.746     1365.957
     362.470      100.900      127.746     1365.957
     363.471       99.900      127.746     1365.957
     364.471       99.900      127.746     1365.957
     365.472       99.900      127.746     1365.957
     366.473       99.900      127.746     1365.957
     367.474       99.900      127.746     1365.957
     368.476       99.900      127.746     1365.957
     369.477       99.800      127.746     1365.957
     370.479       99.900      127.746     1365.957
     371.479       99.900      127.746     1365.957
     372.481      100.800      127.746     1365.957
     373.481       99.900      127.746     1365.957
     374.483       99.900      127.746     1365.957
     375.483       99.900      127.746     1365.957
     376.485       98.800      127.746     1365.957
     377.486      100.800      127.746     1365.957
     378.487       99.900      127.746     1365.957
     379.489      100.900      127.746     1365.957
     380.489       99.900      127.746     1365.957
     381.490       99.900      127.746     1365.957
     382.491       99.900      127.746     1365.957
     383.493       99.800      127.746     1365.957
     384.494       99.800      127.746     1365.957
     385.495       99.900      127.746     1365.957
     386.497       99.800      127.746     1365.957
     387.498       99.800      127.746     1365.957
     388.499       99.900      127.746     1365.957
     389.501       99.800      127.746     1365.957
     390.502       99.900      127.746     1365.957
     391.504       99.900      127.746     1365.957
     392.505      100.900      127.746     1365.957
     393.507       99.900      127.746     1365.957
     394.508       99.900      127.746     1365.957
     395.509       99.900      127.746     1365.957
     396.511       99.900      127.746     1365.957
     397.512      100.900      127.746     1365.957
     398.514       99.900      127.746     1365.957
     399.515       98.900      127.746     1365.957
     400.516      100.900      127.746     1365.957
     401.518       99.900      127.746     1365.957
     402.518       99.900      127.746     1365.957
     403.520       99.800      127.746     1365.957
     404.521      100.900      127.746     1365.957
     405.522       99.900      127.746     1365.957
     406.524       99.900      127.746     1365.957
     407.525       98.900      127.746     1365.957
     408.526       99.900      127.750     1365.957
     409.527      100.800      127.750     1365.957
     410.528       99.900      127.750     1365.957
     411.530       99.800      127.750     1365.957
     412.531       99.900      127.750     1365.957
     413.532       99.900      127.766     1365.957
     414.534      100.800      127.766     1365.957
     415.535       99.800      127.766     1365.957
     416.537       99.900      127.766     1365.957
     417.538       99.900      127.766     1365.957
     418.540       99.900      127.766     1365.957
     419.541      100.900      127.766     1365.957
     420.543       99.900      127.766     1365.957
     421.544       99.900      127.766     1365.957
     422.545       99.900      127.766     1365.957
     423.546       99.900      127.766     1365.957
     424.547       99.900      127.766     1365.957
     425.548       99.900      127.766     1365.957
     426.549       99.900      127.766     1365.957
     427.550       99.900      127.766     1365.957
     428.551       99.900      127.766     1365.957
     429.552       99.900      127.766     1365.957
     430.554      100.800      127.766     1365.957
     431.555       99.800      127.766     1365.957
     432.557       99.900      127.766     1365.957
     433.557       99.900      127.766     1365.957
     434.558       99.900      127.766     1365.957
     435.559       99.900      127.766     1365.957
     436.561      100.800      127.766     1365.957
     437.562       98.900      127.766     1365.957
     438.563      100.900      127.766     1365.957
     439.565       99.900      127.766     1365.957
     440.566       99.900      127.766     1365.957
     441.568       99.900      127.766     1365.957
     442.569       99.900      127.766     1365.957
     443.571       99.900      127.766     1365.957
     444.572      100.900      127.766     1365.957
     445.573       99.900      127.766     1365.957
     446.575       99.900      127.766     1365.957
     447.575       99.900      127.766     1365.957
     448.577       99.800      127.773     1365.957
     449.578       99.900      127.773     1365.957
     450.580       99.800      127.773     1365.957
     451.581       99.900      127.773     1365.957
     452.582       99.800      127.773     1365.957
     453.583       99.900      127.773     1365.957
     454.584       99.900      127.773     1365.957
     455.586      100.900      127.773     1365.957
     456.587       99.900      127.773     1365.957
     457.589       99.900      127.773     1365.957
     458.589       99.900      127.773     1365.957
     459.590       99.900      127.773     1365.957
     460.592      100.800      127.773     1365.957
     461.593       99.900      127.773     1365.957
     462.595       99.900      127.773     1365.957
     463.596       99.900      127.773     1365.957
     464.598       99.900      127.773     1365.957
     465.599       99.900      127.773     1365.957
     466.600       99.900      127.773     1365.957
     467.601       99.900      127.773     1365.957
     468.603       99.900      127.773     1365.957
     469.604       99.900      127.773     1365.957
     470.606       99.900      127.773     1365.957
     471.606       99.900      127.773     1365.957
     472.607      100.900      127.773     1365.957
     473.609       99.900      127.773     1365.957
     474.609       99.900      127.773     1365.957
     475.610       99.900      127.773     1365.957
     476.611       99.900      127.773     1365.957
     477.612       99.900      127.773     1365.957
     478.613      100.900      127.773     1365.957
     479.614       99.900      127.773     1365.957
